bsp2s_bi_amp,bsp2s_bi_amp_rate,bsp2s_bi_klu_cnt,bsp2s_break_bi_amp,bsp2s_break_bi_amp_rate,bsp2s_break_bi_klu_cnt,bsp2s_lv,bsp2s_retrace_rate,bsp3_bi_amp,bsp3_bi_amp_rate,bsp3_bi_klu_cnt,bsp3_zs_height,bsp_bi_amp,divergence_rate,index,is_buy,is_segbsp,kdj_d,kdj_j,kdj_k,macd_dea,macd_diff,macd_value,next_bi_return,ppo,rsi,timestamp,type,volume
0.5050010681152344,0.010484813838183341,7,1.6299018859863281,0.035165090391456266,22,1.0,0.19626979724716748,,,,,0.5050010681152344,,287,True,False,49.092700251877275,6.389069282509183,34.85815659542124,0.05276668736298292,0.044894705975885074,-0.015743962774195694,0.0348300430702214,0.0009390102480447432,50.898263442484286,2025/05/15 17:55,2s,30520.0
0.2599983215332031,0.005538950343838812,15,0.6499977111816406,0.014057043416681661,13,1.0,0.32307665220989124,,,,,0.2599983215332031,,768,True,False,32.25785473427981,17.40029628665056,27.305335251736725,0.016569300891489693,0.0023205930473295666,-0.028497415688320253,0.03084829942790982,4.963790133184668e-05,46.11542691047325,2025/05/23 19:00,2s,11182.0
1.2199974060058594,0.025020456275674004,6,1.5400009155273438,0.032592611968832674,21,1.0,0.8116878291412973,,,,,1.2199974060058594,,1171,True,False,37.33147146024316,-6.005019366586808,22.885974517966503,0.030334658790533688,-0.07737997350182013,-0.21542926458470762,0.041859441006438125,-0.0015984626066988417,27.088292368192526,2025/06/03 13:35,2s,4206.0
0.9249992370605469,0.01867553522830267,20,1.5400009155273438,0.032592611968832674,21,2.0,0.1201306904597946,,,,,0.9249992370605469,,1209,True,False,17.242724476348272,16.317111175177487,16.934186709291343,0.02681590819031996,-0.05270972419328501,-0.15905126476720993,0.011007094999501237,-0.0010757806684200397,43.8124714016764,2025/06/03 16:45,2s,21927.0
0.4500007629394531,0.009157524797085119,25,1.5400009155273438,0.032592611968832674,21,3.0,0.06493651257610812,,,,,0.4500007629394531,,1246,True,False,33.474849561659724,41.174451723334144,36.0413836155512,-0.03830314221066759,-0.04989299808109848,-0.02317971174086178,0.02690493756909683,-0.0010204892318698925,39.71226630069981,2025/06/03 19:50,2s,65582.0
0.6650009155273438,0.01297942632195434,8,1.6650009155273438,0.03152813619068429,44,1.0,0.45345384562512886,,,,,0.6650009155273438,,1758,False,False,79.62649806015165,102.53594497374223,87.26298036468185,0.005262880941242685,0.05564814585527955,0.10077052982807373,0.010501001302877105,0.0010791800777525849,62.39854918459597,2025/06/12 17:00,2s,7377.0
0.345001220703125,0.006717967554831399,10,1.6650009155273438,0.03152813619068429,44,2.0,0.3333333333333333,,,,,0.345001220703125,,1784,False,False,67.67726502010133,59.23477400724019,64.86310134914761,-0.00801338738557172,-0.009258645815712896,-0.0024905168602823505,0.03829786292103245,-0.00017937756195042962,45.03082099602505,2025/06/12 19:10,2s,13369.0
0.220001220703125,0.004270209991234045,10,1.7649993896484375,0.035498780094830366,17,1.0,0.10481667833769917,,,,,0.220001220703125,,1916,True,False,42.922720526937,6.205049975010013,30.683497009628002,0.11236637007899283,0.09527448646789338,-0.0341837672221989,0.005750526082453827,0.0018592075507581833,56.40218466286923,2025/06/16 17:10,2s,13058.0
0.6100006103515625,0.011822862601402407,12,1.7649993896484375,0.035498780094830366,17,2.0,0.2832862169428811,,,,,0.6100006103515625,,1931,True,False,17.35969138833325,-2.346713657885033,10.790889706260488,0.01684428359272947,-0.04112634342743604,-0.11594125404033102,0.013239172873982486,-0.0008022457296418289,36.02107254668709,2025/06/16 18:25,2s,11260.0
0.5499992370605469,0.01093655253624645,9,1.1899986267089844,0.023035203837086286,5,1.0,0.3109238309862767,,,,,0.5499992370605469,,1987,False,False,79.30941934914719,111.03701231511207,89.88528367113548,-0.09628826827318117,-0.044751005816451084,0.10307452491346017,0.03422505258151983,-0.0008821693970260458,54.68841979721172,2025/06/17 16:35,2s,20472.0
0.45989990234375,0.008783403854585417,9,0.7299995422363281,0.013667843930385238,16,1.0,0.19178010608000418,,,,,0.45989990234375,,2483,False,False,70.36818763324686,79.79324018853345,73.50987181834239,-0.03788715331299183,-0.014191803916887125,0.047390698792209404,0.024043931561932932,-0.0002697096426926517,52.648039529074644,2025/06/26 18:55,2s,43138.0
0.6599998474121094,0.012441090610818252,16,3.1199989318847656,0.06142939310187983,64,1.0,0.4871798006819996,0.6599998474121094,0.012441090610818252,16,0.011251248101623833,0.6599998474121094,,2771,True,False,14.331714898655767,5.56788139711664,11.41043706480939,0.060054308057932916,0.0032941811058790904,-0.11352025390410765,0.023477754467761257,6.26877969376939e-05,43.93076462248312,2025/07/02 16:55,"2s,3b",4976.0
