bsp2_bi_amp,bsp2_bi_amp_rate,bsp2_break_bi_amp,bsp2_break_bi_amp_rate,bsp2_retrace_rate,bsp3_bi_amp,bsp3_bi_amp_rate,bsp3_zs_height,bsp_bi_amp,divergence_rate,index,is_buy,is_segbsp,kdj_d,kdj_j,kdj_k,macd_dea,macd_diff,macd_value,next_bi_return,ppo,rsi,timestamp,type,volume
0.69000244140625,0.0028946698642462565,3.8600006103515625,0.016459855446540654,0.17875708090714673,0.69000244140625,0.0028946698642462565,0.0009325641867151581,0.69000244140625,,704,True,False,29.260248694470864,-23.01366134702007,11.835612013973886,0.21878550192150276,0.1141326765441022,-0.20930565075480112,0.007573220747331445,0.0004800897342350298,48.92950966217927,2025/06/24 15:23,"2,3b",483.0
