bsp3_bi_amp,bsp3_bi_amp_rate,bsp3_zs_height,bsp_bi_amp,divergence_rate,index,is_buy,is_segbsp,kdj_d,kdj_j,kdj_k,macd_dea,macd_diff,macd_value,next_bi_return,ppo,rsi,timestamp,type,volume
0.1049957275390625,0.00091249055152568,0.0018120552729195532,0.1049957275390625,,418,False,False,35.691244680326925,85.81129289976637,52.39792742014008,-0.1865417131660378,-0.1731898190474226,0.026703788237230408,0.0019102303047743435,-0.001501315007207672,33.5481526508689,2025/06/20 16:18,3a,769.0
2.69000244140625,0.023839086571318613,0.0012103345021580892,2.69000244140625,,1219,False,False,36.18003601202962,51.994590057526025,41.45155402719509,-0.5499986310156528,-0.5907493474031895,-0.08150143277507338,,-0.005153230855436093,34.37447630769374,2025/06/25 13:42,3a,2130.0
