bsp1_bi_amp,bsp1_bi_amp_rate,bsp_bi_amp,divergence_rate,index,is_buy,is_segbsp,kdj_d,kdj_j,kdj_k,macd_dea,macd_diff,macd_value,next_bi_return,ppo,rsi,timestamp,type,volume
0.6149978637695312,0.008520336120384192,0.6149978637695312,2.0579460539087076,218,True,False,12.35277597847696,16.964712094584712,13.890088017179544,-0.09650748989046397,-0.1100515012782779,-0.027088022775627857,0.0078948479387576,-0.001531703326351875,14.448013439394202,2025/06/18 17:35,1p,2857.0
0.5200042724609375,0.007259588055283981,0.5200042724609375,0.8149007163795899,285,False,False,70.27085978969237,104.32384273345716,81.62185410428063,0.052408511591947884,0.06931650299208059,0.033815982800265404,0.012196879614712941,0.0009634572493341153,65.28438103681418,2025/06/18 18:43,1p,1441.0
0.759002685546875,0.010625676360978206,0.759002685546875,2.809865867943237,375,False,False,75.75302298846022,90.49291351753541,80.66631983148528,0.07693467561938053,0.10514267811848299,0.05641600499820493,0.008449931981186393,0.0014637534816899064,56.59087771513147,2025/06/20 13:44,1p,6682.0
1.1599960327148438,0.01613234201248375,1.1599960327148438,0.9342082715742652,444,True,False,23.452310825695605,24.052856689366536,23.65249278025258,-0.14449683318757517,-0.17110114586965608,-0.05320862536416182,0.01505399350716928,-0.0024030395119550487,27.59585243075162,2025/06/20 14:54,1p,46778.0
0.34000396728515625,0.004753970682940718,0.34000396728515625,0.2959357005891147,510,False,False,82.92457246168841,105.89662132180158,90.58192208172613,0.03984303892708804,0.05752263258565904,0.035359187317141993,0.0034789868894599904,0.0008025979275981607,69.49179327957006,2025/06/20 16:11,1p,1945.0
0.9300003051757812,0.012927443336316935,0.9300003051757812,3.8432565222750914,903,True,False,11.74721142091806,49.05329482829429,24.182572556710138,-0.13647151221407552,-0.1682441529290486,-0.06354528142994614,0.010843495562627809,-0.002352799365577178,39.69470641361343,2025/06/23 16:37,1p,29203.0
0.22499847412109375,0.0031070699616997342,0.22499847412109375,0.539994501803731,1089,True,False,26.252426297425345,18.0982574635581,23.5343700194696,-0.019233284635676102,-0.028211965586066867,-0.01795736190078153,0.02230226563101083,-0.00039013254683101353,40.74116906431313,2025/06/23 19:44,1p,10736.0
0.9850006103515625,0.013418712985925037,0.9850006103515625,0.21708870530406887,1192,False,False,84.2582137561698,72.34423973778294,80.28688908337418,0.0962139940992208,0.0949178270620763,-0.0025923340742889933,0.008804930564201884,0.001280201660816249,66.14080528115221,2025/06/24 15:01,1p,9996.0
0.31510162353515625,0.004274013293411773,0.31510162353515625,0.4821018482859237,1331,True,False,14.094787976017338,5.950476249023058,11.380017400352578,-0.047464693770527325,-0.05223715166839327,-0.009544915795731884,0.0032707398538055882,-0.0007103677039710019,35.10464301990784,2025/06/24 17:38,1p,872.0
0.23000335693359375,0.0031271699169303675,0.23000335693359375,0.6278317709133877,1461,True,False,41.867137134528264,105.6568892008786,63.13038782331171,-0.0394526385214739,-0.03437301884130761,0.01015923936033257,0.010774698838182228,-0.0004679216204120383,51.2068117016096,2025/06/24 19:50,1p,28876.0
