bsp3_bi_amp,bsp3_zs_height,bsp_bi_amp,divergence_rate,index,is_buy,is_segbsp,kdj_k,macd_dea,macd_diff,macd_value,ppo,rsi,timestamp,type,volume
1.6420584053383145,0.07977487164934136,1.6420584053383145,,652,True,False,,0.6932728456959855,0.5964662127024525,-0.19361326598706596,0.0243857712343808,57.11111329398897,2004/03/11,3a,753100.0
2.517541576814409,0.07922217947962369,2.517541576814409,,1355,True,False,,1.1331655012307826,0.7789634123850675,-0.7084041776914303,0.016745457354906356,55.15925805798241,2006/12/22,3a,431900.0
14.314985358722126,0.06284649834465666,14.314985358722126,,1571,True,False,,2.0604428553827554,1.4741931525723402,-1.1724994056208304,0.020560334896262116,44.873870478855515,2007/11/02,3a,3738000.0
10.703603697752385,0.21982447799689425,10.703603697752385,,1992,True,False,,-0.013473668812364448,-0.6040775239054312,-1.1812077101861336,-0.014724419385871467,34.76125333474255,2009/07/08,3a,1805600.0
4.752324127642218,0.07130905362757974,4.752324127642218,,2206,False,False,,-1.4988216047734217,-1.5323514035493702,-0.06705959755189683,-0.04002620859674627,37.35552582354417,2010/05/13,3a,2575100.0
5.928145343814194,0.05586649260530425,5.928145343814194,,2539,False,False,,-0.684496996507766,-0.28788238963118573,0.7932292137531605,-0.006401957488240685,54.1916007416573,2011/09/07,3a,896900.0
2.616750937161683,0.022561388825031944,2.616750937161683,,2663,True,False,,1.4872358508869212,1.2998188897966614,-0.3748339221805197,0.0283663000263056,54.770534928660275,2012/03/06,3a,1521200.0
5.278708043891108,0.145269281504017,5.278708043891108,,3896,True,False,,-0.313137505668898,-0.44839052648698896,-0.27050604163618197,-0.008320173318954384,40.81772449469786,2017/01/30,3a,701600.0
2.7815530250561338,0.045632524177037524,2.7815530250561338,,4502,True,False,,1.039175847388225,0.764041968393883,-0.5502677579886841,0.016514422200296953,48.46352513553089,2019/06/27,3a,1082500.0
7.068653036307538,0.06158488834071928,7.068653036307538,,4941,True,False,,1.1230204989055281,0.5150989976634008,-1.2158430024842546,0.007480215279231009,50.47714057484587,2021/03/25,3a,1572000.0
10.9870838269686,0.07247358524334813,10.9870838269686,,5116,True,False,,1.0427448333843394,-0.25868883708530177,-2.6028673409392824,-0.0031495801653913663,36.37259265627325,2021/12/02,3a,1328000.0
10.16884920865158,0.06339305937102771,10.16884920865158,,5860,False,False,,-1.945276277707124,-1.0102984064174905,1.869955742579267,-0.011592378911579337,58.04627162952419,2024/11/18,3a,2566800.0
