bsp2s_bi_amp,bsp2s_bi_amp_rate,bsp2s_bi_klu_cnt,bsp2s_break_bi_amp,bsp2s_break_bi_amp_rate,bsp2s_break_bi_klu_cnt,bsp2s_lv,bsp2s_retrace_rate,bsp3_bi_amp,bsp3_bi_amp_rate,bsp3_bi_klu_cnt,bsp3_zs_height,bsp_bi_amp,divergence_rate,index,is_buy,is_segbsp,kdj_d,kdj_j,kdj_k,macd_dea,macd_diff,macd_value,next_bi_return,ppo,rsi,timestamp,type,volume
0.220001220703125,0.007767033178370661,30,0.6553993225097656,0.02340711866106306,26,1.0,0.8397930259765204,,,,,0.220001220703125,,280,True,False,31.396522285408082,23.532429957663823,28.775158176159994,-0.02409111209858485,-0.02606775386801985,-0.003953283538869999,0.002846465931651428,-0.0009247243543531065,37.39961544755235,2025/05/14 17:20,2s,18109.0
0.07999992370605469,0.002838386561004671,8,0.6553993225097656,0.02340711866106306,26,2.0,0.8397930259765204,,,,,0.07999992370605469,,293,True,False,40.020809088141036,-11.977507523554067,22.688036884242667,-0.016858119296214294,-0.01757785316419813,-0.0014394677359676755,0.012809130624981931,-0.0006241840513818563,37.0413551689145,2025/05/14 18:25,2s,14001.0
0.06999969482421875,0.0024730504882354227,10,0.33499908447265625,0.01199853451136249,21,1.0,0.05969732856589765,,,,,0.06999969482421875,,444,True,False,43.237152407880174,18.027511204423263,34.833938673394535,0.021682314015442586,0.01552933398894396,-0.01230596005299725,0.0053125417137508514,0.0005497063225092788,52.57013433762929,2025/05/16 18:00,2s,14060.0
0.10000038146972656,0.0035467417113710315,12,0.33500099182128906,0.011802042949445686,63,1.0,0.7313436234961882,,,,,0.10000038146972656,,665,False,False,57.72053027465502,71.09849326752311,62.179851272277716,0.001856711039598577,0.0018158927413658432,-8.163659646546768e-05,0.024209205304660437,6.427254762317837e-05,53.97196520852735,2025/05/21 16:55,2s,45333.0
0.125,0.004459507561109495,9,0.5249996185302734,0.018411349457046092,47,1.0,0.31428768651158395,,,,,0.125,,1124,False,False,62.465505532125206,112.65144220355376,79.19415108926806,-0.030830486913803877,-0.020083366550050386,0.021494240727506983,0.006393191290567401,-0.0007140044718254355,51.643944122705406,2025/05/30 16:10,2s,13485.0
0.375,0.013404825554475955,38,0.5249996185302734,0.018411349457046092,47,2.0,0.6857159465360707,,,,,0.375,,1165,False,False,91.15701405531496,103.97826877030656,95.43076562697883,0.032502734690103195,0.06003462195171494,0.05506377452322349,0.02275133859205379,0.0021324993389658597,80.80079924852666,2025/05/30 19:35,2s,91800.0
0.4349994659423828,0.015701117745543513,47,0.5249996185302734,0.018411349457046092,47,3.0,0.2857137667074779,,,,,0.4349994659423828,,1241,False,False,67.80211010188813,92.09300056647533,75.89907359008386,0.035796322502599134,0.03415282013207843,-0.003287004741041405,0.011016328097591182,0.0012168578942329275,64.0786745843944,2025/06/02 19:25,2s,24995.0
0.21500015258789062,0.00772548160895789,28,0.5249996185302734,0.018411349457046092,47,4.0,0.10476256217052798,0.21500015258789062,0.00772548160895789,28,0.0035561333974632944,0.21500015258789062,,1284,False,False,87.51803076460001,92.95423851961783,89.33010001627262,0.004091553742067914,0.018701683057638974,0.02922025863114212,0.00534853336146239,0.0006688316412822086,61.1642647327306,2025/06/03 16:30,"2s,3b",36923.0
0.1854991912841797,0.006656948363970491,12,0.16500091552734375,0.005992406625811238,36,1.0,0.1212142229620382,,,,,0.1854991912841797,,1639,True,False,24.947096629263676,31.13819354751338,27.01079560201358,0.0223891753252283,0.008319981775148477,-0.028138387100159645,0.012102567947227081,0.0002997836649161994,51.29738625008039,2025/06/10 13:35,2s,13392.0
0.10499954223632812,0.003558703447649921,7,0.6050014495849609,0.02064146914393363,130,1.0,0.8512397736408203,,,,,0.10499954223632812,,2856,True,False,22.851825981121806,4.451852399379959,16.718501453874524,-0.03034938900839017,-0.03229001119193953,-0.0038812443670987115,0.013605429378242615,-0.001095105783482773,33.81879442450541,2025/07/02 17:30,2s,23382.0
