bsp1_bi_amp,bsp1_bi_amp_rate,bsp1_bi_klu_cnt,bsp2s_bi_amp,bsp2s_bi_amp_rate,bsp2s_bi_klu_cnt,bsp2s_break_bi_amp,bsp2s_break_bi_amp_rate,bsp2s_break_bi_klu_cnt,bsp2s_lv,bsp2s_retrace_rate,bsp_bi_amp,bsp_type,chain_id,chain_type,direction,divergence_rate,is_buy,is_mature,is_segbsp,kdj_d,kdj_j,kdj_k,klu_close,klu_idx,macd_dea,macd_diff,macd_value,mature_rate,next_bi_return,parent_idx,point_index,ppo,rsi,timestamp,volume
,,,0.5749969482421875,0.004090758097818653,5,2.1681976318359375,0.015277604705538805,26,1.0,0.6379464442802351,0.5749969482421875,2s,13,2s,sell,,False,0,False,55.57176053868988,67.18915689240397,59.444225989927915,140.97999572753906,192,-0.008697754473117564,0.029501787215195918,0.07639908337662696,0.3543,,398,0,0.00020953480293607127,54.62859171565232,2025/07/16 16:30,7463.0
,,,0.5850067138671875,0.004161971571060408,6,2.1681976318359375,0.015277604705538805,26,1.0,0.6425630739997888,0.5850067138671875,2s,13,2s,sell,,False,0,False,61.368779467999445,96.15089304385691,72.9628173266186,141.14500427246094,193,0.003593040447174842,0.052756220128344467,0.09832635936233924,0.360468,,398,1,0.0003746294500088903,58.15473517776379,2025/07/16 16:35,4173.0
,,,0.6497955322265625,0.004622905118902618,7,2.1681976318359375,0.015277604705538805,26,1.0,0.6724444913614132,0.6497955322265625,2s,13,2s,sell,,False,0,False,64.65025502870506,84.33910839293875,71.21320615011629,141.0,194,0.014635832817415869,0.058807002298379984,0.08834233896192822,0.400389,,398,2,0.000417557910991889,54.17054576863763,2025/07/16 16:40,3840.0
,,,0.7949981689453125,0.005655934709403435,12,2.1681976318359375,0.015277604705538805,26,1.0,0.7394137724761604,0.7949981689453125,2s,13,2s,sell,,False,0,False,74.96434461409608,98.05207669415725,82.6602553074498,141.3350067138672,199,0.0604274332986792,0.10406668307254563,0.08727849954773285,0.48986,,398,3,0.0007384410029900768,61.148800603628814,2025/07/16 17:05,4690.0
,,,0.850006103515625,0.006047283140861553,13,2.1681976318359375,0.015277604705538805,26,1.0,0.7647841232977938,0.850006103515625,2s,13,2s,sell,,False,0,False,78.36691623145606,98.78234593561604,85.17205946617605,141.36000061035156,200,0.07285269161966552,0.12255372490361083,0.0994020665678906,0.523754,,398,4,0.0008694245549765651,61.669757498572494,2025/07/16 17:10,4119.0
,,,0.8925018310546875,0.006349614730767477,14,2.1681976318359375,0.015277604705538805,26,1.0,0.7843836869699848,0.8925018310546875,2s,13,2s,sell,,False,0,False,82.23252113922042,105.42615058580665,89.96373095474917,141.4499969482422,201,0.08684624247295561,0.14282044588611598,0.11194840682632073,0.549939,,398,5,0.0010129403297678631,63.56428208164653,2025/07/16 17:15,8108.0
,,,0.9900054931640625,0.007043294752131519,15,2.1681976318359375,0.015277604705538805,26,1.0,0.8293536014638094,0.9900054931640625,2s,13,2s,sell,,False,0,False,85.92473208275787,108.07799774398259,93.30915396983278,141.5500030517578,202,0.10248680246333255,0.1650490424248403,0.1251244799230155,0.610019,,398,6,0.0011702538614868422,65.59905258647674,2025/07/16 17:20,5334.0
,,,1.1999969482421875,0.008537257890474546,16,2.1681976318359375,0.015277604705538805,26,1.0,0.9262042999401808,1.1999969482421875,2s,13,2s,sell,,False,0,False,86.61035783862637,90.72411237383736,87.98160935036337,141.56500244140625,203,0.11834549022121374,0.1817802412527385,0.12686950206304953,0.739411,,398,7,0.0012885263991827193,65.90658463155415,2025/07/16 17:25,10535.0
,,,1.350006103515625,0.009604482974986268,18,2.1681976318359375,0.015277604705538805,26,1.0,0.9953904078257504,1.350006103515625,2s,13,2s,sell,,False,0,False,86.73083735805457,90.4486013321403,87.97009201608316,141.85000610351562,205,0.15174473887868045,0.223849945143769,0.14421041253017708,0.831843,,398,8,0.0015856877873830155,71.48232748868735,2025/07/16 17:35,5064.0
,,,0.9517974853515625,0.006797582176183104,6,1.3800048828125,0.009705358035851876,5,1.0,0.11724900486510394,0.9517974853515625,2s,13,2s,sell,,False,0,False,50.79583596396777,104.0357184153683,68.54246344776794,140.85000610351562,260,-0.2665354588576436,-0.23913594352470113,0.054799030665884985,0.586476,,398,9,-0.001696358395118178,47.13299443362477,2025/07/17 15:40,6338.0
,,,0.9799957275390625,0.006998969416056557,7,1.3800048828125,0.009705358035851876,5,1.0,0.13768244139761168,0.9799957275390625,2s,13,2s,sell,,False,0,False,58.95948240747505,107.94136106851883,75.28677529448964,140.88999938964844,261,-0.25497671661577004,-0.20874174764827558,0.09246993793498892,0.603851,,398,10,-0.0014808135061883194,48.02216672784177,2025/07/17 15:45,6477.0
,,,1.0446929931640625,0.007461026719662315,8,1.3800048828125,0.009705358035851876,5,1.0,0.18456435205661212,1.0446929931640625,2s,13,2s,sell,,False,0,False,66.4597221925901,111.46116090328053,81.46020176282025,141.0,262,-0.2387363393769914,-0.1737748304218769,0.12992301791022898,0.643716,,398,11,-0.0012327351052116356,50.48876085692467,2025/07/17 15:50,14715.0
,,,1.2299957275390625,0.008784428581687863,9,1.3800048828125,0.009705358035851876,5,1.0,0.3188412206988058,1.2299957275390625,2s,13,2s,sell,,False,0,False,72.25518143842957,107.02793691346642,83.84609993010852,141.11000061035156,263,-0.21811382752968575,-0.13562378014046317,0.16498009477844516,0.757895,,398,12,-0.0009620243767439712,52.896014537625845,2025/07/17 15:55,17270.0
,,,1.302490234375,0.009302172508440447,16,1.3800048828125,0.009705358035851876,5,1.0,0.3713732861565679,1.302490234375,2s,13,2s,sell,,False,0,False,67.8961794900749,63.25059479627109,66.34765125880696,141.2050018310547,270,-0.08573726149723798,-0.0210705843278447,0.12933335433878657,0.802565,,398,13,-0.00014942988867165284,55.50754370482953,2025/07/17 16:30,23219.0
,,,1.339996337890625,0.009570034973596804,25,1.3800048828125,0.009705358035851876,5,1.0,0.3985515258735073,1.339996337890625,2s,13,2s,sell,,False,0,False,40.5735894653852,86.06132995768812,55.73616962948617,141.33999633789062,279,-0.04189417543417191,-0.0030534784286828653,0.0776813940109781,0.825675,,398,14,-2.1659822197152413e-05,58.69305871764667,2025/07/17 17:15,11163.0
