bsp2s_bi_amp,bsp2s_bi_amp_rate,bsp2s_bi_klu_cnt,bsp2s_break_bi_amp,bsp2s_break_bi_amp_rate,bsp2s_break_bi_klu_cnt,bsp2s_lv,bsp2s_retrace_rate,bsp_bi_amp,bsp_type,chain_id,chain_type,direction,is_buy,is_mature,is_segbsp,kdj_d,kdj_j,kdj_k,klu_close,klu_idx,macd_dea,macd_diff,macd_value,mature_rate,next_bi_return,parent_idx,point_index,ppo,rsi,timestamp,volume
0.8600006103515625,0.010496772942123783,5,0.529998779296875,0.006565078127813003,26,1.0,0.358495998157425,0.8600006103515625,2s,7,2s,buy,True,0,False,58.66664936846254,3.4025454962697808,40.24528141106495,81.14849853515625,164,0.11117425688446288,0.0890144589003512,-0.04431959596822335,1,,615,0,0.0010944315462033433,43.95203730361873,2025/07/16 14:10,48493.0
0.8700027465820312,0.01061885442867587,8,0.529998779296875,0.006565078127813003,26,1.0,0.37736799677549376,0.8700027465820312,2s,7,2s,buy,True,0,False,34.46933760185669,-12.158790429664904,18.926628258016155,81.0999984741211,167,0.0769590195986386,0.020706885568515077,-0.11250426806024705,1,,615,1,0.00025469912848307075,42.98470256484235,2025/07/16 14:25,54385.0
1.0,0.012205541270293718,10,0.529998779296875,0.006565078127813003,26,1.0,0.6226463983416824,1.0,2s,7,2s,buy,True,0,False,24.59081641849501,0.5937212445501956,16.591784693846737,81.07499694824219,169,0.04819658986479218,-0.01104494937798961,-0.11848307848556358,1,,615,2,-0.00013589786411359356,42.72603671150334,2025/07/16 14:35,51573.0
1.1500015258789062,0.014036391085015741,13,0.529998779296875,0.006565078127813003,26,1.0,0.9056687971440087,1.1500015258789062,2s,7,2s,buy,True,0,False,20.696438306715446,29.47808542372878,23.62365401238656,80.9800033569336,172,0.002460375913000426,-0.05723404885354455,-0.11938884953308995,1,,615,3,-0.0007046882817280854,39.96334734782399,2025/07/16 14:50,78314.0
0.20499420166015625,0.002581953653600393,7,1.4950027465820312,0.019178996858392364,8,1.0,0.17056641133332992,0.20499420166015625,2s,7,2s,buy,True,1,False,51.42229343356941,39.48251358807451,47.44236681840444,79.2750015258789,615,0.03428117508865498,0.02419782440493634,-0.020166701367437284,1,0.004672245305981198,,4,0.00030522279814235246,49.73166169367692,2025/07/23 19:15,51237.0
0.2949981689453125,0.003704611065180594,6,1.4950027465820312,0.019178996858392364,8,2.0,0.07357886840211683,0.2949981689453125,2s,,2s,buy,True,0,False,68.07521574496855,12.147898217433806,49.43277656912363,79.36000061035156,695,0.07392352507985923,0.06303279977930742,-0.02178145060110362,,,,5,0.0007937905203900618,47.0626131930443,2025/07/24 19:25,42389.0
0.339996337890625,0.0042697017407724615,7,1.4950027465820312,0.019178996858392364,8,2.0,0.10367792276719417,0.339996337890625,2s,,2s,buy,True,0,False,56.69540934088681,-11.583429083603548,33.93579653272336,79.30000305175781,696,0.06809328958152881,0.04477234758820714,-0.046641883986643345,,,,6,0.0005638877592865557,43.49809520837762,2025/07/24 19:30,101614.0
0.3699951171875,0.004646428857833706,8,1.4950027465820312,0.019178996858392364,8,2.0,0.12374395901057907,0.3699951171875,2s,,2s,buy,True,0,False,47.1399799426202,-10.19259644697945,28.029121146086986,79.31999969482422,697,0.060784766289960934,0.03155067312368942,-0.058468186332543026,,,,7,0.0003973960990157529,44.99346049844596,2025/07/24 19:35,93292.0
0.462493896484375,0.005808036072292132,9,1.4950027465820312,0.019178996858392364,8,2.0,0.1856159385158686,0.462493896484375,2s,,2s,buy,True,0,False,40.117680546356915,-2.016115831222791,26.073081753830344,79.2699966430664,698,0.051996495451889536,0.016843412099603938,-0.0703061667045712,,,,8,0.00021217543287382418,42.00010252602219,2025/07/24 19:40,89070.0
0.4799957275390625,0.006027825494097447,10,1.4950027465820312,0.019178996858392364,8,2.0,0.1973228274126959,0.4799957275390625,2s,,2s,buy,True,0,False,33.73378168839935,-4.569611459346049,20.965983972484214,79.19999694824219,699,0.04150612841955404,-0.0004553397097879497,-0.08392293625868398,,,,9,-5.736873442798999e-06,38.17155989473007,2025/07/24 19:45,85337.0
0.3498992919921875,0.0044899177546769324,9,0.34000396728515625,0.0043831889728348505,14,1.0,0.9702905867833501,0.3498992919921875,2s,,2s,buy,True,0,False,44.222488262789014,48.04193721739912,45.49563791432571,77.80000305175781,998,-0.027835547939527295,-0.022216172769262243,0.011238750340530103,,,,10,-0.00028558403582753557,50.39938906368407,2025/07/30 18:40,57886.0
