bsp2_bi_amp,bsp2_bi_amp_rate,bsp2_break_bi_amp,bsp2_break_bi_amp_rate,bsp2_retrace_rate,bsp_bi_amp,divergence_rate,index,is_buy,is_segbsp,kdj_d,kdj_j,kdj_k,macd_dea,macd_diff,macd_value,next_bi_return,ppo,rsi,timestamp,type,volume
0.029999732971191406,0.002610942869346284,0.05999946594238281,0.005249296967666186,0.5,0.029999732971191406,,911,True,False,39.47912084078652,65.21974467916999,48.05932878691435,-0.00150392306596882,-0.001748843810329248,-0.0004898414887208563,0.006544485952485549,-0.0001525058916299764,47.85474145349405,2025/07/03 16:04,2,17149.0
