bsp2_bi_amp,bsp2_bi_amp_rate,bsp2_bi_klu_cnt,bsp2_break_bi_amp,bsp2_break_bi_amp_rate,bsp2_break_bi_bi_klu_cnt,bsp2_retrace_rate,bsp3_bi_amp,bsp3_bi_amp_rate,bsp3_bi_klu_cnt,bsp3_zs_height,bsp_bi_amp,bsp_type,chain_id,chain_type,direction,is_buy,is_mature,is_segbsp,kdj_d,kdj_j,kdj_k,klu_close,klu_idx,macd_dea,macd_diff,macd_value,mature_rate,next_bi_return,parent_idx,point_index,ppo,rsi,timestamp,volume
0.1399993896484375,0.007276475640015104,5,0.1900005340576172,0.009778720075830605,18,0.7368368217637906,0.1399993896484375,0.007276475640015104,5,0.00965940687954565,0.1399993896484375,"2,3b",,3b,sell,False,0,False,63.388891019682305,109.74635610156642,78.84137938031034,19.375,838,-4.279620694252508e-06,0.006893812381999709,0.013796184005387922,,,,0,0.0003570584346902718,62.93287235377619,2025/07/28 18:20,60530.0
0.14500045776367188,0.007762337012569304,17,0.7350006103515625,0.03785735646109284,33,0.19727937054952355,0.14500045776367188,0.007762337012569304,17,0.0007385448166932558,0.14500045776367188,"2,3b",,3b,sell,False,0,False,56.310710680348706,95.72883781187255,69.45008639085665,18.825000762939453,983,-0.026402051467398054,-0.011954783806920943,0.02889453532095422,,,,1,-0.0006359660831916401,54.92498762726685,2025/07/30 17:25,103390.0
0.15999984741210938,0.008565302184057098,18,0.7350006103515625,0.03785735646109284,33,0.21768668645809547,0.15999984741210938,0.008565302184057098,18,0.0007385448166932558,0.15999984741210938,"2,3b",,3b,sell,False,0,False,63.46752265939409,106.40839453366647,77.78114661748488,18.834999084472656,984,-0.02255178476161293,-0.0071507179384724395,0.030802133646280982,,,,2,-0.00038034549315631774,56.64828531091984,2025/07/30 17:30,73739.0
0.1700000762939453,0.009100646333867691,19,0.7350006103515625,0.03785735646109284,33,0.23129242874047623,0.1700000762939453,0.009100646333867691,19,0.0007385448166932558,0.1700000762939453,"2,3b",,3b,sell,False,0,False,70.15182001706532,110.25760416309282,83.52041473240781,18.844999313354492,985,-0.018542951799111695,-0.002507619949106754,0.03207066370000988,,,,3,-0.00013335655030232872,58.36292240138147,2025/07/30 17:35,106990.0
0.1900005340576172,0.010171334633488875,20,0.7350006103515625,0.03785735646109284,33,0.2585039133052378,0.1900005340576172,0.010171334633488875,20,0.0007385448166932558,0.1900005340576172,"2,3b",,3b,sell,False,0,False,75.05008401815653,104.43966802470376,84.84661202033894,18.854999542236328,986,-0.01444307127779263,0.001956450807483634,0.03279904417055253,,,,4,0.00010402413512977039,60.0639663984153,2025/07/30 17:40,59113.0
0.19499969482421875,0.010438955655166076,22,0.7350006103515625,0.03785735646109284,33,0.2653054869314289,0.19499969482421875,0.010438955655166076,22,0.0007385448166932558,0.19499969482421875,"2,3b",,3b,sell,False,0,False,82.12488684909447,103.21238477978252,89.15405282599048,18.8700008392334,988,-0.0065166694818535684,0.009289163555429525,0.03161166607456618,,,,5,0.0004936967056327239,62.71410230514197,2025/07/30 17:50,90586.0
0.1999988555908203,0.010706576676843277,23,0.7350006103515625,0.03785735646109284,33,0.2721070605576201,0.1999988555908203,0.010706576676843277,23,0.0007385448166932558,0.1999988555908203,"2,3b",,3b,sell,False,0,False,81.22867078867891,75.85137442618563,79.43623866784782,18.829999923706055,989,-0.003410411747731319,0.009014619188757678,0.024850061872977995,,,,6,0.00047907803535925407,52.67619036800638,2025/07/30 17:55,162365.0
0.1999988555908203,0.010706576676843277,30,0.7350006103515625,0.03785735646109284,33,0.2721070605576201,0.1999988555908203,0.010706576676843277,30,0.0007385448166932558,0.1999988555908203,"2,3b",,3b,sell,False,0,False,74.70047924938395,86.88869952394916,78.76321934090568,18.875,996,0.008920682461330978,0.014078736419484983,0.01031610791630801,,,,7,0.0007475986215901648,58.972852577876836,2025/07/30 18:30,85086.0
0.1550006866455078,0.008227212600325625,7,0.2800006866455078,0.01464438673407162,30,0.5535725233479336,0.1550006866455078,0.008227212600325625,7,0.00342188069687959,0.1550006866455078,"2,3b",,3b,sell,False,0,False,40.764035709420874,110.57082923265942,64.03296688383372,18.989999771118164,1422,-0.03266127295849865,-0.026928459145839412,0.01146562762531847,,,,8,-0.0014203816121696067,54.123068113893105,2025/08/07 15:00,94574.0
0.1550006866455078,0.008227212600325625,8,0.2800006866455078,0.01464438673407162,30,0.5535725233479336,0.1550006866455078,0.008227212600325625,8,0.00342188069687959,0.1550006866455078,"2,3b",,3b,sell,False,0,False,51.082964894256804,112.99654000327243,71.72082326392868,18.975000381469727,1423,-0.03042462202411623,-0.021478018286586575,0.017893207475059313,,,,9,-0.0011328174547771753,51.9685073573465,2025/08/07 15:05,84165.0
0.1550006866455078,0.008227212600325625,17,0.2800006866455078,0.01464438673407162,30,0.5535725233479336,0.1550006866455078,0.008227212600325625,17,0.00342188069687959,0.1550006866455078,"2,3b",,3b,sell,False,0,False,60.55188121599129,94.97418591994173,72.02598278397477,18.9950008392334,1432,-0.013509360189311887,-0.003858951104003694,0.019300818170616386,,,,10,-0.00020356703696228364,55.81147197971856,2025/08/07 15:50,59681.0
