bsp2s_bi_amp,bsp2s_bi_amp_rate,bsp2s_bi_klu_cnt,bsp2s_break_bi_amp,bsp2s_break_bi_amp_rate,bsp2s_break_bi_klu_cnt,bsp2s_lv,bsp2s_retrace_rate,bsp3_bi_amp,bsp3_bi_amp_rate,bsp3_bi_klu_cnt,bsp3_zs_height,bsp_bi_amp,divergence_rate,index,is_buy,is_segbsp,kdj_d,kdj_j,kdj_k,macd_dea,macd_diff,macd_value,next_bi_return,ppo,rsi,timestamp,type,volume
0.6399993896484375,0.0042800735295468245,5,2.269989013671875,0.014985404526646623,24,1.0,0.4229057714800425,,,,,0.6399993896484375,,1112,False,False,40.54786031457351,93.0522807863627,58.04933380516991,-0.09057738734802301,-0.0814311358716111,0.018292502952823808,0.00639269805409539,-0.0005426527802581083,50.604568828473354,2025/05/30 15:20,2s,1672.0
0.3699951171875,0.0024691031172325026,12,1.7599945068359375,0.011699757977315192,38,1.0,0.8806863008591765,,,,,0.3699951171875,,1451,False,False,60.88233246452366,71.30111091212294,64.35525861372342,0.09161817337399522,0.07908791443088603,-0.02506051788621838,0.006224188197283078,0.0005274034886871768,54.6713098114006,2025/06/05 17:40,2s,1842.0
1.095001220703125,0.007334971322247096,7,1.7599945068359375,0.011699757977315192,38,2.0,0.9715977562574235,,,,,1.095001220703125,,1464,False,False,71.41462915930806,109.28151675370842,84.03692502410819,0.02284778010323105,0.06087018593146354,0.07604481165646498,0.007547610910835424,0.00040586119303454905,58.661188974115326,2025/06/05 18:45,2s,8532.0
1.6300048828125,0.010727950879434078,26,2.529998779296875,0.01703588224953048,32,1.0,0.2885359999035017,1.6300048828125,0.010727950879434078,26,0.0024691031172325026,1.6300048828125,,1634,True,False,16.81801020828122,41.98331563612775,25.20644535089673,-0.14337192227458798,-0.18558702414273398,-0.08443020373629201,0.012241343674916626,-0.0012284717782020857,48.08721863729975,2025/06/10 13:30,"2s,3b",18392.0
0.8000030517578125,0.005292425458959854,25,0.8549957275390625,0.005619426630544336,10,1.0,0.7777916584869631,,,,,0.8000030517578125,,1701,False,False,77.68411872615529,91.43055118905485,82.26626288045514,0.056470988126395984,0.08740014505966087,0.06185831386652978,0.014740756739909051,0.0005765492923891844,59.38281377918281,2025/06/10 19:05,2s,8316.0
1.589996337890625,0.01061979912454584,14,0.8549957275390625,0.005619426630544336,10,2.0,0.017543233451715955,,,,,1.589996337890625,,1797,False,False,73.23977697242562,95.04313980210631,80.50756458231918,-0.16549908392657883,-0.021676077522528203,0.28764601280810126,0.010177736507704725,-0.00014381401155124805,56.77726948549446,2025/06/12 14:05,2s,7846.0
1.0449981689453125,0.007109798607440804,15,0.7340087890625,0.005031041349420171,12,1.0,0.9468651255612839,,,,,1.0449981689453125,,2251,True,False,12.675238164758927,14.896483343066393,13.415653224194749,-0.049302251002436744,-0.10337246753496743,-0.10814043306506137,0.01898108280262769,-0.0007060799347605266,37.552994647658096,2025/06/20 19:30,2s,17911.0
1.2199859619140625,0.008387088585207368,20,3.85430908203125,0.025815867402863193,25,1.0,0.3202386419420735,,,,,1.2199859619140625,,2480,False,False,87.41138005789257,101.48104153837554,92.10126721805355,0.05675450502278993,0.14721468037623708,0.1809203507068943,0.02002658949194929,0.0010073371548396377,64.53186058517241,2025/06/25 19:15,2s,4640.0
1.68499755859375,0.011225085282409578,26,2.3849945068359375,0.015667047058876594,24,1.0,0.8176106664619361,,,,,1.68499755859375,,2826,False,False,66.41949327816535,112.29723493426437,81.71207383019835,0.08086068402997461,0.16562880744027098,0.16953624682059273,0.01215455873354713,0.0010966868580199293,64.7354641378772,2025/07/02 15:35,2s,20064.0
1.899993896484375,0.012400429978769948,12,1.790008544921875,0.01193736966556743,39,1.0,0.2346347284971443,1.899993896484375,0.012400429978769948,12,0.005529290704682408,1.899993896484375,,2891,True,False,24.00394595661652,-4.518794546100693,14.496365789044114,0.17695421006617149,0.06878542952870248,-0.216337561074938,0.013811764715372977,0.000453461794518585,45.06839265947119,2025/07/03 14:30,"2s,3b",5661.0
3.1150054931640625,0.020305100181243495,30,1.790008544921875,0.01193736966556743,39,2.0,0.8072628079447618,,,,,3.1150054931640625,,2946,True,False,19.41331148670092,-7.2280645062240225,10.532852822392606,-0.4279549054981997,-0.47280690864383246,-0.08970400629126551,,-0.003125149406188768,30.93827949777797,2025/07/07 15:45,2s,3496.0
