bsp1_bi_amp,bsp1_bi_amp_rate,bsp_bi_amp,divergence_rate,index,is_buy,is_segbsp,kdj_d,kdj_j,kdj_k,macd_dea,macd_diff,macd_value,next_bi_return,ppo,rsi,timestamp,type,volume
0.279998779296875,0.003434725108280411,0.279998779296875,0.9239468327211895,103,True,False,20.86615152522974,-1.521961185927168,13.403447288177436,0.008051344030217197,-0.018701150913187803,-0.05350498988681,0.005169938569473462,-0.00022967093509174995,29.957424705808563,2025/06/18 15:26,1p,7486.0
0.220001220703125,0.0026990702360113967,0.220001220703125,0.1381640265066869,149,False,False,69.82780916123124,51.61559826578895,63.75707219608381,0.03152967783930947,0.03136863013570235,-0.0003220954072142429,0.006240084611316764,0.0003842836081573011,57.49206720623091,2025/06/18 16:16,1p,21388.0
0.5600051879882812,0.006934189861011065,0.5600051879882812,0.7429347625556764,374,True,False,23.35865113199388,31.880267945548866,26.199190069845542,-0.07759601022070162,-0.08525281217637826,-0.01531360391135328,0.005611029859853154,-0.001058384361887565,37.21569559205737,2025/06/20 13:32,1p,2565.0
0.18000030517578125,0.002228829871402761,0.18000030517578125,1.816264484160341e-06,494,False,False,61.34760156275,13.124347154903631,45.27318342680121,0.0672965386682093,0.0570265982856597,-0.02053988076509919,0.004818376302011656,0.0007057307873495584,56.415120324225136,2025/06/20 15:41,1p,6283.0
0.44000244140625,0.005480164857255066,0.44000244140625,0.6420994791617886,698,True,False,33.28843596121629,21.570242948226095,29.382371623552892,-0.0366227894513282,-0.04061410310779934,-0.007982627312942275,0.0027551812762329118,-0.0005076402517141168,32.68534945647572,2025/06/20 19:08,1p,3625.0
0.48999786376953125,0.00609677550111033,0.48999786376953125,0.5346405399831333,799,False,False,72.8740736162483,75.05755824320377,73.60190182523345,0.07385973668507614,0.07322428806446624,-0.001270897241219815,0.005132338763230432,0.0009076721877133158,58.14670441121729,2025/06/23 14:19,1p,4010.0
