bsp1_bi_amp,bsp2s_bi_amp,bsp2s_break_bi_amp,bsp2s_lv,bsp2s_retrace_rate,bsp3_bi_amp,bsp3_zs_height,bsp_bi_amp,divergence_rate,index,is_buy,is_segbsp,kdj_k,macd_dea,macd_diff,macd_value,ppo,rsi,timestamp,type,volume
,5.064770356739139,10.461688892181392,1.0,0.60518976261215,,,5.064770356739139,,688,False,False,,-0.8126104726130103,-0.5347369101460302,0.5557471249339603,-0.012654582842555724,55.66824354420754,2002/10/01,2s,423800.0
,2.5072016491351405,9.256105533692548,1.0,0.4215568576567192,,,2.5072016491351405,,736,True,False,,0.05416708868856483,-0.09389483722291203,-0.29612385182295375,-0.0021973557864825217,43.39027786127262,2002/12/09,2s,316300.0
,3.845069465150168,6.9602677310162235,1.0,0.27884284513322816,,,3.845069465150168,,876,True,False,,0.10407893941908106,-0.1814147795518366,-0.5709874379418354,-0.0038874258279603872,44.491004249128196,2003/07/01,2s,544400.0
,3.8396929831184465,6.9602677310162235,2.0,0.2765203785627366,,,3.8396929831184465,,915,True,False,,-0.1973657258482922,-0.29622007029838215,-0.1977086889001799,-0.0063583282028116085,39.78208502581607,2003/08/26,2s,180100.0
,1.6591464485752354,6.9602677310162235,3.0,0.10745961415509633,,,1.6591464485752354,,937,True,False,,0.09535223433340531,0.12216603344226229,0.053627598217713957,0.0026192494781703225,48.66341992014231,2003/09/26,2s,224700.0
,1.6078318948478767,5.5601348630024034,1.0,0.06491513857149725,,,1.6078318948478767,,1146,True,False,,0.6227228216626318,0.6663985363122009,0.0873514292991382,0.013332805588223815,57.89311694742889,2004/07/28,2s,345700.0
,1.8572071632567813,7.903619636061549,1.0,0.2700716468428175,,,1.8572071632567813,,1551,True,False,,0.5624580603533983,0.604237885053486,0.08355964940017535,0.009690594006636842,59.01152377879684,2006/03/07,2s,223900.0
,2.5269066019840523,7.903619636061549,2.0,0.11697392520110667,,,2.5269066019840523,,1577,True,False,,0.3009965151597692,0.10559210483590675,-0.39080882064772493,0.00164711400115295,46.19664691914993,2006/04/12,2s,145900.0
,3.4049070469319105,7.903619636061549,3.0,0.047196744007245835,,,3.4049070469319105,,1602,True,False,,0.39824369637252166,0.14171221644775756,-0.5130629598495282,0.002168598295625387,41.45576603752183,2006/05/18,2s,244900.0
,2.5091257196453682,11.785077003667382,1.0,0.503280311813269,,,2.5091257196453682,,1844,False,False,,-0.2299521803709103,0.09215800149304698,0.6442203637279146,0.0014315020759473427,55.53867425698467,2007/05/07,2s,299500.0
,4.202714661267237,11.785077003667382,2.0,0.5022362493775225,,,4.202714661267237,,1893,False,False,,-0.04801301969932066,0.3196977250543327,0.7354214895073067,0.005060501142214449,62.470867846222596,2007/07/17,2s,806100.0
,10.708810682889528,11.785077003667382,3.0,0.6060833418550814,,,10.708810682889528,,1916,False,False,,-0.7466064646965018,-0.4011621146600177,0.6908887000729682,-0.006562578508914915,59.17319091391363,2007/08/17,2s,1579800.0
,5.894336047384947,13.79190682071905,1.0,0.5638980866534122,,,5.894336047384947,,2070,True,False,,-0.09019788748754141,-0.047658081180358636,0.08507961261436556,-0.0009750930079619353,45.08321878657545,2008/03/31,2s,1437600.0
,11.754462261454368,28.213096093411238,1.0,0.21556559200275674,11.754462261454368,0.12457859212204002,11.754462261454368,,2246,False,False,,-2.0999807197486766,-1.2830204443307807,1.633920550835792,-0.03190199057903133,54.03701426600498,2008/12/08,"2s,3b",1341300.0
,5.843373281578266,20.288301512755783,1.0,0.5414092606370169,,,5.843373281578266,,2377,True,False,,-0.19303586856493654,-0.4304993782398334,-0.47492701934979376,-0.014182109902258069,39.75694758681092,2009/06/17,2s,1202800.0
,7.334530962715732,15.141608318771851,1.0,0.6515707165276738,,,7.334530962715732,,2752,False,False,,0.23926137804708913,0.7240265847099394,0.9695304133257006,0.01368863246242788,69.59830322113537,2010/12/10,2s,1804400.0
,5.468629103487466,15.141608318771851,2.0,0.7890946114676708,,,5.468629103487466,,2768,False,False,,1.2225919324015082,1.3021431926419638,0.1591025204809111,0.02328979539905243,62.68800170090068,2011/01/04,2s,829900.0
,3.4175785104913388,6.953010938400695,1.0,0.9156469365763107,,,3.4175785104913388,,3520,False,False,,0.376164534906782,0.5064497149607234,0.2605703601078829,0.006048701858319319,62.074776826158896,2013/12/31,2s,549200.0
,4.573397294914017,13.862391935755682,1.0,0.3374496090681434,4.573397294914017,0.03148816792633258,4.573397294914017,,3901,True,False,,0.6701785324624854,0.3028593697832065,-0.7346383253585578,0.0032029656375164245,42.61446697091453,2015/07/08,"2s,3b",455900.0
,9.036241954875692,16.2430078841048,1.0,0.7299845964765848,,,9.036241954875692,,4003,False,False,,1.025810419010579,1.0484340432324615,0.04524724844376493,0.011109507912356596,62.06891399608032,2015/12/01,2s,552900.0
,6.697326199902918,10.75839687696714,1.0,0.07012427489841558,,,6.697326199902918,,4118,True,False,,0.4192098137534204,-0.06735223959594805,-0.973124106698737,-0.0007610317306534616,43.99635087715068,2016/05/17,2s,478900.0
,6.046711366153815,9.76495968376436,1.0,0.9189871365729912,,,6.046711366153815,,4193,False,False,,0.4594542915760439,0.5170537147068188,0.11519884626154986,0.0056964509893847395,54.49308649455566,2016/09/01,2s,774600.0
,4.035221808166952,9.76495968376436,2.0,0.9062238503580703,,,4.035221808166952,,4217,False,False,,-0.057804548381831314,0.15880429140291596,0.43321767956949453,0.0017537623216430313,58.854169180303025,2016/10/06,2s,494400.0
,7.45764519516996,19.98290378089594,1.0,0.7843922555738521,,,7.45764519516996,,4427,False,False,,0.2411393181976043,0.4065487418352234,0.33081884727523814,0.003164764436923497,55.77884364000521,2017/08/08,2s,570600.0
,13.203481997775413,45.971020158417375,1.0,0.4662637495695281,,,13.203481997775413,,4629,True,False,,-0.3767718563256025,-1.1024438720359058,-1.4513440314206065,-0.0075775613555447525,28.06022191196037,2018/05/29,2s,1097000.0
