date,equity,cash,pos,buy_th,sell_th
2021-10-01,100000.0,100000.0,0,0.3,0.3
2021-10-04,100000.0,100000.0,0,0.3,0.3
2021-10-05,100000.0,100000.0,0,0.3,0.3
2021-10-06,100000.0,100000.0,0,0.3,0.3
2021-10-07,100000.0,100000.0,0,0.3,0.3
2021-10-08,100000.0,100000.0,0,0.3,0.3
2021-10-11,100000.0,100000.0,0,0.3,0.3
2021-10-12,100000.0,100000.0,0,0.3,0.3
2021-10-13,100000.0,100000.0,0,0.3,0.3
2021-10-14,100000.0,100000.0,0,0.3,0.3
2021-10-15,100000.0,100000.0,0,0.3,0.3
2021-10-18,100000.0,100000.0,0,0.3,0.3
2021-10-19,100000.0,100000.0,0,0.3,0.3
2021-10-20,100000.0,100000.0,0,0.3,0.3
2021-10-21,100000.0,100000.0,0,0.3,0.3
2021-10-22,100000.0,100000.0,0,0.3,0.3
2021-10-25,100000.0,100000.0,0,0.3,0.3
2021-10-26,100000.0,100000.0,0,0.3,0.3
2021-10-27,100000.0,100000.0,0,0.3,0.3
2021-10-28,100000.0,100000.0,0,0.3,0.3
2021-10-29,100000.0,100000.0,0,0.3,0.3
2021-11-01,100000.0,100000.0,0,0.3,0.3
2021-11-02,100000.0,100000.0,0,0.3,0.3
2021-11-03,100000.0,100000.0,0,0.3,0.3
2021-11-04,100000.0,100000.0,0,0.3,0.3
2021-11-05,100000.0,100000.0,0,0.3,0.3
2021-11-08,100000.0,100000.0,0,0.3,0.3
2021-11-09,100000.0,100000.0,0,0.3,0.3
2021-11-10,100000.0,100000.0,0,0.3,0.3
2021-11-11,100000.0,100000.0,0,0.3,0.3
2021-11-12,100000.0,100000.0,0,0.3,0.3
2021-11-15,100000.0,100000.0,0,0.3,0.3
2021-11-16,100000.0,100000.0,0,-0.5,2.1499999999999995
2021-11-17,100000.0,100000.0,0,0.4999999999999998,2.3999999999999995
2021-11-18,100000.0,100000.0,0,0.4999999999999998,2.3999999999999995
2021-11-19,100000.0,100000.0,0,-0.5,2.4499999999999993
2021-11-22,100000.0,100000.0,0,-0.5,2.4499999999999993
2021-11-23,100000.0,100000.0,0,-0.5,-0.5
2021-11-24,100000.0,100000.0,0,-0.5,1.0499999999999996
2021-11-26,100000.0,100000.0,0,2.4499999999999993,1.2999999999999996
2021-11-29,100000.0,100000.0,0,-0.5,2.499999999999999
2021-11-30,100000.0,100000.0,0,1.0999999999999996,2.1999999999999993
2021-12-01,100000.0,100000.0,0,2.0499999999999994,-0.5
2021-12-02,100000.0,100000.0,0,2.1499999999999995,-0.5
2021-12-03,100000.0,100000.0,0,2.1999999999999993,-0.5
2021-12-06,100000.0,100000.0,0,2.0499999999999994,-0.5
2021-12-07,100000.0,100000.0,0,2.0499999999999994,-0.5
2021-12-08,100000.0,100000.0,0,2.0499999999999994,-0.5
2021-12-09,100000.0,100000.0,0,0.9999999999999996,-0.5
2021-12-10,100000.0,100000.0,0,1.0499999999999996,-0.5
2021-12-13,100000.0,100000.0,0,1.0499999999999996,-0.5
2021-12-14,100000.0,100000.0,0,2.1999999999999993,1.0499999999999996
2021-12-15,100000.0,100000.0,0,2.499999999999999,1.2999999999999996
2021-12-16,100000.0,100000.0,0,2.349999999999999,1.3999999999999995
2021-12-17,100000.0,100000.0,0,2.3999999999999995,0.9499999999999997
2021-12-20,100000.0,100000.0,0,2.3999999999999995,0.9499999999999997
2021-12-21,100000.0,100000.0,0,2.3999999999999995,0.9499999999999997
2021-12-22,100000.0,100000.0,0,2.3999999999999995,0.9499999999999997
2021-12-23,100000.0,100000.0,0,2.3999999999999995,0.9499999999999997
2021-12-27,100000.0,100000.0,0,2.3999999999999995,0.9499999999999997
2021-12-28,100000.0,100000.0,0,2.3999999999999995,0.9499999999999997
2021-12-29,100000.0,100000.0,0,1.3999999999999995,-0.5
2021-12-30,100000.0,100000.0,0,1.7999999999999994,-0.5
2021-12-31,100000.0,100000.0,0,1.4499999999999995,-0.5
2022-01-03,100000.0,100000.0,0,1.4499999999999995,-0.5
2022-01-04,100000.0,100000.0,0,1.4499999999999995,-0.5
2022-01-05,97332.99595141702,0.0,1,2.1499999999999995,-0.5
2022-01-06,97722.67206477733,0.0,1,2.1999999999999993,-0.5
2022-01-07,96082.99595141702,0.0,1,-0.5,-0.5
2022-01-10,95083.24898785425,95083.24898785425,0,-0.5,-0.5
2022-01-11,95083.24898785425,95083.24898785425,0,-0.5,-0.5
2022-01-12,95083.24898785425,95083.24898785425,0,-0.5,-0.5
2022-01-13,95083.24898785425,95083.24898785425,0,2.499999999999999,-0.5
2022-01-14,95083.24898785425,95083.24898785425,0,2.4499999999999993,-0.5
2022-01-18,95083.24898785425,95083.24898785425,0,-0.5,-0.5
2022-01-19,95083.24898785425,95083.24898785425,0,-0.5,-0.5
2022-01-20,95083.24898785425,95083.24898785425,0,-0.5,-0.5
2022-01-21,95083.24898785425,95083.24898785425,0,-0.5,-0.5
2022-01-24,95083.24898785425,95083.24898785425,0,-0.5,-0.5
2022-01-25,95083.24898785425,95083.24898785425,0,-0.5,-0.5
2022-01-26,95083.24898785425,95083.24898785425,0,-0.5,-0.5
2022-01-27,95083.24898785425,95083.24898785425,0,-0.5,-0.5
2022-01-28,95083.24898785425,95083.24898785425,0,-0.5,-0.5
2022-01-31,95083.24898785425,95083.24898785425,0,-0.5,-0.5
2022-02-01,95083.24898785425,95083.24898785425,0,-0.5,-0.5
2022-02-02,95083.24898785425,95083.24898785425,0,2.1499999999999995,-0.5
2022-02-03,95083.24898785425,95083.24898785425,0,2.3999999999999995,-0.5
2022-02-04,95083.24898785425,95083.24898785425,0,2.3999999999999995,-0.5
2022-02-07,95083.24898785425,95083.24898785425,0,2.4499999999999993,1.7499999999999996
2022-02-08,95083.24898785425,95083.24898785425,0,2.499999999999999,1.7499999999999996
2022-02-09,95083.24898785425,95083.24898785425,0,2.1999999999999993,-0.5
2022-02-10,95083.24898785425,95083.24898785425,0,2.4499999999999993,-0.5
2022-02-11,95083.24898785425,95083.24898785425,0,2.4499999999999993,-0.5
2022-02-14,96594.70795528551,0.0,1,2.4499999999999993,-0.5
2022-02-15,98394.59212017154,0.0,1,-0.5,2.349999999999999
2022-02-16,98549.89799572411,0.0,1,-0.5,1.4499999999999995
2022-02-17,95754.39223577785,0.0,1,-0.5,2.1999999999999993
2022-02-18,94112.5872656507,0.0,1,-0.5,2.1999999999999993
2022-02-22,94523.03850818248,0.0,1,-0.5,2.1999999999999993
2022-02-23,90546.09876635419,0.0,1,-0.5,-0.5
2022-02-24,93813.06879137074,0.0,1,-0.5,-0.5
2022-02-25,95893.05819609264,0.0,1,-0.5,-0.5
2022-02-28,96095.51049815225,0.0,1,2.499999999999999,-0.5
2022-03-01,95000.04941166537,0.0,1,2.3999999999999995,-0.5
2022-03-02,96078.87058291447,0.0,1,-0.5,-0.5
2022-03-03,93385.97763360117,0.0,1,1.5499999999999994,-0.5
2022-03-04,93261.17826931785,0.0,1,1.1999999999999997,-0.5
2022-03-07,89869.408880018,0.0,1,-0.5,-0.5
2022-03-08,89800.0758998606,0.0,1,-0.5,0.9999999999999996
2022-03-09,92945.01987980012,0.0,1,-0.5,0.9999999999999996
2022-03-10,91719.21279061736,0.0,1,-0.5,2.499999999999999
2022-03-11,89855.54228398652,0.0,1,-0.5,2.349999999999999
2022-03-14,88643.60179083521,0.0,1,-0.5,2.4499999999999993
