bsp_bi_amp,divergence_rate,index,is_buy,is_segbsp,kdj_k,macd_dea,macd_diff,macd_value,ppo,rsi,timestamp,type,volume,zs_cnt
1.750000238418579,0.7960532886024749,500,False,False,,0.19519122967947983,0.24654377406095884,0.10270508876295803,0.06239888982327604,73.52270938229347,2002/01/02,1,168800.0,2
2.2700002193450928,1.1568067690935753,662,True,False,,-0.360508642003604,-0.41801897866599935,-0.11502067332479071,-0.10465471709502654,24.883086127464125,2002/08/23,1,274100.0,1
6.75,2.019018272959429,1016,False,False,,0.4196175376675254,0.46866280472402444,0.09809053411299806,0.047523117642230966,69.77430327994846,2004/01/21,1,227300.0,1
2.130000591278076,0.6163883988528088,1137,True,False,,-0.10138290440338896,-0.23258041242096006,-0.2623950160351422,-0.026570757512147762,35.56943850310245,2004/07/15,1,215200.0,1
3.1000003814697266,3.0265558209667733,1573,False,False,,0.31898117608156307,0.34178362428899334,0.04560489641486054,0.03232042699238696,75.8186406869865,2006/04/06,1,154100.0,2
5.8600006103515625,0.7596532803490139,2342,False,False,,0.5587412885109252,0.598785562059744,0.08008854709763757,0.04022409981086285,71.3881280320021,2009/04/28,1,1760200.0,1
17.080001831054688,2.46566777220865,4257,True,False,,-3.322075512541326,-3.8297807811420057,-1.015410537201359,-0.024894804577225066,27.374946109276152,2016/12/02,1,553600.0,2
31.94000244140625,0.8676750867905203,4702,False,False,,3.56203879135034,4.069717343280189,1.0153571038596976,0.016854290027267488,66.95332607820691,2018/09/11,1,150600.0,3
72.8900146484375,0.9046432357152004,5749,True,False,,-10.485310111498165,-14.698163773143108,-8.425707323289885,-0.044993334830904834,25.905270049818853,2022/11/07,1,416900.0,1
36.1300048828125,0.5733698283693048,5992,True,False,,-2.9240034668162,-4.917650983708199,-3.987295033783999,-0.012952297195915827,38.416938322719886,2023/10/26,1,285600.0,1
