bsp1_bi_amp,bsp1_bi_amp_rate,bsp_bi_amp,divergence_rate,index,is_buy,is_segbsp,kdj,macd_dea,macd_diff,macd_value,next_bi_return,ppo,rsi,timestamp,type,volume,zs_cnt
0.5749969482421875,0.004395161182152914,0.5749969482421875,0.11898162000405248,206,True,False,<Math.KDJ.KDJ_Item object at 0x000002414A39DC70>,-0.03378013645425422,-0.04461497661966973,-0.021669680330831026,0.0035317214116482726,-0.0003420730714998099,39.1008481600633,2025/06/17 17:02,1,3753.0,1
3.3899993896484375,0.0260049046776335,3.3899993896484375,2.2805349380020945,448,False,False,<Math.KDJ.KDJ_Item object at 0x0000024149806810>,0.24182682247700357,0.2257890864699732,-0.032075472014060746,0.014504691150700934,0.0016935929765939273,75.8191425208201,2025/06/18 14:44,1,88058.0,1
1.209991455078125,0.009121684966094773,1.209991455078125,0.6743700577182592,686,True,False,<Math.KDJ.KDJ_Item object at 0x0000024149D0BBF0>,-0.09804677892944716,-0.17770674852368984,-0.15931993918848536,0.0036137464691413518,-0.0013453161957470885,27.360027316307608,2025/06/18 19:01,1,8006.0,1
1.160003662109375,0.00882467621940015,1.160003662109375,636433.8311426804,788,False,False,<Math.KDJ.KDJ_Item object at 0x0000024148BDA570>,0.13546501296212185,0.15189644685909798,0.032862867793952255,0.008558890744378291,0.0011500902459866118,59.7828886599589,2025/06/20 14:14,1,9836.0,1
0.964996337890625,0.007350113392020033,0.964996337890625,0.5860166640524376,978,True,False,<Math.KDJ.KDJ_Item object at 0x0000024149E61AF0>,-0.13918539668906263,-0.1269506039206476,0.02446958553683004,0.0075964359589222735,-0.0009720839786610222,41.3563291053114,2025/06/20 17:38,1,6563.0,1
2.459991455078125,0.018823103597239897,2.459991455078125,2.8631912954002607,1169,False,False,<Math.KDJ.KDJ_Item object at 0x0000024148980470>,0.23915066762521198,0.2580733253238918,0.03784531539735969,0.005957861216178833,0.001948662032492685,67.4668318370559,2025/06/23 14:20,1,21772.0,1
1.480010986328125,0.011173266731936405,1.480010986328125,1.1128435468425044,1293,True,False,<Math.KDJ.KDJ_Item object at 0x00000241485A8530>,-0.19966278219349376,-0.24741931737082723,-0.09551307035466694,0.022217161070631607,-0.0018769839291941268,26.708561123160976,2025/06/23 16:37,1,9184.0,1
1.42498779296875,0.010468998534039771,1.42498779296875,0.20858867600831255,1613,False,False,<Math.KDJ.KDJ_Item object at 0x000002414883D730>,0.2140268677467259,0.24723120971651724,0.06640868393958266,0.0069070597252818755,0.0018052498719048663,78.95120459034433,2025/06/24 15:34,1,13853.0,3
0.399993896484375,0.002927355812873911,0.399993896484375,0.31930026219020125,1722,True,False,<Math.KDJ.KDJ_Item object at 0x000002414A663290>,-0.04372395222347588,-0.06832702166022386,-0.049206138873495966,0.002935950384297694,-0.000500628406158292,35.36978853357934,2025/06/24 17:25,1,4514.0,1
0.3699951171875,0.0027123752456160487,0.3699951171875,1.1079224117987416,1824,False,False,<Math.KDJ.KDJ_Item object at 0x00000241497E4C50>,-0.012904039996607133,0.011159569641193912,0.04812721927560209,0.006068152057772333,8.171614172530594e-05,64.10633135671996,2025/06/24 19:07,1,7065.0,1
