date,equity,cash,pos,buy_th,sell_th,p_day
2016-10-03,100000.0,100000.0,0,0.3,0.3,0.24704571382322094
2016-10-04,100000.0,100000.0,0,0.3,0.3,0.23108842394799312
2016-10-05,100000.0,100000.0,0,0.3,0.3,0.24109226326128144
2016-10-06,100000.0,100000.0,0,0.3,0.3,0.24792236107493157
2016-10-07,100000.0,100000.0,0,0.3,0.3,0.24926392898395255
2016-10-10,100000.0,100000.0,0,0.3,0.3,0.2674284276287331
2016-10-11,100000.0,100000.0,0,0.3,0.3,0.2530316351978536
2016-10-12,100000.0,100000.0,0,0.3,0.3,0.25875205116657973
2016-10-13,100000.0,100000.0,0,0.3,0.3,0.2644923426674633
2016-10-14,100000.0,100000.0,0,0.3,0.3,0.2526998233511244
2016-10-17,100000.0,100000.0,0,0.3,0.3,0.2615266585212593
2016-10-18,100000.0,100000.0,0,0.3,0.3,0.2599827130374109
2016-10-19,100000.0,100000.0,0,0.3,0.3,0.26275473332884824
2016-10-20,100000.0,100000.0,0,0.3,0.3,0.2642420960203557
2016-10-21,100000.0,100000.0,0,0.3,0.3,0.26621278077848004
2016-10-24,100000.0,100000.0,0,0.3,0.3,0.2718410587206094
2016-10-25,100000.0,100000.0,0,0.3,0.3,0.2592408133560368
2016-10-26,100000.0,100000.0,0,0.3,0.3,0.24167730815148222
2016-10-27,100000.0,100000.0,0,0.3,0.3,0.2116293582177445
2016-10-28,100000.0,100000.0,0,0.3,0.3,0.22849168035902923
2016-10-31,100000.0,100000.0,0,0.3,0.3,0.23648924097457347
2016-11-01,100000.0,100000.0,0,0.3,0.3,0.2511276611570394
2016-11-02,100000.0,100000.0,0,0.3,0.3,0.25051818739384446
2016-11-03,100000.0,100000.0,0,0.3,0.3,0.24519666375788826
2016-11-04,100000.0,100000.0,0,0.3,0.3,0.26590683630346074
2016-11-07,100000.0,100000.0,0,0.3,0.3,0.2710492488741536
2016-11-08,100000.0,100000.0,0,1.6999999999999993,2.3999999999999995,0.2798192273015167
2016-11-09,100000.0,100000.0,0,2.499999999999999,1.6999999999999993,0.2390228025093952
2016-11-10,100000.0,100000.0,0,2.499999999999999,1.7499999999999996,0.23054800403048925
2016-11-11,100000.0,100000.0,0,2.4499999999999993,1.6999999999999993,0.26625325755201895
2016-11-14,100000.0,100000.0,0,2.3999999999999995,-0.5,0.2137875034983292
2016-11-15,100000.0,100000.0,0,2.3999999999999995,2.2999999999999994,0.23610481110043943
2016-11-16,100000.0,100000.0,0,1.9999999999999996,2.349999999999999,0.24077777629981104
2016-11-17,100000.0,100000.0,0,1.6499999999999995,-0.5,0.2366458426004441
2016-11-18,100000.0,100000.0,0,1.8499999999999996,-0.5,0.2370747863183228
2016-11-21,100000.0,100000.0,0,1.8499999999999996,-0.5,0.2839824495524152
2016-11-22,100000.0,100000.0,0,1.8499999999999996,-0.5,0.2600628876765179
2016-11-23,100000.0,100000.0,0,1.5999999999999996,-0.5,0.2421690278884472
2016-11-25,100000.0,100000.0,0,1.5999999999999996,-0.5,0.24500098145525287
2016-11-28,100000.0,100000.0,0,1.5999999999999996,-0.5,0.22705776259466068
2016-11-29,100000.0,100000.0,0,1.5999999999999996,0.7499999999999998,0.23900920341429618
2016-11-30,100000.0,100000.0,0,1.9999999999999996,-0.5,0.21385518190470518
2016-12-01,100000.0,100000.0,0,2.4499999999999993,-0.5,0.21795597827678526
2016-12-02,100000.0,100000.0,0,2.4499999999999993,-0.5,0.25310972590934167
2016-12-05,100000.0,100000.0,0,2.4499999999999993,-0.5,0.2528762126567607
2016-12-06,100000.0,100000.0,0,2.4499999999999993,-0.5,0.2453788494703418
2016-12-07,100000.0,100000.0,0,2.4499999999999993,-0.5,0.24549531260607196
2016-12-08,100000.0,100000.0,0,2.4499999999999993,-0.5,0.2470692576491488
2016-12-09,100000.0,100000.0,0,0.1499999999999999,-0.5,0.254351537456848
2016-12-12,100000.0,100000.0,0,-0.5,-0.5,0.2416829889331058
2016-12-13,100000.0,100000.0,0,0.24999999999999978,-0.5,0.25240502727040387
2016-12-14,100000.0,100000.0,0,0.24999999999999978,-0.5,0.24573053186005256
2016-12-15,100000.0,100000.0,0,0.24999999999999978,-0.5,0.25845243676473756
2016-12-16,100000.0,100000.0,0,0.34999999999999987,-0.5,0.26844641553966536
2016-12-19,100000.0,100000.0,0,0.7999999999999998,1.0499999999999996,0.2566278144302649
2016-12-20,100000.0,100000.0,0,0.7499999999999998,1.0499999999999996,0.2607021959565042
2016-12-21,100000.0,100000.0,0,0.5999999999999996,1.0499999999999996,0.244056822596361
2016-12-22,100000.0,100000.0,0,0.8499999999999996,-0.5,0.23903880113901899
2016-12-23,100000.0,100000.0,0,0.9499999999999997,0.9999999999999996,0.2491115705016951
2016-12-27,100000.0,100000.0,0,0.8499999999999996,-0.5,0.2512983683690712
2016-12-28,100000.0,100000.0,0,1.2999999999999996,-0.5,0.2396851026264849
2016-12-29,100000.0,100000.0,0,1.2999999999999996,-0.5,0.24913108778503137
2016-12-30,100000.0,100000.0,0,2.0499999999999994,-0.5,0.23899939496290512
2017-01-03,100000.0,100000.0,0,1.8499999999999996,1.5499999999999994,0.24689260142430633
2017-01-04,100000.0,100000.0,0,-0.5,1.5999999999999996,0.25050986501245903
2017-01-05,100000.0,100000.0,0,-0.5,1.5999999999999996,0.2443609909344997
2017-01-06,100000.0,100000.0,0,-0.5,1.5999999999999996,0.2510049081863214
2017-01-09,100000.0,100000.0,0,-0.5,1.5999999999999996,0.25963125743832904
2017-01-10,100000.0,100000.0,0,-0.5,2.2499999999999996,0.26470166557632635
2017-01-11,100000.0,100000.0,0,-0.5,2.2499999999999996,0.26129539207615277
2017-01-12,100000.0,100000.0,0,-0.5,2.2499999999999996,0.2500508859022906
2017-01-13,100000.0,100000.0,0,-0.5,2.2499999999999996,0.26648044002095167
2017-01-17,100000.0,100000.0,0,0.5999999999999996,0.7999999999999998,0.24880944577619854
2017-01-18,100000.0,100000.0,0,0.4999999999999998,0.6999999999999997,0.23616354483714097
2017-01-19,100000.0,100000.0,0,0.4999999999999998,0.6999999999999997,0.2622722355795409
2017-01-20,100000.0,100000.0,0,0.6499999999999997,0.7999999999999998,0.2690149861700464
2017-01-23,100000.0,100000.0,0,0.7999999999999998,0.6999999999999997,0.25037895941152744
2017-01-24,100000.0,100000.0,0,0.8499999999999996,0.7999999999999998,0.2564290773405902
2017-01-25,100000.0,100000.0,0,0.8499999999999996,0.7999999999999998,0.2600766412230214
2017-01-26,100000.0,100000.0,0,0.9499999999999997,0.6499999999999997,0.2569444175617308
2017-01-27,100000.0,100000.0,0,0.8999999999999997,0.6999999999999997,0.25924293966106254
2017-01-30,100000.0,100000.0,0,0.8999999999999997,0.6999999999999997,0.24912341136227512
2017-01-31,100000.0,100000.0,0,2.2999999999999994,0.1499999999999999,0.2476421516648427
2017-02-01,100000.0,100000.0,0,2.2999999999999994,0.4999999999999998,0.24533941200009612
2017-02-02,100000.0,100000.0,0,2.349999999999999,-0.5,0.2426306362927505
2017-02-03,100000.0,100000.0,0,2.2499999999999996,0.2999999999999998,0.24802690559265428
2017-02-06,100000.0,100000.0,0,0.4999999999999998,1.4499999999999995,0.2394072741363885
2017-02-07,100000.0,100000.0,0,0.34999999999999987,1.4499999999999995,0.2483212069576374
2017-02-08,100000.0,100000.0,0,0.3999999999999998,1.4499999999999995,0.25227631101214854
2017-02-09,100000.0,100000.0,0,0.44999999999999973,1.5999999999999996,0.2585627449461721
2017-02-10,100000.0,100000.0,0,0.44999999999999973,1.5999999999999996,0.2628283795724264
2017-02-13,100000.0,100000.0,0,0.44999999999999973,1.5999999999999996,0.2545034971649849
2017-02-14,100000.0,100000.0,0,1.9499999999999993,0.7999999999999998,0.2583260076517906
2017-02-15,100000.0,100000.0,0,-0.5,0.9499999999999997,0.23620610943289197
2017-02-16,100000.0,100000.0,0,-0.5,0.9499999999999997,0.27380232318241354
2017-02-17,100000.0,100000.0,0,-0.5,0.9499999999999997,0.24328117305941763
2017-02-21,100000.0,100000.0,0,-0.5,0.9499999999999997,0.25703171680384734
2017-02-22,100000.0,100000.0,0,-0.5,0.9499999999999997,0.26735587012886347
2017-02-23,100000.0,100000.0,0,-0.5,0.9499999999999997,0.26980878217096377
