bsp1_bi_amp,bsp1_bi_amp_rate,bsp1_bi_klu_cnt,bsp_bi_amp,divergence_rate,index,is_buy,is_segbsp,kdj_d,kdj_j,kdj_k,macd_dea,macd_diff,macd_value,next_bi_return,ppo,rsi,timestamp,type,volume
0.4149971008300781,0.009625352769900106,14,0.4149971008300781,6.049043475261939,43,False,False,90.97309870378781,103.65500012242555,95.20039917666705,0.0010470740952951113,0.03930137061134076,0.07650859303209129,0.003905310675684297,0.0009070162299985674,66.03923235150428,2025/05/12 17:05,1p,389018.0
0.21500015258789062,0.004944805769352417,14,0.21500015258789062,1.7139546994670922,75,True,False,28.00279930897017,37.446586565739175,31.150728394559838,-0.004874560738546729,-0.016870927264307056,-0.023992733051520655,0.02496248344598586,-0.0003889286302127453,43.44204888358205,2025/05/12 19:45,1p,698672.0
0.3250007629394531,0.0072780376626083625,35,0.3250007629394531,0.24746315610927422,236,False,False,56.80996232201975,91.15472625694007,68.25821696699319,0.020480362799154512,0.026390293669813047,0.011819861741317071,0.021565167420517457,0.0005891761586425764,61.79436178475917,2025/05/15 13:40,1p,575301.0
0.9300003051757812,0.020859040580302867,15,0.9300003051757812,1.4861286943500465,315,True,False,13.594086826223235,-6.260841199438026,6.975777484336148,-0.01284289909729978,-0.10577057950515467,-0.18585536081570977,0.021303409258525245,-0.002389216557594992,19.295183550515617,2025/05/16 13:45,1p,812779.0
0.45999908447265625,0.010594175584319925,9,0.45999908447265625,0.4849795277223327,628,True,False,27.491289798877933,17.392698306224368,24.125092634660078,-0.08678524620978423,-0.09619299078227783,-0.018815489144987207,0.012104293967539198,-0.0022239318490913725,40.630005682942745,2025/05/22 13:50,1p,618863.0
0.5,0.011373976579007884,47,0.5,0.4664200984126259,936,False,False,26.950791330618735,28.7488333911743,27.55013868413726,-0.003146988594408346,-0.0170250547953259,-0.02775613240183511,0.012595536889907971,-0.00038575708248343916,51.27718327176119,2025/05/29 13:30,1p,1319790.0
0.7900009155273438,0.017979083755527037,32,0.7900009155273438,1.0450198228926162,1207,False,False,89.63971014171084,84.98975009673623,88.08972346005262,0.1040723268055149,0.10118319977807744,-0.005778254054874921,0.003577014286821743,0.002272280417547487,74.76297869095424,2025/06/03 16:35,1p,162967.0
0.3899993896484375,0.008754195203756643,18,0.3899993896484375,1.4139088260935653,1396,True,False,47.26903939394402,-9.607494137468834,28.31019488347307,-0.01226712116070554,-0.04130418041451378,-0.058074118507616485,0.022758176439942403,-0.0009295523339482937,24.2213377016015,2025/06/05 19:20,1p,643335.0
0.6400032043457031,0.014298552912094491,63,0.6400032043457031,0.5230069451007465,1488,False,False,80.89406889293136,91.07820026765165,84.28877935117146,0.06620898037990523,0.09896198258800837,0.06550600441620627,0.009251144703225805,0.002195555147938009,62.552308075164895,2025/06/09 14:00,1p,585824.0
0.4900016784667969,0.010831159599625445,20,0.4900016784667969,0.7850237730860022,1560,True,False,16.17750139337209,46.29650088119227,26.21716788931215,-0.0324690201867666,-0.052167604562136205,-0.0393971687507392,0.007150831169256285,-0.0011577345588822219,33.42737495575179,2025/06/10 13:30,1p,1101204.0
0.3100013732910156,0.006991460807943242,41,0.3100013732910156,0.4868536229711553,1787,False,False,72.69898600123804,92.92171598550513,79.43989599599374,0.02168207652489833,0.024252553133678134,0.005140953217559606,0.022062704564735795,0.0005440951286381454,62.8544016445272,2025/06/12 19:25,1p,336004.0
0.3600006103515625,0.007687392617457318,14,0.3600006103515625,0.35865495054496854,2348,True,False,28.78663823591192,22.691747153106867,26.755007874976904,-0.032132367013488226,-0.042804587866967836,-0.02134444170695922,0.010974786058451634,-0.0009179595118704101,40.79510679645889,2025/06/25 14:10,1p,257029.0
0.7800025939941406,0.016666722365594886,19,0.7800025939941406,2.189962778439148,2431,False,False,81.901072633157,88.0491257259979,83.95042366410397,0.11776672482863215,0.1434761556754438,0.05141886169362331,0.0060950169055702915,0.003040308019385315,77.50865282200182,2025/06/26 14:35,1p,1092728.0
0.8850021362304688,0.018277616061499035,32,0.8850021362304688,1.8099579618659218,2812,False,False,79.3569290918964,105.86530868195689,88.19305562191657,0.08963068422999883,0.15278768646117413,0.1263140044623506,0.007707150710134847,0.0031329172101005475,90.3454219285316,2025/07/03 13:50,1p,519593.0
1.7700004577636719,0.03630770169771635,48,1.7700004577636719,2.282376264227856,2943,True,False,9.919283753517524,1.2144637121140143,7.017677073049688,-0.29140843328884,-0.3278018101083262,-0.07278675363897247,0.006917853684678485,-0.006876207476301909,16.034961533600665,2025/07/08 14:55,1p,1095217.0
0.4200019836425781,0.008940016767454087,31,0.4200019836425781,0.93758787596975,2987,False,False,78.59292704686357,101.27603016366766,86.15396141913159,0.012764700203721497,0.026946805953222963,0.028364211499002933,0.014557013063164785,0.000569646430527132,59.86489290766405,2025/07/08 18:35,1p,930433.0
