bsp1_bi_amp,bsp2s_bi_amp,bsp2s_break_bi_amp,bsp2s_lv,bsp2s_retrace_rate,bsp_bi_amp,divergence_rate,index,is_buy,is_segbsp,kdj_k,macd_dea,macd_diff,macd_value,ppo,rsi,timestamp,type,volume
,3.193864953700249,11.870060187856563,1.0,0.5614409814847663,3.193864953700249,,144,True,False,,-0.3520484318882672,-0.41149225127595557,-0.11888763877537678,-0.013388522153917618,41.978463594220486,2000/07/28,2s,33203400.0
,2.382063070670579,4.281271690413055,1.0,0.40601532433817666,2.382063070670579,,481,True,False,,0.024276959111184365,-0.08800302923527603,-0.2245599766929208,-0.007629907258378786,43.09611617994985,2001/12/04,2s,47757100.0
,1.1025114048429518,2.3015831304105525,1.0,0.8776229452230461,1.1025114048429518,,957,True,False,,-0.06786450846434496,-0.08931938806034267,-0.04290975919199544,-0.009228243940746811,43.47671386667292,2003/10/24,2s,40662500.0
,0.9093677131254161,2.3015831304105525,2.0,0.7972037398177957,0.9093677131254161,,977,True,False,,0.029572697718579306,-0.025523927842044714,-0.11019325112124803,-0.0026099894327595917,44.36091138402706,2003/11/21,2s,31832800.0
,0.9737469125708849,1.569264463877012,1.0,0.45128173794038046,0.9737469125708849,,1300,False,False,,-0.062730824905448,-0.004860820438677749,0.1157400089335405,-0.0004553088536321041,58.805599416965585,2005/03/08,2s,38824300.0
,0.9656992215360329,1.038128741791711,1.0,0.17829337699045142,0.9656992215360329,,1461,False,False,,-0.14839803845044414,-0.054950218843803356,0.18689563921328156,-0.005462863210305686,62.180277514563436,2005/10/25,2s,51784400.0
,0.7725552363500174,1.0300810751371934,1.0,0.8124970729181653,0.7725552363500174,,1498,True,False,,0.022170547848699783,0.03615114290200516,0.02796119010661076,0.0035521296973994093,51.527141382929905,2005/12/16,2s,203707200.0
,0.7725626431503354,1.0300810751371934,2.0,0.656250572357485,0.7725626431503354,,1522,True,False,,-0.016430075760319525,-0.04917793447487462,-0.06549571742911019,-0.00489423373887006,40.87595490834933,2006/01/24,2s,48399500.0
,0.4426146056462592,1.0300810751371934,3.0,0.6093735720943528,0.4426146056462592,,1541,True,False,,-0.009808538304013296,-0.01685333554001467,-0.014089594472002746,-0.001680683621856199,45.200114454069556,2006/02/21,2s,41343600.0
,0.6438052345556837,1.6095010153396139,1.0,0.2900025549253425,0.6438052345556837,,1656,True,False,,0.12693352101108676,0.0873232406349409,-0.07922056075229172,0.007383932192897417,48.330758586938785,2006/08/04,2s,35927100.0
,2.889054592347133,3.2994721890941676,1.0,0.5609754681128718,2.889054592347133,,2144,True,False,,-0.23329409765685116,-0.3245602895292379,-0.18253238374477343,-0.018795093848573398,35.89739288134699,2008/07/15,2s,51034800.0
,3.8768652477049823,7.902647755914394,1.0,0.8954742840604606,3.8768652477049823,,2403,False,False,,0.29024392083080197,0.37288062875624206,0.16527341585088018,0.02182130778243523,64.93802205763879,2009/07/24,2s,24623700.0
,1.02966815599801,1.9768977107964147,1.0,0.3568011832928593,1.02966815599801,,2499,True,False,,0.16900933835893633,0.10622333043267673,-0.1255720158525192,0.005908413768097068,46.63679886741217,2009/12/09,2s,28550400.0
,3.711402059429659,5.193269725101096,1.0,0.9162854286121829,3.711402059429659,,3114,True,False,,-0.3933129205586672,-0.6086849770201219,-0.4307441129229095,-0.02639590196826681,21.20169002137132,2012/05/18,2s,68182500.0
,3.0461984687168275,4.398207733022019,1.0,0.789375429535761,3.0461984687168275,,3365,False,False,,0.20805005391530465,0.38117650984145257,0.34625291185229584,0.01354031087968906,67.23021471536848,2013/05/21,2s,19682900.0
