bsp2_bi_amp,bsp2_bi_amp_rate,bsp2_bi_klu_cnt,bsp2_break_bi_amp,bsp2_break_bi_amp_rate,bsp2_break_bi_bi_klu_cnt,bsp2_retrace_rate,bsp3_bi_amp,bsp3_bi_amp_rate,bsp3_bi_klu_cnt,bsp3_zs_height,bsp_bi_amp,divergence_rate,index,is_buy,is_segbsp,kdj_d,kdj_j,kdj_k,macd_dea,macd_diff,macd_value,next_bi_return,ppo,rsi,timestamp,type,volume
1.230010986328125,0.007415512283937307,11,2.470001220703125,0.01467269380085621,12,0.4979799103006042,,,,,1.230010986328125,,291,False,False,69.02831007029023,104.79053879932567,80.94905297996871,0.14235810092951906,0.10567125484399753,-0.07337369217104306,0.010173621453838376,0.0006345140469848923,58.50460169050771,2025/05/14 18:15,2,165670.0
6.3899993896484375,0.0374450607570756,224,6.80999755859375,0.04156492743413733,8,0.9383262379565315,,,,,6.3899993896484375,,613,True,False,13.782981041851732,5.698248133539909,11.088070072414459,-0.6474577703688876,-0.7542907165014014,-0.21366589226502763,0.06252285776153203,-0.004538242981807441,28.99895392332995,2025/05/20 19:05,2,313033.0
1.39990234375,0.008110669476781194,5,1.929901123046875,0.01105770432902681,5,0.7253751640601528,,,,,1.39990234375,,654,False,False,53.629898253953705,40.33788409140216,49.19922686643652,1.4063302910136868,1.2049224789379593,-0.4028156241514549,0.02385290737809806,0.007004452329832646,70.62017373208438,2025/05/21 16:00,2,765675.0
1.1199951171875,0.006543938984098941,7,1.8899993896484375,0.011166249858126432,10,0.5925902004634153,,,,,1.1199951171875,,799,True,False,43.68863505211933,7.67638123655702,31.684550446931894,-0.6564696978214691,-0.5539470459006566,0.20504530384162512,0.004528637757978356,-0.00323752114531745,38.65393701088549,2025/05/23 15:05,2,156124.0
0.834991455078125,0.004804323592730109,9,2.67999267578125,0.015185815620251893,16,0.31156482725637114,,,,,0.834991455078125,,961,False,False,71.02062435780594,98.51952049636279,80.18692307065822,0.020006519275761296,0.043564633834677124,0.04711622911783166,0.0037506731176450182,0.00024991248114830607,54.748585592225034,2025/05/28 15:35,2,194150.0
0.92999267578125,0.005376301877392125,14,1.1999969482421875,0.006985661641457717,17,0.7749958674007859,,,,,0.92999267578125,,1073,True,False,30.954076298340283,2.913315812678576,21.607156136453046,-0.11768177780092619,-0.13717195621632072,-0.03898035683078907,0.007730321461572907,-0.0007949945550179465,33.57618654813257,2025/05/29 18:25,2,124985.0
3.1200103759765625,0.018718565593205134,46,6.760009765625,0.03897607051700056,81,0.4615393296977139,3.1200103759765625,0.018718565593205134,46,0.00540536273923506,3.1200103759765625,,1294,False,False,74.451104385908,75.22037216633524,74.70752697938374,0.14177164299754258,0.19962680845793557,0.11571033092078598,0.012956401111321491,0.0011808074657460852,62.8139176358398,2025/06/03 17:20,"2,3b",177602.0
2.1199951171875,0.01208456481615172,14,6.0699920654296875,0.03584076549099091,17,0.34925830121944784,2.1199951171875,0.01208456481615172,14,0.013126472960170374,2.1199951171875,,1504,True,False,25.84780271370744,28.275350318049952,26.656985248488276,0.6626387931159889,0.48115216035552066,-0.36297326552093656,0.008078063441205194,0.002772178979675412,55.71583649464343,2025/06/06 15:20,"2,3b",316249.0
1.6399993896484375,0.009102510996923089,12,2.2750091552734375,0.01246956104000463,11,0.7208759515744995,,,,,1.6399993896484375,,1673,False,False,77.76521500994903,102.2757931789223,85.93540773294012,0.38378352144379296,0.35321968022293504,-0.06112768244171585,0.029343773866774094,0.0019519306240775528,61.648416795823294,2025/06/10 16:25,2,150480.0
2.72320556640625,0.015269466713438684,42,4.7705078125,0.027484206954390494,37,0.5708418628454452,,,,,2.72320556640625,,1949,True,False,23.350532800643283,20.182727884320393,22.29459782853565,-0.3380927119952286,-0.3868012553116955,-0.0974170866329338,0.012043079102426602,-0.0021894132586174797,31.429649978113318,2025/06/13 19:55,2,1264808.0
0.7700042724609375,0.004337807989911714,8,1.20001220703125,0.006714857377587093,6,0.641663699710086,,,,,0.7700042724609375,,2077,False,False,52.30678492535293,78.84113415476904,61.15156800182496,0.06411898527085891,0.01748584929697472,-0.09326627194776838,0.0065066393877723245,9.820242026092139e-05,48.152967293241055,2025/06/17 17:35,2,100718.0
0.9099884033203125,0.0051272730742978724,7,1.1999969482421875,0.006807334675243489,13,0.7583255979553171,,,,,0.9099884033203125,,2155,True,False,41.13876093471356,5.950617692480336,29.40937985396915,0.03835079941186648,0.026748807015621878,-0.02320398479248921,0.005266991205780451,0.00015121556195793378,49.63411419120763,2025/06/18 17:35,2,99456.0
1.25,0.007392075428044661,10,8.399993896484375,0.04732390927596831,66,0.1488096319359421,,,,,1.25,,2242,False,False,76.89656699809953,107.54389954071547,87.11234451230484,-0.24293629823958268,-0.11329180420707985,0.25928898806500567,0.031816925350979006,-0.0006659099361129709,51.747352609861295,2025/06/20 18:20,2,206008.0
1.0200042724609375,0.006026613131231536,24,5.9199981689453125,0.03624562604896583,72,0.17229807228853555,,,,,1.0200042724609375,,2399,True,False,37.230845570086224,28.331773814263002,34.26448831814515,-0.013592600400233657,-0.051607528500341004,-0.0760298562002147,0.003831069064910943,-0.0003062775765244006,44.00676156337265,2025/06/24 18:25,2,140717.0
0.7649993896484375,0.004403381157322923,12,2.290008544921875,0.01300993346970482,29,0.33405962232972186,,,,,0.7649993896484375,,2618,False,False,65.0414406221563,104.87972862272375,78.32086995567879,-0.16436118335421948,-0.11722837608684245,0.09426561453475407,0.010172176544618503,-0.0006722446309494253,50.41685353047649,2025/06/27 17:10,2,287570.0
5.2350006103515625,0.02883503454890675,17,8.830001831054688,0.05112321542756148,15,0.5928651783446205,,,,,5.2350006103515625,,2668,True,False,16.427619082185444,13.240279724690623,15.36517262968717,0.7668152529993347,0.44190705031033417,-0.6498164053780011,0.013583666955719526,0.0024972506623837923,49.93653078666715,2025/06/30 14:50,2,632072.0
1.1299896240234375,0.006364345843993215,9,3.220001220703125,0.01781269649056301,19,0.3509283216286145,,,,,1.1299896240234375,,2953,False,False,62.31356687009229,106.99043363556166,77.20585579191541,-0.3524795084397632,-0.26645922866512706,0.17204055954927233,,-0.0014917952700762142,49.10174229423969,2025/07/07 15:35,2,214619.0
