bsp3_bi_amp,bsp3_bi_amp_rate,bsp3_zs_height,bsp_bi_amp,divergence_rate,index,is_buy,is_segbsp,kdj_d,kdj_j,kdj_k,macd_dea,macd_diff,macd_value,next_bi_return,ppo,rsi,timestamp,type,volume
0.394989013671875,0.0023108233229792927,0.002244432628268099,0.394989013671875,,1162,True,False,60.87020390182762,-12.55468706396124,36.39524024656467,0.18592467352191794,0.18046770140580293,-0.010913944232230022,0.0029612080404560343,0.0010590709496279631,54.94413601540331,2025/06/24 14:16,3a,2279.0
