bsp1_bi_amp,bsp1_bi_amp_rate,bsp1_bi_klu_cnt,bsp_bi_amp,divergence_rate,index,is_buy,is_segbsp,kdj_d,kdj_j,kdj_k,macd_dea,macd_diff,macd_value,next_bi_return,ppo,rsi,timestamp,type,volume
8.3800048828125,0.01661875038733267,40,8.3800048828125,0.16798897201924398,221,False,False,84.25776840763396,97.73272729942096,88.74942137156296,0.9883406871641378,1.0471656043426378,0.11764983435700005,0.017390727152149142,0.002050992118247548,69.03219348603024,2025/05/13 19:35,1p,7869.0
4.489990234375,0.008651400448681732,22,4.489990234375,0.6804021160607426,538,False,False,82.61083925397219,92.72117385780138,85.98095078858192,0.5801512371295322,0.8048536817642571,0.44940488926944977,0.01415521781347969,0.0015445106889021346,67.11388940526928,2025/05/20 14:40,1p,5318.0
13.19000244140625,0.02585210533370665,47,13.19000244140625,1.057878187101903,682,True,False,55.969154458965676,17.50272725470097,43.1470120575441,-1.0488016848222528,-0.9638177267782453,0.16996791608801498,0.019184346450595347,-0.0019241444168715057,32.24807563812945,2025/05/22 13:45,1p,11462.0
11.9749755859375,0.02358462555238713,77,11.9749755859375,0.2683087455688156,983,False,False,41.19128544251863,41.86242311616509,41.41499800040078,0.012250945568901033,0.01817328610218283,0.01184468106656359,0.017278497989217264,3.5272266892764945e-05,62.40684780316363,2025/05/29 13:30,1p,8264.0
11.8900146484375,0.023022585666376372,85,11.8900146484375,3.1522455066823345,1140,True,False,18.191721643751794,-4.853671526930345,10.509923920191081,-0.44572467357212825,-1.4616301347496687,-2.031810922355081,0.039915995611797726,-0.0028584175670189143,19.96218008981664,2025/06/02 13:55,1p,11622.0
5.13995361328125,0.00977939715491344,14,5.13995361328125,0.5786008156632083,1310,False,False,87.70521016956741,92.22995270709498,89.21345768207661,1.1125286552591294,1.1892891866856417,0.15352106285302458,0.005464103189243147,0.0022511427629766227,64.38829779939925,2025/06/04 15:10,1p,7310.0
5.29498291015625,0.010063159657903843,16,5.29498291015625,1.4360592805525811,1708,True,False,15.224737172949505,8.019022380774803,12.822832242224605,-0.41337242734135204,-0.8201989327861838,-0.8136530108896636,0.00873519380724243,-0.0015631981524450406,21.252534983644367,2025/06/11 18:15,1p,2943.0
11.92999267578125,0.02268231838426965,49,11.92999267578125,1.0482279346460155,2012,True,False,7.006302464020045,2.692182554596613,5.5682624942122345,-2.1746907912789135,-2.323340181084859,-0.2972987796118911,0.02075750890420035,-0.00448342139508689,21.107006679843877,2025/06/17 18:50,1p,3172.0
7.14996337890625,0.013802217969122243,14,7.14996337890625,0.5515942840289932,2100,False,False,71.51179146669757,90.90701569976702,77.97686621105406,-0.27704172841284525,0.15821413277478769,0.8705117223752659,0.013852323927727067,0.000303499377709754,63.334788757824285,2025/06/20 13:35,1p,9936.0
3.45001220703125,0.006627119285919543,7,3.45001220703125,0.9455418810583313,2146,True,False,35.96371590352862,-6.118142016937412,21.936429930039942,-0.2335980037108188,-0.3888389668630907,-0.31048192630454385,0.008566331264837147,-0.0007485599835936898,37.15888346593794,2025/06/20 17:30,1p,3042.0
