bsp2s_bi_amp,bsp2s_bi_amp_rate,bsp2s_break_bi_amp,bsp2s_break_bi_amp_rate,bsp2s_lv,bsp2s_retrace_rate,bsp_bi_amp,divergence_rate,index,is_buy,is_segbsp,kdj_,macd_dea,macd_diff,macd_value,next_bi_return,ppo,rsi,timestamp,type,volume
0.29500579833984375,0.0025744463545488076,0.44499969482421875,0.003871919373902399,1.0,0.8988804498774152,0.29500579833984375,,311,False,False,<Math.KDJ.KDJ_Item object at 0x000002414991BC50>,0.022865748125135924,0.033992145182793365,0.022252794115314882,0.00130566673708231,0.00029617178527463836,58.921667028573026,2025/06/17 18:43,2s,27631.0
0.1049957275390625,0.0009151150649803512,0.44499969482421875,0.003871919373902399,2.0,0.797743755036261,0.1049957275390625,,326,False,False,<Math.KDJ.KDJ_Item object at 0x000002414991B110>,0.011578507134867895,0.0062787849018661746,-0.01059944446600344,0.008838378805429705,5.4698174011667655e-05,50.17917486310199,2025/06/17 18:58,2s,35166.0
0.3699951171875,0.0032518467319128095,0.36499786376953125,0.0032198117660931025,1.0,0.8630045358583641,0.3699951171875,,526,True,False,<Math.KDJ.KDJ_Item object at 0x00000241485D96D0>,-0.007271008185994783,-0.029257618990499168,-0.04397322160900877,0.006040010020937948,-0.0002575408855662875,38.934653764694616,2025/06/18 16:08,2s,58269.0
0.26999664306640625,0.002372137091814488,0.24500274658203125,0.0021473574123383613,1.0,0.9795721358951204,0.26999664306640625,,654,False,False,<Math.KDJ.KDJ_Item object at 0x0000024149D57E90>,0.002326668311736964,0.014428189796461766,0.024203042969449605,0.0023227223959549565,0.00012658457382762269,56.184583884895275,2025/06/18 18:17,2s,21481.0
0.23000335693359375,0.002020675274326425,0.24500274658203125,0.0021473574123383613,2.0,0.836732787344689,0.23000335693359375,,667,False,False,<Math.KDJ.KDJ_Item object at 0x0000024149D54290>,-0.0013504604426918109,0.006844552373379997,0.016390025632143618,0.0023234350878030894,6.005791206489787e-05,55.19304433099983,2025/06/18 18:30,2s,32231.0
0.25,0.002197029598282444,0.24500274658203125,0.0021473574123383613,3.0,0.7755114751035406,0.25,,679,False,False,<Math.KDJ.KDJ_Item object at 0x00000241496D3DD0>,-0.011831520370688272,-0.004855712081464958,0.013951616578446627,0.005348135946389789,-4.26155365359787e-05,56.186346298662826,2025/06/18 18:42,2s,37474.0
0.23999786376953125,0.002099259743502852,0.29999542236328125,0.002630385044594328,1.0,0.8833447775997558,0.23999786376953125,,1029,True,False,<Math.KDJ.KDJ_Item object at 0x0000024149C6A3F0>,-0.01401300711757309,-0.03011461377529656,-0.03220321331544694,0.0025857752667980934,-0.00026366923644694716,34.146036304270424,2025/06/20 18:11,2s,14355.0
0.25,0.0021856968526245473,0.29999542236328125,0.002630385044594328,2.0,0.73334859235523,0.25,,1077,True,False,<Math.KDJ.KDJ_Item object at 0x000002414883F8F0>,-0.014112830355296391,-0.025320196893019897,-0.022414733075447012,0.024708663477513274,-0.0002216075805084288,34.690769351672074,2025/06/20 19:01,2s,28304.0
0.31500244140625,0.002751473465754325,2.7449951171875,0.02347152790779751,1.0,0.21675857161915774,0.31500244140625,,1199,False,False,<Math.KDJ.KDJ_Item object at 0x00000241495EFA70>,-0.0270674090785362,0.0004074771561022317,0.05494977246927686,0.0035714603763949727,3.553253000951999e-06,52.81322305743642,2025/06/23 14:34,2s,48298.0
0.20999908447265625,0.0018358168160953748,2.7449951171875,0.02347152790779751,2.0,0.14389702939476143,0.20999908447265625,,1215,False,False,<Math.KDJ.KDJ_Item object at 0x00000241495ED0D0>,-0.03879656039008138,-0.029012593530637787,0.01956793371888718,0.002355991681163737,-0.00025323259991288975,46.77737387437594,2025/06/23 14:50,2s,18685.0
0.23000335693359375,0.002123859465557012,0.9099960327148438,0.008323769111520432,1.0,0.12088031859149026,0.23000335693359375,,1790,False,False,<Math.KDJ.KDJ_Item object at 0x00000241481BF350>,-0.0713788746039473,-0.060104917089418564,0.02254791502905748,0.005620830239805171,-0.0005538052170646942,46.88918565074545,2025/06/24 18:19,2s,40643.0
0.9150009155273438,0.008478903838805315,0.9099960327148438,0.008323769111520432,2.0,0.45604695032487946,0.9150009155273438,,1875,False,False,<Math.KDJ.KDJ_Item object at 0x000002414875E570>,0.10145504146920906,0.0842675400507602,-0.034375002836897706,0.004226767221659601,0.0007761662213329696,61.62691572246092,2025/06/24 19:44,2s,209351.0
