date,equity,cash,pos,buy_th,sell_th,p_day
2022-11-30,100000.0,100000.0,0,2.1499999999999995,2.4499999999999993,0.16450898114581977
2022-12-01,100000.0,100000.0,0,1.9499999999999993,2.4499999999999993,0.17094966269352366
2022-12-02,100000.0,100000.0,0,1.7499999999999996,1.4999999999999996,0.16313867300563414
2022-12-05,100000.0,100000.0,0,2.3999999999999995,-0.5,0.16475295047954872
2022-12-06,100000.0,100000.0,0,2.3999999999999995,0.3999999999999998,0.17865981727466582
2022-12-07,100000.0,100000.0,0,2.4499999999999993,0.3999999999999998,0.20176601265262362
2022-12-08,100000.0,100000.0,0,-0.5,0.6499999999999997,0.18517597877366743
2022-12-09,100000.0,100000.0,0,-0.5,0.6999999999999997,0.18338249017643485
2022-12-12,100000.0,100000.0,0,-0.5,0.6999999999999997,0.23036212193252523
2022-12-13,100000.0,100000.0,0,-0.5,0.6999999999999997,0.17082230513843766
2022-12-14,100000.0,100000.0,0,-0.5,0.6999999999999997,0.17430729699347544
2022-12-15,100000.0,100000.0,0,2.1499999999999995,-0.5,0.15973994971457284
2022-12-16,100000.0,100000.0,0,1.9999999999999996,-0.5,0.19930045264753296
2022-12-19,100000.0,100000.0,0,-0.5,-0.5,0.1934842000221024
2022-12-20,100000.0,100000.0,0,-0.5,-0.5,0.19882660696678625
2022-12-21,100000.0,100000.0,0,-0.5,-0.5,0.19120759896123776
2022-12-22,100000.0,100000.0,0,-0.5,-0.5,0.2009959291066671
2022-12-23,100000.0,100000.0,0,-0.5,-0.5,0.19935370895682636
2022-12-27,100000.0,100000.0,0,1.9499999999999993,-0.5,0.20071721677606125
2022-12-28,100000.0,100000.0,0,2.2999999999999994,1.5499999999999994,0.1956618466353847
2022-12-29,100000.0,100000.0,0,2.499999999999999,1.8999999999999995,0.19098953295615662
2022-12-30,100000.0,100000.0,0,2.3999999999999995,1.8999999999999995,0.19625229527645935
2023-01-03,100000.0,100000.0,0,1.9499999999999993,1.3999999999999995,0.20490351611801416
2023-01-04,100000.0,100000.0,0,1.8999999999999995,2.2499999999999996,0.21476450662221866
2023-01-05,100000.0,100000.0,0,1.2999999999999996,0.9999999999999996,0.21403043016473158
2023-01-06,100000.0,100000.0,0,1.9999999999999996,0.8499999999999996,0.19349598662117617
2023-01-09,100000.0,100000.0,0,2.1499999999999995,-0.5,0.18961637532843056
2023-01-10,100000.0,100000.0,0,1.5999999999999996,2.349999999999999,0.20931144646371488
2023-01-11,100000.0,100000.0,0,1.2999999999999996,2.2999999999999994,0.19777177595871845
2023-01-12,100000.0,100000.0,0,1.2999999999999996,2.2999999999999994,0.18632022742400525
2023-01-13,100000.0,100000.0,0,-0.5,2.1499999999999995,0.20371340050745476
2023-01-17,100000.0,100000.0,0,-0.5,-0.5,0.1852286396342038
2023-01-18,100000.0,100000.0,0,2.3999999999999995,1.6499999999999995,0.17825648540939176
2023-01-19,100000.0,100000.0,0,-0.5,-0.5,0.19378060534814368
2023-01-20,100000.0,100000.0,0,-0.5,0.9499999999999997,0.19913612393181898
2023-01-23,100000.0,100000.0,0,-0.5,0.9499999999999997,0.20261628873104956
2023-01-24,100000.0,100000.0,0,-0.5,-0.5,0.19993307799163249
2023-01-25,100000.0,100000.0,0,-0.5,-0.5,0.22560410424307534
2023-01-26,100000.0,100000.0,0,-0.5,2.349999999999999,0.1946662939676953
2023-01-27,100000.0,100000.0,0,0.7499999999999998,-0.5,0.1884903404389884
2023-01-30,100000.0,100000.0,0,-0.5,-0.5,0.1963458065244973
2023-01-31,100000.0,100000.0,0,2.499999999999999,2.2499999999999996,0.20188516593234077
2023-02-01,100000.0,100000.0,0,-0.5,2.0499999999999994,0.16297637385669003
2023-02-02,100000.0,100000.0,0,-0.5,1.9499999999999993,0.16488944677274542
2023-02-03,100000.0,100000.0,0,-0.5,1.1999999999999997,0.15939851589216528
2023-02-06,100000.0,100000.0,0,-0.5,1.8999999999999995,0.1962108929533041
2023-02-07,100000.0,100000.0,0,-0.5,1.8999999999999995,0.17613427951286476
2023-02-08,100000.0,100000.0,0,2.2499999999999996,-0.5,0.186932686978769
2023-02-09,100000.0,100000.0,0,-0.5,-0.5,0.17903068522557294
2023-02-10,100000.0,100000.0,0,-0.5,1.4499999999999995,0.2105757594203769
2023-02-13,100000.0,100000.0,0,-0.5,1.4499999999999995,0.18050995434168707
2023-02-14,100000.0,100000.0,0,-0.5,1.4499999999999995,0.1892076850782325
2023-02-15,100000.0,100000.0,0,-0.5,1.7999999999999994,0.1888245878074332
2023-02-16,100000.0,100000.0,0,1.4499999999999995,2.1499999999999995,0.18724615310384715
2023-02-17,100000.0,100000.0,0,2.349999999999999,1.2499999999999996,0.19139499407156466
2023-02-21,100000.0,100000.0,0,2.349999999999999,1.2499999999999996,0.18415660808169612
2023-02-22,100000.0,100000.0,0,-0.5,2.2499999999999996,0.18225028970546212
2023-02-23,100000.0,100000.0,0,-0.5,2.2499999999999996,0.1799548474177611
2023-02-24,100000.0,100000.0,0,-0.5,2.0999999999999996,0.20483062062343024
2023-02-27,100000.0,100000.0,0,0.8999999999999997,1.8999999999999995,0.1765087734077119
2023-02-28,100000.0,100000.0,0,0.8499999999999996,1.9999999999999996,0.1875003877833689
2023-03-01,100000.0,100000.0,0,2.349999999999999,-0.5,0.2003138615746909
2023-03-02,100000.0,100000.0,0,2.4499999999999993,1.1499999999999997,0.23729656042509464
2023-03-03,100000.0,100000.0,0,-0.5,1.5999999999999996,0.22603018123246943
2023-03-06,100000.0,100000.0,0,-0.5,-0.5,0.19096317259475618
2023-03-07,100000.0,100000.0,0,-0.5,-0.5,0.17349669132460974
2023-03-08,100000.0,100000.0,0,-0.5,1.5999999999999996,0.20890773224979464
2023-03-09,100000.0,100000.0,0,-0.5,1.5499999999999994,0.19452588040777108
2023-03-10,100000.0,100000.0,0,-0.5,1.1999999999999997,0.23014621216186304
2023-03-13,100000.0,100000.0,0,-0.5,1.1999999999999997,0.3147381416292196
2023-03-14,100000.0,100000.0,0,-0.5,-0.5,0.2830374819623816
2023-03-15,100000.0,100000.0,0,-0.5,-0.5,0.3208444160706842
2023-03-16,100000.0,100000.0,0,-0.5,-0.5,0.3002221060822436
2023-03-17,100000.0,100000.0,0,-0.5,-0.5,0.3085979316787607
2023-03-20,100000.0,100000.0,0,0.9499999999999997,2.0499999999999994,0.3472097118110105
2023-03-21,100000.0,100000.0,0,-0.5,2.499999999999999,0.33536969493894553
2023-03-22,100000.0,100000.0,0,1.8999999999999995,2.4499999999999993,0.30163788764395916
2023-03-23,100000.0,100000.0,0,1.4499999999999995,2.499999999999999,0.35439682543975515
2023-03-24,100000.0,100000.0,0,1.6999999999999993,2.349999999999999,0.35766033083533383
2023-03-27,100000.0,100000.0,0,1.6999999999999993,2.349999999999999,0.30113899904370955
2023-03-28,100000.0,100000.0,0,1.0499999999999996,1.7499999999999996,0.3566930254241356
2023-03-29,100000.0,100000.0,0,0.9499999999999997,2.4499999999999993,0.32717267292762603
2023-03-30,100000.0,100000.0,0,0.7499999999999998,2.499999999999999,0.34023795013672964
2023-03-31,100000.0,100000.0,0,0.7499999999999998,2.499999999999999,0.2916022805078866
2023-04-03,100000.0,100000.0,0,0.7499999999999998,2.499999999999999,0.27830660558797843
2023-04-04,100000.0,100000.0,0,0.7499999999999998,2.499999999999999,0.2716807236393555
2023-04-05,100000.0,100000.0,0,-0.5,-0.5,0.29170241494250443
2023-04-06,100000.0,100000.0,0,2.4499999999999993,0.8999999999999997,0.26779379779706064
2023-04-10,100000.0,100000.0,0,2.3999999999999995,1.3499999999999996,0.26694515506743716
2023-04-11,100000.0,100000.0,0,2.3999999999999995,1.3999999999999995,0.2393987567377649
2023-04-12,100000.0,100000.0,0,2.499999999999999,1.2499999999999996,0.19612091635265158
2023-04-13,100000.0,100000.0,0,1.9499999999999993,1.8499999999999996,0.19560266522067837
2023-04-14,100000.0,100000.0,0,2.1499999999999995,1.8499999999999996,0.17112914653405442
2023-04-17,100000.0,100000.0,0,2.1499999999999995,1.8499999999999996,0.19517067374089395
2023-04-18,100000.0,100000.0,0,2.1499999999999995,1.8499999999999996,0.175241560618426
2023-04-19,100000.0,100000.0,0,1.6999999999999993,2.2499999999999996,0.20273056645768558
2023-04-20,100000.0,100000.0,0,1.5499999999999994,1.8999999999999995,0.2046400219293252
2023-04-21,100000.0,100000.0,0,1.4499999999999995,1.7999999999999994,0.1932157543298559
2023-04-24,100000.0,100000.0,0,1.4499999999999995,1.0999999999999996,0.218206527351589
2023-04-25,100000.0,100000.0,0,1.3499999999999996,0.8999999999999997,0.18343469728169268
2023-04-26,100000.0,100000.0,0,1.3999999999999995,0.2999999999999998,0.16706634993197544
2023-04-27,100000.0,100000.0,0,2.0999999999999996,1.1999999999999997,0.1829105666580859
2023-04-28,100000.0,100000.0,0,2.0999999999999996,1.1999999999999997,0.18323620062257406
2023-05-01,100000.0,100000.0,0,2.0999999999999996,1.1999999999999997,0.16966449342135692
2023-05-02,100000.0,100000.0,0,2.349999999999999,2.349999999999999,0.16162753574202426
2023-05-03,100000.0,100000.0,0,2.3999999999999995,1.9999999999999996,0.16592436765215915
2023-05-04,100000.0,100000.0,0,2.499999999999999,-0.5,0.17033476802009315
2023-05-05,100000.0,100000.0,0,1.2499999999999996,1.9999999999999996,0.16914012515507978
2023-05-08,100000.0,100000.0,0,1.2499999999999996,1.9999999999999996,0.19944086416667836
2023-05-09,100000.0,100000.0,0,0.4999999999999998,-0.5,0.18769091394440138
2023-05-10,100000.0,100000.0,0,1.3499999999999996,2.0499999999999994,0.16303728238076362
2023-05-11,100000.0,100000.0,0,1.5499999999999994,1.8499999999999996,0.17066621180777705
2023-05-12,100000.0,100000.0,0,1.6499999999999995,2.349999999999999,0.2398023412425597
2023-05-15,100000.0,100000.0,0,0.7999999999999998,1.2999999999999996,0.2479096956163799
2023-05-16,100000.0,100000.0,0,0.9499999999999997,1.2999999999999996,0.189397470347015
2023-05-17,100000.0,100000.0,0,0.9499999999999997,2.0999999999999996,0.20303158586316525
2023-05-18,100000.0,100000.0,0,0.5499999999999998,2.0999999999999996,0.1856843066855861
2023-05-19,100000.0,100000.0,0,-0.5,2.0999999999999996,0.17287919981429614
2023-05-22,100000.0,100000.0,0,-0.5,2.0999999999999996,0.2042528514415978
2023-05-23,100000.0,100000.0,0,1.7499999999999996,1.5999999999999996,0.19676356246465043
2023-05-24,100000.0,100000.0,0,2.2999999999999994,0.6499999999999997,0.18777539648338978
2023-05-25,100000.0,100000.0,0,2.2999999999999994,0.8999999999999997,0.19046650449682775
2023-05-26,100000.0,100000.0,0,-0.5,0.8999999999999997,0.1782090958064455
2023-05-30,100000.0,100000.0,0,1.8499999999999996,-0.5,0.18274209747563108
2023-05-31,100000.0,100000.0,0,1.9499999999999993,-0.5,0.20416953660933404
2023-06-01,100000.0,100000.0,0,2.0499999999999994,2.2499999999999996,0.17544017675833176
2023-06-02,100000.0,100000.0,0,2.0499999999999994,1.9499999999999993,0.20570654816926204
2023-06-05,100000.0,100000.0,0,2.0499999999999994,1.9499999999999993,0.21606404903088106
2023-06-06,100000.0,100000.0,0,-0.5,1.0499999999999996,0.2629249165414131
2023-06-07,100000.0,100000.0,0,1.5499999999999994,1.0999999999999996,0.18494600098951527
2023-06-08,100000.0,100000.0,0,1.4499999999999995,-0.5,0.22196957101531212
2023-06-09,100000.0,100000.0,0,1.6999999999999993,1.3999999999999995,0.23363401044177
2023-06-12,100000.0,100000.0,0,1.6999999999999993,1.3999999999999995,0.24976164522199762
2023-06-13,100000.0,100000.0,0,1.6999999999999993,1.3999999999999995,0.18998684443697722
2023-06-14,100000.0,100000.0,0,-0.5,1.1499999999999997,0.19369241505271875
2023-06-15,100000.0,100000.0,0,-0.5,1.0499999999999996,0.19962125562862987
2023-06-16,100000.0,100000.0,0,1.1999999999999997,0.9999999999999996,0.2268510612049929
2023-06-20,100000.0,100000.0,0,1.1999999999999997,0.9999999999999996,0.23858967551327237
2023-06-21,100000.0,100000.0,0,2.0999999999999996,0.7999999999999998,0.23202573142989116
2023-06-22,100000.0,100000.0,0,2.1499999999999995,0.8499999999999996,0.25859679798966145
2023-06-23,100000.0,100000.0,0,-0.5,0.4999999999999998,0.23733250014506324
2023-06-26,100000.0,100000.0,0,-0.5,0.5999999999999996,0.25141023398755763
2023-06-27,100000.0,100000.0,0,-0.5,1.0999999999999996,0.2176572649414774
2023-06-28,100000.0,100000.0,0,0.5499999999999998,1.0999999999999996,0.24206639523892926
2023-06-29,100000.0,100000.0,0,-0.5,0.8499999999999996,0.24055246214082934
2023-06-30,100000.0,100000.0,0,0.4999999999999998,1.8499999999999996,0.2427779460509135
2023-07-03,100000.0,100000.0,0,0.4999999999999998,1.8499999999999996,0.2511651199520034
2023-07-05,100000.0,100000.0,0,1.6499999999999995,1.1999999999999997,0.23780932082884224
2023-07-06,100000.0,100000.0,0,1.5499999999999994,1.2999999999999996,0.21624872395407788
2023-07-07,100000.0,100000.0,0,1.5999999999999996,1.3499999999999996,0.21853748875728748
2023-07-10,100000.0,100000.0,0,1.5999999999999996,1.3499999999999996,0.22738824148970282
2023-07-11,100000.0,100000.0,0,1.5999999999999996,1.3499999999999996,0.22809383785728418
2023-07-12,100000.0,100000.0,0,1.5999999999999996,1.3499999999999996,0.22020531593557183
2023-07-13,100000.0,100000.0,0,1.5999999999999996,1.3499999999999996,0.23386013957167961
2023-07-14,100000.0,100000.0,0,-0.5,1.4499999999999995,0.2402763780389646
2023-07-17,100000.0,100000.0,0,0.8999999999999997,-0.5,0.2389913884207626
2023-07-18,100000.0,100000.0,0,1.0999999999999996,0.4999999999999998,0.23745962861485703
2023-07-19,100000.0,100000.0,0,1.1499999999999997,0.7499999999999998,0.24842838297691874
2023-07-20,100000.0,100000.0,0,1.3499999999999996,0.19999999999999984,0.24776674380394934
2023-07-21,100000.0,100000.0,0,1.3499999999999996,0.2999999999999998,0.2672255461468601
2023-07-24,100000.0,100000.0,0,1.3499999999999996,0.2999999999999998,0.26200210873696106
2023-07-25,100000.0,100000.0,0,1.3499999999999996,0.5499999999999998,0.2524698370374681
2023-07-26,100000.0,100000.0,0,1.0999999999999996,0.3999999999999998,0.25470970674147575
2023-07-27,100000.0,100000.0,0,1.5999999999999996,0.9499999999999997,0.2346700384985317
2023-07-28,100000.0,100000.0,0,1.4999999999999996,0.7999999999999998,0.26234588157402405
2023-07-31,100000.0,100000.0,0,-0.5,-0.5,0.2840642401175681
2023-08-01,100000.0,100000.0,0,1.3499999999999996,0.8499999999999996,0.2540808454716061
2023-08-02,100000.0,100000.0,0,1.5999999999999996,0.44999999999999973,0.2370442132060997
2023-08-03,100000.0,100000.0,0,1.4499999999999995,0.24999999999999978,0.24412008843441013
2023-08-04,100000.0,100000.0,0,1.6499999999999995,0.8999999999999997,0.23797408482207216
2023-08-07,100000.0,100000.0,0,1.6499999999999995,0.8999999999999997,0.2548255661340062
2023-08-08,100000.0,100000.0,0,1.1499999999999997,1.1499999999999997,0.26142889925875096
2023-08-09,100000.0,100000.0,0,1.2999999999999996,1.5499999999999994,0.26971373353569256
2023-08-10,100000.0,100000.0,0,1.3499999999999996,1.3499999999999996,0.2555095432602952
2023-08-11,100000.0,100000.0,0,0.9499999999999997,1.3499999999999996,0.28111286535413754
2023-08-14,100000.0,100000.0,0,0.9499999999999997,1.3499999999999996,0.2900270409756492
2023-08-15,100000.0,100000.0,0,1.0999999999999996,0.8499999999999996,0.2569766747088397
2023-08-16,100000.0,100000.0,0,1.5999999999999996,0.8999999999999997,0.2653869610110239
2023-08-17,100000.0,100000.0,0,2.4499999999999993,-0.5,0.2761910261773958
2023-08-18,100000.0,100000.0,0,2.2499999999999996,0.5999999999999996,0.28478181010603537
2023-08-21,100000.0,100000.0,0,2.2499999999999996,0.5999999999999996,0.2862736766642389
2023-08-22,100000.0,100000.0,0,-0.5,2.1999999999999993,0.2889618727395392
2023-08-23,100000.0,100000.0,0,1.2499999999999996,2.3999999999999995,0.288678432612751
2023-08-24,100000.0,100000.0,0,1.0499999999999996,2.349999999999999,0.28274584574120876
2023-08-25,100000.0,100000.0,0,0.9999999999999996,2.349999999999999,0.29391422666823064
2023-08-28,100000.0,100000.0,0,0.9999999999999996,2.349999999999999,0.3354798699180857
2023-08-29,100000.0,100000.0,0,0.9999999999999996,2.349999999999999,0.2844950159270026
2023-08-30,100000.0,100000.0,0,0.9999999999999996,2.349999999999999,0.27422427710552344
2023-08-31,100000.0,100000.0,0,0.9999999999999996,2.349999999999999,0.28974001106633446
2023-09-01,100000.0,100000.0,0,1.1499999999999997,2.1999999999999993,0.2681956347906943
2023-09-05,100000.0,100000.0,0,1.3999999999999995,0.6499999999999997,0.2732008807171728
2023-09-06,100000.0,100000.0,0,1.7999999999999994,-0.5,0.27526258822858296
2023-09-07,100000.0,100000.0,0,1.9499999999999993,-0.5,0.285130686256164
2023-09-08,100000.0,100000.0,0,1.4999999999999996,0.7499999999999998,0.27038625664413657
2023-09-11,100000.0,100000.0,0,1.4999999999999996,0.7499999999999998,0.2756341731274984
2023-09-12,100000.0,100000.0,0,0.9499999999999997,1.8499999999999996,0.28112097464367847
2023-09-13,100000.0,100000.0,0,0.8499999999999996,1.7999999999999994,0.26964738103449337
2023-09-14,100000.0,100000.0,0,0.4999999999999998,2.0999999999999996,0.2682431789682409
2023-09-15,100000.0,100000.0,0,1.2499999999999996,-0.5,0.27101750444756395
2023-09-18,100000.0,100000.0,0,1.2499999999999996,-0.5,0.27513599026314667
2023-09-19,100000.0,100000.0,0,1.3999999999999995,0.7499999999999998,0.26468759279718856
2023-09-20,100000.0,100000.0,0,2.4499999999999993,-0.5,0.25337355063377776
2023-09-21,100000.0,100000.0,0,2.4499999999999993,-0.5,0.25861335277005576
2023-09-22,100000.0,100000.0,0,-0.5,0.5499999999999998,0.2538180593690989
2023-09-25,100000.0,100000.0,0,1.7999999999999994,-0.5,0.25060314691080887
2023-09-26,100000.0,100000.0,0,1.5999999999999996,2.0999999999999996,0.2382072708419077
2023-09-27,100000.0,100000.0,0,2.0999999999999996,-0.5,0.23038357632952536
2023-09-28,100000.0,100000.0,0,1.9499999999999993,1.9499999999999993,0.23977604994126256
2023-09-29,100000.0,100000.0,0,1.9999999999999996,1.7999999999999994,0.22938235339768034
2023-10-02,100000.0,100000.0,0,1.9999999999999996,1.7999999999999994,0.23609287237838383
2023-10-03,100000.0,100000.0,0,1.6499999999999995,1.1999999999999997,0.23605419074125955
2023-10-04,100000.0,100000.0,0,1.8499999999999996,1.7499999999999996,0.25578044009758427
2023-10-05,100000.0,100000.0,0,1.6999999999999993,1.5499999999999994,0.2668898410578798
2023-10-06,100000.0,100000.0,0,-0.5,2.2499999999999996,0.25808813769176914
2023-10-09,100000.0,100000.0,0,-0.5,2.2499999999999996,0.2707883058570348
2023-10-10,100000.0,100000.0,0,-0.5,2.2499999999999996,0.2745501607191481
2023-10-11,100000.0,100000.0,0,0.8499999999999996,2.499999999999999,0.280330259652921
2023-10-12,100000.0,100000.0,0,0.8999999999999997,2.499999999999999,0.26268287030255816
2023-10-13,100000.0,100000.0,0,0.8499999999999996,2.349999999999999,0.2738188765028054
2023-10-16,100000.0,100000.0,0,0.8499999999999996,2.349999999999999,0.2672394434260239
2023-10-17,100000.0,100000.0,0,1.4499999999999995,-0.5,0.2757409552163094
2023-10-18,100000.0,100000.0,0,1.4499999999999995,-0.5,0.2754142599897215
2023-10-19,100000.0,100000.0,0,1.4499999999999995,-0.5,0.27241375526649103
2023-10-20,100000.0,100000.0,0,1.4499999999999995,-0.5,0.27444585978525565
2023-10-23,100000.0,100000.0,0,2.499999999999999,1.7499999999999996,0.26984716255736185
2023-10-24,100000.0,100000.0,0,2.2999999999999994,1.7499999999999996,0.27257049726397214
2023-10-25,100000.0,100000.0,0,2.3999999999999995,-0.5,0.27187669687647814
2023-10-26,100000.0,100000.0,0,-0.5,1.9499999999999993,0.285816938830573
2023-10-27,100000.0,100000.0,0,2.4499999999999993,1.7999999999999994,0.28183808770030655
2023-10-30,100000.0,100000.0,0,0.9499999999999997,2.1499999999999995,0.2720689420919799
2023-10-31,100000.0,100000.0,0,0.9499999999999997,2.349999999999999,0.28020407862976554
2023-11-01,100000.0,100000.0,0,0.9499999999999997,2.349999999999999,0.280749366864788
2023-11-02,100000.0,100000.0,0,0.9499999999999997,2.349999999999999,0.2996378458573337
2023-11-03,100000.0,100000.0,0,0.9499999999999997,2.349999999999999,0.292389824623059
2023-11-06,100000.0,100000.0,0,1.3499999999999996,1.3999999999999995,0.29772356085866325
2023-11-07,100000.0,100000.0,0,1.5999999999999996,1.6499999999999995,0.3033603359197407
2023-11-08,100000.0,100000.0,0,-0.5,1.6999999999999993,0.30265910901809057
2023-11-09,100000.0,100000.0,0,2.1999999999999993,1.7499999999999996,0.3130968130533024
2023-11-10,100000.0,100000.0,0,-0.5,2.0499999999999994,0.33710806714237934
2023-11-13,100000.0,100000.0,0,-0.5,2.0499999999999994,0.3237443482124475
2023-11-14,100000.0,100000.0,0,-0.5,1.8999999999999995,0.314704035315244
2023-11-15,100000.0,100000.0,0,0.4999999999999998,1.5999999999999996,0.3184930606170213
2023-11-16,100000.0,100000.0,0,0.3999999999999998,1.4499999999999995,0.33782774541567734
2023-11-17,100000.0,100000.0,0,0.3999999999999998,1.5499999999999994,0.3268770333202134
2023-11-20,100000.0,100000.0,0,1.0999999999999996,0.6499999999999997,0.3291435221637699
2023-11-21,100000.0,100000.0,0,1.0999999999999996,0.6499999999999997,0.32431777990312466
2023-11-22,100000.0,100000.0,0,1.0999999999999996,0.6499999999999997,0.32727801683909835
2023-11-24,100000.0,100000.0,0,1.0999999999999996,0.6499999999999997,0.3129280219083687
2023-11-27,100000.0,100000.0,0,-0.5,-0.5,0.31998833906352014
2023-11-28,100000.0,100000.0,0,1.1499999999999997,-0.5,0.3149689673921885
2023-11-29,100000.0,100000.0,0,1.2499999999999996,1.3999999999999995,0.3165183008715174
2023-11-30,100000.0,100000.0,0,0.9999999999999996,0.5999999999999996,0.31528500492506556
2023-12-01,100000.0,100000.0,0,0.9499999999999997,1.3999999999999995,0.3208826341854374
2023-12-04,100000.0,100000.0,0,1.6499999999999995,-0.5,0.32906582338314844
2023-12-05,100000.0,100000.0,0,1.3999999999999995,0.8999999999999997,0.3357433090340109
2023-12-06,100000.0,100000.0,0,1.1999999999999997,0.8499999999999996,0.32189203196191823
2023-12-07,100000.0,100000.0,0,1.0999999999999996,0.8999999999999997,0.3333333333333333
2023-12-08,100000.0,100000.0,0,-0.5,0.9499999999999997,0.31610517580328934
2023-12-11,100000.0,100000.0,0,-0.5,1.2499999999999996,0.32584018949869625
2023-12-12,100000.0,100000.0,0,-0.5,1.2999999999999996,0.32561733091258777
2023-12-13,100000.0,100000.0,0,-0.5,1.2999999999999996,0.321153817286117
2023-12-14,100000.0,100000.0,0,-0.5,1.2999999999999996,0.31790848092499585
2023-12-15,100000.0,100000.0,0,1.1499999999999997,-0.5,0.3191981379332121
2023-12-18,100000.0,100000.0,0,1.1499999999999997,-0.5,0.30790498220127965
2023-12-19,100000.0,100000.0,0,1.1499999999999997,-0.5,0.31660064687688444
2023-12-20,100000.0,100000.0,0,2.3999999999999995,0.2999999999999998,0.33159620239052506
2023-12-21,100000.0,100000.0,0,2.4499999999999993,0.6499999999999997,0.29808918271946183
2023-12-22,100000.0,100000.0,0,2.2999999999999994,-0.5,0.29901758163165426
2023-12-26,100000.0,100000.0,0,2.2999999999999994,-0.5,0.3058462057997263
2023-12-27,100000.0,100000.0,0,0.8499999999999996,1.2999999999999996,0.31864156441485875
2023-12-28,100000.0,100000.0,0,-0.5,1.3999999999999995,0.30563558252485873
2023-12-29,100000.0,100000.0,0,0.9499999999999997,-0.5,0.30965453532970916
2024-01-02,100000.0,100000.0,0,0.9499999999999997,-0.5,0.3080259342090714
2024-01-03,100000.0,100000.0,0,2.0999999999999996,0.34999999999999987,0.3241861328875336
2024-01-04,100000.0,100000.0,0,1.9499999999999993,0.34999999999999987,0.30998471275965556
2024-01-05,100000.0,100000.0,0,2.2499999999999996,-0.5,0.3128520837419028
2024-01-08,100000.0,100000.0,0,-0.5,1.3499999999999996,0.32327511231997785
2024-01-09,100000.0,100000.0,0,-0.5,1.3499999999999996,0.31266001318109055
2024-01-10,100000.0,100000.0,0,-0.5,1.3499999999999996,0.31320202310669765
2024-01-11,100000.0,100000.0,0,0.5999999999999996,1.2999999999999996,0.3331796480894704
2024-01-12,100000.0,100000.0,0,0.9999999999999996,1.7999999999999994,0.30277794785090756
