feature,importance
klu_open,0.10575714
klu_low,0.10052343
klu_high,0.060452826
feat_bsp2s_lv,0.056386333
feat_bsp3_bi_klu_cnt,0.055462893
feat_bsp2s_break_bi_klu_cnt,0.046307787
feat_bsp2s_break_bi_amp,0.036613017
feat_break_bi_amp_rate,0.03399834
feat_bsp2s_bi_amp_rate,0.02912714
feat_bsp2_break_bi_amp,0.028576033
feat_bsp2s_bi_amp,0.025321502
feat_bsp1_bi_klu_cnt,0.02403896
feat_break_bi_amp,0.022356622
klu_close,0.02169441
feat_zs_cnt,0.021674462
feat_bsp2s_bi_klu_cnt,0.018130496
feat_divergence_rate,0.01748563
feat_bsp2_break_bi_bi_klu_cnt,0.015823225
feat_level,0.015763866
feat_break_bi_klu_cnt,0.01511541
feat_bsp2_bi_amp,0.014244415
feat_volume,0.013728387
feat_macd_value,0.012096541
feat_bsp3_zs_height,0.011666954
feat_bsp2_break_bi_amp_rate,0.011629021
dmi_plus,0.010931392
feat_macd_dea,0.01068502
feat_bsp2_bi_amp_rate,0.010481559
feat_bi_klu_cnt,0.010286401
feat_ppo,0.010017297
feat_bsp2_bi_klu_cnt,0.009631565
dmi_minus,0.009096144
feat_bsp1_bi_amp_rate,0.009094046
feat_bsp2s_break_bi_amp_rate,0.00825098
feat_bi_amp_rate,0.008210432
feat_macd_diff,0.00804053
feat_bsp1_bi_amp,0.0078852335
feat_kdj_k,0.0070448364
high_low_spread_pct,0.006241649
feat_bsp2_retrace_rate,0.0058635627
lower_shadow,0.005681245
feat_bi_amp,0.005541261
feat_rsi,0.0054673934
price_change_pct,0.005345232
feat_bsp2s_retrace_rate,0.005168788
feat_kdj_d,0.005056224
dmi_adx,0.0046055675
feat_bsp3_bi_amp_rate,0.0042037796
feat_kdj_j,0.003785757
upper_shadow,0.0033879164
feat_bsp3_bi_amp,0.0032754345
is_bullish_candle,0.0016591619
body_size,0.0010867723
feat_bsp_bi_amp,0.0
is_buy,0.0
kdj_k,0.0
is_segbsp,0.0
kdj_d,0.0
kdj_j,0.0
klu_volume,0.0
macd_dif,0.0
macd_dea,0.0
macd_value,0.0
rsi,0.0
