bsp3_bi_amp,bsp3_bi_amp_rate,bsp3_bi_klu_cnt,bsp3_zs_height,bsp_bi_amp,divergence_rate,index,is_buy,is_segbsp,kdj_d,kdj_j,kdj_k,macd_dea,macd_diff,macd_value,next_bi_return,ppo,rsi,timestamp,type,volume
0.2949981689453125,0.004547177941353565,10,0.0021403360619216137,0.2949981689453125,,404,False,False,75.79577931492904,88.7753729179222,80.12231051592676,-0.057931309535963815,-0.040076033506935005,0.03571055205805762,0.009360144659973903,-0.0006151464236056971,49.36505240715257,2025/07/02 14:06,3a,5140.0
