bsp1_bi_amp,bsp1_bi_amp_rate,bsp1_bi_klu_cnt,bsp2s_bi_amp,bsp2s_bi_amp_rate,bsp2s_bi_klu_cnt,bsp2s_break_bi_amp,bsp2s_break_bi_amp_rate,bsp2s_break_bi_klu_cnt,bsp2s_lv,bsp2s_retrace_rate,bsp_bi_amp,bsp_type,chain_id,chain_type,direction,divergence_rate,is_buy,is_mature,is_segbsp,kdj_d,kdj_j,kdj_k,klu_close,klu_idx,macd_dea,macd_diff,macd_value,mature_rate,next_bi_return,parent_idx,point_index,ppo,rsi,timestamp,volume
,,,0.25,0.003706724014103379,6,0.4199981689453125,0.00619192330248507,9,1.0,0.6785649409627611,0.25,2s,19,2s,sell,,False,0,False,49.833172674075044,71.80456475508967,57.156970034413256,67.5999984741211,306,-0.003801798026650037,-0.0005358533458945658,0.006531889361510943,0.32895,,751,0,-7.931374389787905e-06,52.75370338431144,2025/07/17 19:30,43214.0
,,,0.2949981689453125,0.004373907187784462,7,0.4199981689453125,0.00619192330248507,9,1.0,0.7857039055404178,0.2949981689453125,2s,19,2s,sell,,False,0,False,54.39823541324264,81.78861184824821,63.52836089157783,67.66999816894531,307,-0.0013966610117220658,0.00822388704798982,0.019241096119423772,0.388158,,751,1,0.00012171044459621142,56.95949079082648,2025/07/17 19:35,38809.0
,,,0.36499786376953125,0.005411785386923821,9,0.4199981689453125,0.00619192330248507,9,1.0,0.9523705722070844,0.36499786376953125,2s,19,2s,sell,,False,0,False,66.91729058904393,108.49675564612457,80.77711227473748,67.80999755859375,309,0.008516267463029067,0.03314163093605771,0.04925072694605728,0.480264,,751,2,0.0004902892727106766,64.23187150535904,2025/07/17 19:45,54021.0
,,,0.36499786376953125,0.005411785386923821,10,0.4199981689453125,0.00619192330248507,9,1.0,0.9523705722070844,0.36499786376953125,2s,19,2s,sell,,False,0,False,70.30609641341754,90.63893135965927,77.08370806216477,67.70999908447266,310,0.014239174076478844,0.03713080053027795,0.045783252907598215,0.480264,,751,3,0.000549235515904011,56.74230607790628,2025/07/17 19:50,84181.0
,,,0.3899993896484375,0.005848821053742036,8,1.4499969482421875,0.021345457702459453,30,1.0,0.40689488250707695,0.3899993896484375,2s,19,2s,sell,,False,0,False,78.71033850532993,104.8916000797941,87.43742569681798,67.06999969482422,370,-0.0030521627123694327,0.03554329249081434,0.07719091040636754,0.513161,,751,4,0.0005313935297132862,61.53420924653797,2025/07/18 18:20,17282.0
,,,0.4499969482421875,0.006748604471845784,9,1.4499969482421875,0.021345457702459453,30,1.0,0.44827259620949833,0.4499969482421875,2s,19,2s,sell,,False,0,False,81.78074591349461,100.20319036248273,87.921560729824,67.08000183105469,371,0.006653316615065368,0.04547523392480457,0.07764383461947841,0.592106,,751,5,0.0006797366833495749,62.01563396867068,2025/07/18 18:25,61125.0
,,,0.5199966430664062,0.007798389932311436,10,1.4499969482421875,0.021345457702459453,30,1.0,0.4965483494164816,0.5199966430664062,2s,19,2s,sell,,False,0,False,85.16973299340174,105.50365547284446,91.94770715321599,67.19999694824219,372,0.01778479195159873,0.0623106932977322,0.08905180269226694,0.684211,,751,6,0.0009310751142306036,67.30276678939222,2025/07/18 18:30,52838.0
,,,0.5697021484375,0.008543823422767426,11,1.4499969482421875,0.021345457702459453,30,1.0,0.530828080440296,0.5697021484375,2s,19,2s,sell,,False,0,False,88.10579119673221,105.72214041671509,93.97790760339318,67.23999786376953,373,0.029824179735996707,0.07798173087358862,0.09631510227518382,0.749614,,751,7,0.0011648307711637552,68.85887801161829,2025/07/18 18:35,26736.0
,,,0.6500015258789062,0.009748073228914673,12,1.4499969482421875,0.021345457702459453,30,1.0,0.5862070779883612,0.6500015258789062,2s,19,2s,sell,,False,0,False,89.71192950566748,99.34875935927909,92.92420612353803,67.28500366210938,374,0.04245157074037164,0.09296113475787138,0.10101912803499948,0.855271,,751,8,0.001388062143409334,70.55672654626818,2025/07/18 18:40,20862.0
,,,0.6800003051757812,0.010197964937966547,13,1.4499969482421875,0.021345457702459453,30,1.0,0.6068959348395719,0.6800003051757812,2s,19,2s,sell,,False,0,False,91.1985298862868,100.11813217000278,94.17173064752546,67.34500122070312,375,0.05564603235855507,0.10842387883128879,0.10555569294546743,0.894744,,751,9,0.001618278419766047,72.6940569355458,2025/07/18 18:45,27141.0
,,,0.7300033569335938,0.010947860731742228,14,1.4499969482421875,0.021345457702459453,30,1.0,0.6413808706999063,0.7300033569335938,2s,19,2s,sell,,False,0,False,92.17037320827671,98.00143314021625,94.11405985225656,67.37999725341797,376,0.06893576006956068,0.12209467091358306,0.10631782168804477,0.960538,,751,10,0.001821555312125298,73.8848807212465,2025/07/18 18:50,30549.0
,,,0.7649993896484375,0.011472696252958135,15,1.4499969482421875,0.021345457702459453,30,1.0,0.6655161164721606,0.7649993896484375,2s,19,2s,sell,,False,0,False,92.53771376477127,94.74175710373862,93.27239487776038,67.4000015258789,377,0.0817505671773289,0.13300979560840176,0.10251845686214572,1,,751,11,0.0019835841682786528,74.56763694181512,2025/07/18 18:55,30682.0
