bsp1_bi_amp,bsp1_bi_amp_rate,bsp_bi_amp,divergence_rate,index,is_buy,is_segbsp,kdj,macd_dea,macd_diff,macd_value,next_bi_return,ppo,rsi,timestamp,type,volume
0.32999420166015625,0.003415381828602048,0.32999420166015625,184694.64418126122,167,False,False,<Math.KDJ.KDJ_Item object at 0x000002414925F0B0>,0.030719635629063113,0.03520152558822076,0.008963779918315297,0.007942203891738928,0.0003635387721811418,65.6351545488518,2025/06/17 16:38,1p,4357.0
0.20499420166015625,0.002127268263420241,0.20499420166015625,2.6231087305118146e-06,244,True,False,<Math.KDJ.KDJ_Item object at 0x00000241486E5130>,-0.058039113455743405,-0.057425255066817726,0.0012277167778513565,0.0030147056256626926,-0.0005961445198866237,35.858719624325886,2025/06/17 18:04,1p,2756.0
0.81500244140625,0.008200044737007346,0.81500244140625,1.0351847283989979,455,True,False,<Math.KDJ.KDJ_Item object at 0x0000024148A75970>,-0.0887768494556744,-0.09379864221679668,-0.010043585522244547,0.005934635881088095,-0.0009489834322506243,35.68529396270202,2025/06/18 15:25,1p,14635.0
0.410003662109375,0.00413351801610826,0.410003662109375,0.21204171235054609,676,True,False,<Math.KDJ.KDJ_Item object at 0x000002414915C530>,-0.15838764552729717,-0.15740766411944662,0.0019599628157010995,0.017614880393521673,-0.0015877566164468253,42.05890395603376,2025/06/18 19:13,1p,9489.0
0.779998779296875,0.007810140761446708,0.779998779296875,4.727068731189322e-07,746,False,False,<Math.KDJ.KDJ_Item object at 0x00000241488561B0>,0.19089406166671766,0.1873236711799109,-0.007140780973613536,0.003676132548163916,0.0018714372644376058,68.6804541772976,2025/06/20 13:55,1p,6885.0
0.5049972534179688,0.005017858271866319,0.5049972534179688,1.2086440699565772,785,True,False,<Math.KDJ.KDJ_Item object at 0x0000024149058050>,-0.003978455323978091,-0.046844974953927476,-0.08573303925989877,0.0048933724803131755,-0.00046669396884720246,37.10642820852184,2025/06/20 14:34,1p,4425.0
0.15999603271484375,0.0016068698725039824,0.15999603271484375,1.4275422694386318e-06,983,True,False,<Math.KDJ.KDJ_Item object at 0x0000024148195D90>,-0.05523551289553834,-0.04248628551097511,0.02549845476912646,0.004828444923617031,-0.0004267488067896932,41.78942432133234,2025/06/20 18:09,1p,7025.0
0.8199996948242188,0.00821478358376249,0.8199996948242188,2.389652207503202,1096,True,False,<Math.KDJ.KDJ_Item object at 0x0000024149925310>,-0.04035123139376454,-0.08471052636640763,-0.08871858994528618,0.013030312278053978,-0.0008508442161762406,41.64884199529761,2025/06/23 13:34,1p,5386.0
0.7399978637695312,0.007377844877907632,0.7399978637695312,0.5263908522892994,1150,False,False,<Math.KDJ.KDJ_Item object at 0x00000241499260F0>,0.1162411751208269,0.1374090641191117,0.04233577799656957,0.009204278471387694,0.0013644290740920618,65.70177913761621,2025/06/23 14:28,1p,3813.0
0.8799972534179688,0.008534548038103908,0.8799972534179688,0.16440986301928015,1527,False,False,<Math.KDJ.KDJ_Item object at 0x00000241487750D0>,0.13698846193566522,0.14804359887027374,0.022110273869217045,0.0049042649996401365,0.0014282304349251475,68.8568935895534,2025/06/24 14:32,1p,5234.0
0.6350021362304688,0.006121387501752257,0.6350021362304688,0.941318526835877,1700,True,False,<Math.KDJ.KDJ_Item object at 0x000002414977EC90>,-0.09637250757812989,-0.1290490481383273,-0.06535308112039481,0.0019592966245737696,-0.0012479943822965342,28.479165144824023,2025/06/24 17:38,1p,2767.0
0.45999908447265625,0.004450455512348237,0.45999908447265625,1.7576372427129174,1833,True,False,<Math.KDJ.KDJ_Item object at 0x00000241490E0F50>,-0.03508475565422893,-0.0695446115864371,-0.06891971186441634,,-0.0006743880035815357,33.3697674890949,2025/06/24 19:59,1p,73968.0
