bsp2_bi_amp,bsp2_bi_amp_rate,bsp2_bi_klu_cnt,bsp2_break_bi_amp,bsp2_break_bi_amp_rate,bsp2_break_bi_bi_klu_cnt,bsp2_retrace_rate,bsp2s_bi_amp,bsp2s_bi_amp_rate,bsp2s_bi_klu_cnt,bsp2s_break_bi_amp,bsp2s_break_bi_amp_rate,bsp2s_break_bi_klu_cnt,bsp2s_lv,bsp2s_retrace_rate,bsp3_bi_amp,bsp3_bi_amp_rate,bsp3_bi_klu_cnt,bsp3_zs_height,bsp_bi_amp,bsp_type,chain_id,chain_type,direction,is_buy,is_mature,is_segbsp,kdj_d,kdj_j,kdj_k,klu_close,klu_idx,macd_dea,macd_diff,macd_value,mature_rate,next_bi_return,parent_idx,point_index,ppo,rsi,timestamp,volume
,,,,,,,,,,,,,,,0.7699966430664062,0.010206742022105017,19,0.004369363407763135,0.7699966430664062,3b,32,3b,sell,False,0,False,77.74502636002168,96.07476383865054,83.85493885289797,76.17500305175781,486,-0.10996433623052626,-0.055443663120286146,0.10904134622048023,0.974678,,487,0,-0.0007289415246374619,54.60811832988911,2025/07/22 15:00,30217.0
,,,,,,,,,,,,,,,0.7900009155273438,0.01047190999418289,20,0.004369363407763135,0.7900009155273438,3b,32,3b,sell,False,1,False,77.97190020777875,79.33314329432116,78.42564790329288,76.11000061035156,487,-0.09656462698921509,-0.042965790023970385,0.1071976739304894,1,0.005247297760252868,,1,-0.0005648623704346652,51.73136515319116,2025/07/22 15:05,32325.0
0.29000091552734375,0.004360916022967575,7,0.8499984741210938,0.012620616085799934,21,0.3411781601457666,,,,,,,,,0.29000091552734375,0.004360916022967575,7,0.0071082098796582125,0.29000091552734375,"2,3b",,3b,sell,False,0,False,44.24017969900014,95.33186147073852,61.27074028957959,66.7300033569336,1202,-0.09523194055127668,-0.0842159238172826,0.022032033467988155,,,,0,-0.001261006166220129,46.34828283123424,2025/08/04 16:10,29827.0
,,,,,,,0.4499969482421875,0.006801646362361163,5,0.8499984741210938,0.012620616085799934,21,1.0,0.1294127150819937,0.4499969482421875,0.006801646362361163,5,0.0071082098796582125,0.4499969482421875,"2s,3b",,3b,sell,False,0,False,41.77634667106089,115.99819471057822,66.51696268423333,66.59639739990234,1230,-0.12189263676294584,-0.0990054271072296,0.0457744193114325,,,,0,-0.0014882690489539344,53.70808891643126,2025/08/04 18:30,34696.0
,,,,,,,0.4799957275390625,0.007255074077542136,6,0.8499984741210938,0.012620616085799934,21,1.0,0.16470545996355834,0.4799957275390625,0.007255074077542136,6,0.0071082098796582125,0.4799957275390625,"2s,3b",,3b,sell,False,0,False,51.66028904962057,110.9639433209787,71.42817380673995,66.55000305175781,1231,-0.11385204758308201,-0.08168969086362665,0.06432471343891072,,,,1,-0.0012279397743759216,51.043786196143465,2025/08/04 18:35,52935.0
,,,,,,,0.4799957275390625,0.007255074077542136,16,0.8499984741210938,0.012620616085799934,21,1.0,0.16470545996355834,0.4799957275390625,0.007255074077542136,16,0.0071082098796582125,0.4799957275390625,"2s,3b",,3b,sell,False,0,False,53.51560834207885,64.81920691018198,57.28347453144656,66.52999877929688,1241,-0.04925791433164368,-0.019319081551230965,0.059877665560825424,,,,2,-0.00029051594969664693,51.981119253260786,2025/08/04 19:25,48612.0
,,,,,,,0.4799957275390625,0.007255074077542136,18,0.8499984741210938,0.012620616085799934,21,1.0,0.16470545996355834,0.4799957275390625,0.007255074077542136,18,0.0071082098796582125,0.4799957275390625,"2s,3b",,3b,sell,False,0,False,62.03184298232313,95.7824200858094,73.28203535015189,66.62999725341797,1243,-0.03304487560540541,0.000960935762805093,0.068011622736421,,,,3,1.4447173693824168e-05,58.283849588165175,2025/08/04 19:35,52569.0
,,,,,,,0.5199966430664062,0.007859682803557862,19,0.8499984741210938,0.012620616085799934,21,1.0,0.21176544506377287,0.5199966430664062,0.007859682803557862,19,0.0071082098796582125,0.5199966430664062,"2s,3b",,3b,sell,False,0,False,66.40647689949522,92.6542804025278,75.15574473383941,66.625,1244,-0.02449842196625699,0.009687392590336685,0.06837162911318735,,,,4,0.00014562691058316282,57.86309327769764,2025/08/04 19:40,89594.0
,,,,,,,0.5199966430664062,0.007859682803557862,20,0.8499984741210938,0.012620616085799934,21,1.0,0.21176544506377287,0.5199966430664062,0.007859682803557862,20,0.0071082098796582125,0.5199966430664062,"2s,3b",,3b,sell,False,0,False,71.2222320668754,100.11676307115658,80.8537424016358,66.6613998413086,1245,-0.015735206853312915,0.01931765359846338,0.07010572090355259,,,,5,0.00029034991228282656,60.12136154282164,2025/08/04 19:45,128353.0
,,,,,,,0.5699996948242188,0.008615472540408344,21,0.8499984741210938,0.012620616085799934,21,1.0,0.27059267038263723,0.5699996948242188,0.008615472540408344,21,0.0071082098796582125,0.5699996948242188,"2s,3b",,3b,sell,False,0,False,76.3683401103808,107.2449883714132,86.6605561973916,66.7249984741211,1246,-0.006244969303363085,0.031715980896436236,0.07592190039959865,,,,6,0.00047659811305938364,63.774454989096206,2025/08/04 19:50,116168.0
,,,,,,,0.5699996948242188,0.008615472540408344,22,0.8499984741210938,0.012620616085799934,21,1.0,0.27059267038263723,0.5699996948242188,0.008615472540408344,22,0.0071082098796582125,0.5699996948242188,"2s,3b",,3b,sell,False,0,False,74.38469758418532,62.48284242701237,70.41741253179434,66.55000305175781,1247,0.0004257416808630808,0.027108585617767744,0.053365687873809325,,,,7,0.0004073609377454548,50.15898120472884,2025/08/04 19:55,349016.0
