bsp2_bi_amp,bsp2_break_bi_amp,bsp2_retrace_rate,bsp3_bi_amp,bsp3_zs_height,bsp_bi_amp,divergence_rate,index,is_buy,is_segbsp,kdj_k,macd_dea,macd_diff,macd_value,ppo,rsi,timestamp,type,volume
2.1359866445557145,3.13278335412992,0.6818175414970405,,,2.1359866445557145,,119,False,False,,0.04760435700055794,0.047269282014072544,-0.000670149972970796,0.00306645029535723,50.924142730895454,2000/06/22,2,1553100.0
2.5427649735543696,4.271930798155362,0.5952261620558897,,,2.5427649735543696,,184,True,False,,0.06903426907748658,-0.11925814570917836,-0.3765848295733299,-0.007086974301917872,40.430569323046264,2000/09/25,2,4370500.0
4.2461529165697325,5.904141972123709,0.7191820482328949,,,4.2461529165697325,,348,False,False,,0.15679131197871793,0.43250878518725955,0.5514349464170832,0.02475885604495861,67.43803997672802,2001/05/21,2,2753000.0
1.5413270308628952,3.670489740885449,0.4199240808914709,,,1.5413270308628952,,450,True,False,,-0.06067347538387817,0.07783962142506873,0.2770261936178938,0.0053658453540947615,52.43280242526429,2001/10/19,2,3207000.0
2.9764779091604296,3.1589043431302244,0.942250092388355,,,2.9764779091604296,,584,False,False,,0.1429162457791136,0.2560660131997139,0.22629953484120058,0.014764361481976936,60.05193012119435,2002/05/03,2,3222900.0
2.3982740165305128,3.745243833431646,0.6403519031584792,,,2.3982740165305128,,669,True,False,,-0.054781683224640144,-0.09686483703819171,-0.08416630762710313,-0.007415158019041559,45.19532660343472,2002/09/04,2,2905000.0
1.9210652952533405,2.850551329086935,0.6739276278419727,,,1.9210652952533405,,777,False,False,,-0.14139563886015863,-0.023560891706461362,0.23566949430739453,-0.0016183319112070577,51.254238724786305,2003/02/07,2,2086600.0
1.3864995082337757,4.420986475714557,0.313617676925754,1.3864995082337757,0.1142551045256927,1.3864995082337757,,867,True,False,,0.5531581922297926,0.4991586388107212,-0.10799910683814273,0.03189906610472577,57.58455783252919,2003/06/18,"2,3b",4013800.0
1.3925045807774339,1.853471844879948,0.7512952433694121,,,1.3925045807774339,,1056,False,False,,0.16617792180611776,0.10783831691726675,-0.11667920977770202,0.0061852628400566835,61.13512040956137,2004/03/18,2,3308000.0
1.382752848446163,3.655784682099366,0.37823695011821795,1.382752848446163,0.08280926925155283,1.382752848446163,,1165,True,False,,0.09871523938134016,0.026107199057619823,-0.14521608064744068,0.0013884065682286287,46.773138762503336,2004/08/24,"2,3b",2246000.0
2.151253371898047,3.1613354245489838,0.6804888071011821,,,2.151253371898047,,1321,False,False,,-0.115490958418494,0.004890293565573245,0.24076250396813448,0.00022561395941348938,55.22364472618818,2005/04/07,2,4285200.0
1.8549487404440264,6.231851307133969,0.2976561296192284,1.8549487404440264,0.07878779397683446,1.8549487404440264,,1391,True,False,,0.6352961934944625,0.49998092472328537,-0.27063053754235433,0.020123412563483,53.99126767159736,2005/07/18,"2,3b",1840800.0
4.934750058958201,7.627789322811935,0.646943675305788,,,4.934750058958201,,1633,False,False,,-0.3846334094600746,-0.07016350733410093,0.6289398042519474,-0.0017967590642898443,59.49477839586623,2006/07/03,2,1179300.0
