bsp3_bi_amp,bsp3_bi_amp_rate,bsp3_bi_klu_cnt,bsp3_zs_height,bsp_bi_amp,bsp_type,chain_id,chain_type,direction,is_buy,is_mature,is_segbsp,kdj_d,kdj_j,kdj_k,klu_close,klu_idx,macd_dea,macd_diff,macd_value,mature_rate,next_bi_return,parent_idx,point_index,ppo,rsi,timestamp,volume
0.468994140625,0.0035586475796136824,8,0.0003051291973600329,0.468994140625,3a,,3a,buy,True,0,False,50.68224611277793,18.969314774859996,40.11126900013862,131.4600067138672,155,0.0975115876976668,0.07100943551517958,-0.05300430436497444,,,,0,0.000540103419120018,49.62004537092567,2025/07/15 19:55,394047.0
0.584991455078125,0.004430243198834811,6,0.0003051291973600329,0.584991455078125,3a,,3a,buy,True,0,False,41.738647860794316,18.77530539608921,34.08420037255928,131.60000610351562,232,0.07366974284949568,0.03592532118622671,-0.07548884332653794,,,,1,0.0002727981957318317,46.706649101528356,2025/07/16 19:50,345863.0
0.6500015258789062,0.005157514339242245,10,0.0036237473597705554,0.6500015258789062,3a,,3a,buy,True,0,False,47.155829101207324,-4.557945418034436,29.917904261460073,125.44000244140625,419,0.33410666189294663,0.30352532687203393,-0.06116267004182541,,,,2,0.002424800528865051,57.99310049293891,2025/07/21 15:55,67813.0
0.7699966430664062,0.0061096298541970205,11,0.0036237473597705554,0.7699966430664062,3a,,3a,buy,True,0,False,39.196753681129344,-8.557698839338542,23.27860284097338,125.33000183105469,420,0.32111806002372184,0.2691636525468226,-0.10390881495379845,,,,3,0.00215009554684245,54.601987522121746,2025/07/21 16:00,64863.0
0.9000015258789062,0.007141169043847922,16,0.0036237473597705554,0.9000015258789062,3a,,3a,buy,True,0,False,31.24040941988449,33.37133869914698,31.950719179638654,125.2699966430664,425,0.23619257094426566,0.16320789287229331,-0.14596935614394468,,,,4,0.001303074658547334,51.16842626280088,2025/07/21 16:25,103137.0
0.9000015258789062,0.007141169043847922,19,0.0036237473597705554,0.9000015258789062,3a,,3a,buy,True,0,False,26.41103146309095,4.726641368668432,19.182901431616777,125.12999725341797,428,0.1751612147212477,0.0893181639004581,-0.17168610164157921,,,,5,0.000713179263226019,46.353180048713355,2025/07/21 16:40,71968.0
1.0499954223632812,0.008331313437541392,20,0.0036237473597705554,1.0499954223632812,3a,,3a,buy,True,0,False,22.84479145202323,1.4473513856169333,15.712311429887798,125.02999877929688,429,0.15190301204509188,0.0588702013404685,-0.18606562140924676,,,,6,0.0004701194728901514,43.15817230750962,2025/07/21 16:45,75125.0
1.05999755859375,0.008410676575900097,23,0.0036237473597705554,1.05999755859375,3a,,3a,buy,True,0,False,19.119365213004308,16.134767037232457,18.12449915441369,125.08000183105469,432,0.08824596550403745,0.009606534945646672,-0.15727886111678155,,,,7,7.673239340464642e-05,45.298784766541154,2025/07/21 17:00,46484.0
1.1399993896484375,0.009045460610094895,26,0.0036237473597705554,1.1399993896484375,3a,,3a,buy,True,0,False,19.626491049526415,34.11185401061992,24.454945369890915,125.12000274658203,435,0.0383934375101073,-0.017680959815137953,-0.1121487946504905,,,,8,-0.00014125751872636426,47.92644260623828,2025/07/21 17:15,208570.0
1.2099990844726562,0.009600881505930987,30,0.0036237473597705554,1.2099990844726562,3a,,3a,buy,True,0,False,37.136490071405305,31.52891089012158,35.267297010977394,124.8499984741211,439,0.004465853336602541,-0.033671982830711045,-0.07627567233462718,,,,9,-0.0002690622384931252,37.97602801399571,2025/07/21 17:35,50991.0
1.25,0.009918273523028386,31,0.0036237473597705554,1.25,3a,,3a,buy,True,0,False,33.561072014899366,12.108563675863778,26.410235901887503,124.83000183105469,440,-0.007162471387399008,-0.0536757702834052,-0.09302659779201239,,,,10,-0.00042898638299429564,37.36315983805146,2025/07/21 17:40,88991.0
