side,seen_idx,exec_px,qty,fee,reason,ts,p_day,pred,th,gate,pnl,entry_px,entry_idx
buy,13252,312.94,319.5500734965169,0.0,5m BUY signal,2021-01-12 12:00:00,0.24361785049157936,2.235922336578369,2.1999999999999993,FREE,,,
sell,13259,312.62,319.5500734965169,0.0,5m SELL signal,2021-01-12 12:35:00,0.24361785049157936,2.5336315631866455,-0.5,FREE,-102.25602351888324,312.94,13252.0
buy,13376,313.58,318.5717965957048,0.0,5m BUY signal,2021-01-13 06:25:00,0.214242277252492,2.2082531452178955,1.9999999999999996,FREE,,,
sell,13384,313.95,318.5717965957048,0.0,5m SELL signal,2021-01-13 07:05:00,0.214242277252492,3.286722183227539,2.499999999999999,FREE,117.87156474041224,313.58,13376.0
buy,13390,313.38,319.15123984051803,0.0,5m BUY signal,2021-01-13 07:35:00,0.214242277252492,2.1051573753356934,1.9999999999999996,FREE,,,
sell,13470,316.68,319.15123984051803,0.0,5m SELL signal,2021-01-13 14:15:00,0.214242277252492,3.7234861850738525,2.499999999999999,FREE,1053.1990914737132,313.38,13390.0
buy,13540,316.03,319.8076595028803,0.0,5m BUY signal,2021-01-14 04:10:00,0.27534000722393565,1.9011986255645752,1.8499999999999996,FREE,,,
sell,13571,315.92,319.8076595028803,0.0,5m SELL signal,2021-01-14 06:55:00,0.27534000722393565,3.6644279956817627,2.499999999999999,FREE,-35.17884254530302,316.03,13540.0
buy,13623,316.75,318.96964732486174,0.0,5m BUY signal,2021-01-14 11:15:00,0.27534000722393565,2.005577802658081,1.8499999999999996,FREE,,,
sell,13710,314.9,318.96964732486174,0.0,5m SELL signal,2021-01-14 18:30:00,0.27534000722393565,3.054445266723633,2.499999999999999,FREE,-590.0938475510014,316.75,13623.0
buy,13810,311.37,322.58580448533564,0.0,5m BUY signal,2021-01-15 11:05:00,0.2953495277523213,2.393228769302368,2.349999999999999,FREE,,,
sell,13814,313.25,322.58580448533564,0.0,5m SELL signal,2021-01-15 11:25:00,0.2953495277523213,2.7506706714630127,-0.5,FREE,606.4613124324295,311.37,13810.0
buy,13858,312.2067,323.6637883012485,0.0,5m BUY signal,2021-01-15 15:05:00,0.2953495277523213,2.4476699829101562,2.349999999999999,FREE,,,
sell,13892,311.39,323.6637883012485,0.0,5m SELL signal,2021-01-15 17:55:00,0.2953495277523213,2.4135489463806152,-0.5,FREE,-264.33621590563797,312.2067,13858.0
buy,14864,327.77,307.4889924005424,0.0,5m BUY signal,2021-01-26 04:00:00,0.24292690986911006,3.0953314304351807,-0.5,FREE,,,
sell,14879,327.52,307.4889924005424,0.0,5m SELL signal,2021-01-26 05:15:00,0.24292690986911006,1.607672929763794,1.0499999999999996,FREE,-76.8722481001356,327.77,14864.0
buy,14884,327.25,307.7426884370531,0.0,5m BUY signal,2021-01-26 05:45:00,0.24292690986911006,3.3436942100524902,-0.5,FREE,,,
sell,14890,327.74,307.7426884370531,0.0,5m SELL signal,2021-01-26 06:15:00,0.24292690986911006,1.5385054349899292,1.0499999999999996,FREE,150.79391733415883,327.25,14884.0
buy,14913,328.0,307.49874606207254,0.0,5m BUY signal,2021-01-26 08:10:00,0.24292690986911006,3.232046127319336,-0.5,FREE,,,
