bsp1_bi_amp,bsp1_bi_amp_rate,bsp1_bi_klu_cnt,bsp2s_bi_amp,bsp2s_bi_amp_rate,bsp2s_bi_klu_cnt,bsp2s_break_bi_amp,bsp2s_break_bi_amp_rate,bsp2s_break_bi_klu_cnt,bsp2s_lv,bsp2s_retrace_rate,bsp_bi_amp,divergence_rate,index,is_buy,is_segbsp,kdj_d,kdj_j,kdj_k,macd_dea,macd_diff,macd_value,next_bi_return,ppo,rsi,timestamp,type,volume
1.127899169921875,0.0056144413536668904,8,,,,,,,,,1.127899169921875,0.9063478936849958,46,True,False,35.783565647067626,-8.469444974217744,21.03256210663917,-0.01820644257982111,-0.08599360388220134,-0.13557432260476046,0.019474902291691125,-0.00042909809663173846,39.06400881652563,2025/05/12 17:20,1p,6691.0
1.760009765625,0.008691621067505647,17,,,,,,,,,1.760009765625,0.2660515701452039,101,False,False,69.78626331862793,86.58585201427601,75.38612621717729,0.44274421256477803,0.4190103597238135,-0.04746770568192904,0.006095372677359186,0.002062090713436325,63.746665014151745,2025/05/13 15:25,1p,8459.0
0.7104949951171875,0.003383800994741421,7,,,,,,,,,0.7104949951171875,7.848851051696138e-07,439,False,False,67.83250594675897,105.71070222154913,80.45857137168902,0.22763532912094964,0.21258751263104614,-0.030095632979806997,0.008045339492858903,0.001011509530900926,71.0444644256064,2025/05/19 17:35,1p,7266.0
5.337493896484375,0.025930620293932453,17,,,,,,,,,5.337493896484375,2.0929938967026063,637,True,False,7.134145750077742,2.304977590965425,5.524423030373637,-0.8302020048040234,-1.12782643990883,-0.5952488702096133,0.010074834276613154,-0.005548031045704039,10.370295447416652,2025/05/22 14:35,1p,15822.0
4.3499908447265625,0.021423249344240305,66,,,,,,,,,4.3499908447265625,1.5543435317407257,846,False,False,72.44999616629642,58.219433892446034,67.7064754083463,0.2514701200078501,0.23482586591902077,-0.033288508177658604,0.012825402514948684,0.0011355968813474308,72.02242445348253,2025/05/27 19:00,1p,12960.0
2.1500091552734375,0.01020122039908149,28,,,,,,,,,2.1500091552734375,0.40591624401386966,1171,False,False,61.15409763325748,58.40695655757747,60.23838394136414,0.28890843645674913,0.247652798575956,-0.08251127576158623,0.026653035453338178,0.0011677125364004416,52.93256347271792,2025/06/03 13:35,1p,11755.0
5.05999755859375,0.02410096514476808,50,,,,,,,,,5.05999755859375,0.779577408268366,1339,True,False,20.685940418580483,44.15934709133584,28.510409309498932,-0.6466666109635428,-0.6706364414482948,-0.04793966096950397,0.006857332146431053,-0.003247809755628664,30.34089058048029,2025/06/05 14:35,1p,15650.0
2.9850006103515625,0.015010185441873387,44,,,,,,,,,2.9850006103515625,1.5881631630447137,1898,False,False,74.59338768275785,86.61285710487243,78.59987749012937,0.3693198963287361,0.3735363197976085,0.00843284693774482,0.022491991120345087,0.001859218962562196,63.30513426999334,2025/06/16 15:40,1p,8784.0
4.3100128173828125,0.02221541641882243,27,,,,,,,,,4.3100128173828125,0.48345468992779606,2126,False,False,84.39214498074412,100.01647543936593,89.60025513361806,0.4605175543177742,0.5724943317656539,0.2239535548957594,0.010135184002585193,0.00290920845546595,67.80095241992834,2025/06/20 15:10,1p,11823.0
1.92999267578125,0.009792443612777155,52,,,,,,,,,1.92999267578125,0.6500080576576333,2199,True,False,27.53320661287983,-5.332967259659711,16.577815322033317,0.04882508589482461,-0.10136200599092149,-0.30037418377149216,0.005533930163910791,-0.0005163120322711029,38.978194259304395,2025/06/23 14:45,1p,9687.0
3.25,0.016651296864216316,50,,,,,,,,,3.25,9.887468198239327,2261,False,False,85.14413905015654,85.5088533165787,85.26571047229726,0.3394482440002281,0.3900193314265721,0.10114217485268795,0.013707534457043005,0.001977710623621955,72.72292662209348,2025/06/23 19:55,1p,124598.0
2.0133056640625,0.010466707059918614,13,,,,,,,,,2.0133056640625,0.17609013628943188,2416,True,False,23.469859126110077,-5.7640334774848085,13.725228258245115,-0.1333783443862304,-0.20023812760561555,-0.1337195664387703,0.01434281306532035,-0.0010465723553864192,35.605960032729,2025/06/25 19:50,1p,60255.0
3.6399078369140625,0.018350925358364044,49,,,,,,,,,3.6399078369140625,0.13472250965829483,2652,False,False,67.28272043104764,72.67991995122713,69.08178693777414,0.37330695840108274,0.3949594366399367,0.043304956477707934,0.017896952298891863,0.001968532822518048,63.589654523285,2025/07/01 13:30,1p,47022.0
2.1399993896484375,0.010898346827238819,15,,,,,,,,,2.1399993896484375,0.23652482925935833,2848,False,False,82.0811201650064,88.80264083271086,84.32162705424122,0.21750988404460814,0.2814734421973242,0.12792711630543208,0.031234241552857367,0.0014283907724692557,68.17736409563153,2025/07/07 13:30,1p,18465.0
2.029998779296875,0.01055476919861964,45,2.029998779296875,0.01055476919861964,45,6.1999969482421875,0.031234241552857367,79,3.0,0.332257834284547,2.029998779296875,0.8228973361617231,3082,False,False,71.17920392547826,22.453643719340533,54.93735052343236,0.21571280048921504,0.2048916253527011,-0.021642350273027855,,0.0010578066323472205,55.02860037800629,2025/07/10 13:30,"1p,2s",20218.0
