bsp1_bi_amp,bsp2s_bi_amp,bsp2s_break_bi_amp,bsp2s_lv,bsp2s_retrace_rate,bsp3_bi_amp,bsp3_zs_height,bsp_bi_amp,divergence_rate,index,is_buy,is_segbsp,kdj_k,macd_dea,macd_diff,macd_value,ppo,rsi,timestamp,type,volume
,0.12000274658203125,0.5900039672851562,1.0,0.3220358708442709,,,0.12000274658203125,,691,False,False,,0.005204032778138164,0.010524648926306668,0.010641232296337007,0.00016204869791466034,54.35178986620582,2025/06/10 19:25,2s,10930.0
,0.214996337890625,1.0,1.0,0.279998779296875,,,0.214996337890625,,942,False,False,,0.0241759855215012,0.023293398914830732,-0.001765173213340937,0.0003587649649270768,49.04158907904372,2025/06/11 17:40,2s,9975.0
,0.149993896484375,0.35500335693359375,1.0,0.5211149556209839,,,0.149993896484375,,1071,True,False,,0.012793820130417657,0.0074416903721186145,-0.010704259516598084,0.00011548229892026231,48.686073228333996,2025/06/11 19:50,2s,15207.0
,0.2400054931640625,0.3300018310546875,1.0,0.06061867110556249,0.2400054931640625,0.00045989234635975673,0.2400054931640625,,1241,False,False,,-0.0015627202889260824,0.010710658438995324,0.024546757455842814,0.00016451177795152747,61.247141735353686,2025/06/12 16:15,"2s,3b",9051.0
,0.07500457763671875,0.274993896484375,1.0,0.400011097547442,,,0.07500457763671875,,1330,True,False,,0.0016076163853797954,-0.004895845180072911,-0.013006923130905412,-7.517397069139894e-05,41.38997070801135,2025/06/12 17:46,2s,1213.0
,0.15999603271484375,0.274993896484375,2.0,0.43635556542004217,,,0.15999603271484375,,1352,True,False,,0.006916864737946907,-0.0062888469753943355,-0.026411423426682484,-9.652256042001693e-05,37.00969650596042,2025/06/12 18:08,2s,1465.0
,0.15039825439453125,0.274993896484375,3.0,0.5454444567750527,,,0.15039825439453125,,1375,True,False,,-0.008414477193551604,-0.019370133615410623,-0.02191131284371804,-0.0002974046143686376,35.62286020403255,2025/06/12 18:31,2s,908.0
,0.220001220703125,0.274993896484375,4.0,0.6181888802574631,,,0.220001220703125,,1425,True,False,,-0.025419883530977468,-0.024631712684424656,0.0015763416931056234,-0.00037840648603751706,37.28762866753834,2025/06/12 19:24,2s,5960.0
,0.09999847412109375,0.274993896484375,5.0,0.6181888802574631,,,0.09999847412109375,,1448,True,False,,-0.006789058036966442,-0.010443317813184194,-0.007308519552435505,-0.00016047371980334936,43.349185452412726,2025/06/12 19:47,2s,3521.0
,0.5200042724609375,0.274993896484375,6.0,0.8727388747086894,,,0.5200042724609375,,1486,True,False,,-0.01994022733863219,-0.023999126964071138,-0.008117799250877897,-0.00036879906813354536,46.85562429000873,2025/06/13 13:56,2s,14490.0
0.285003662109375,0.285003662109375,0.274993896484375,7.0,0.8727388747086894,,,0.285003662109375,0.4437176579308325,1510,True,False,,-0.00954026897270461,-0.013208721452400596,-0.00733690495939197,-0.0002030388486120042,49.38998199351479,2025/06/13 14:21,"1p,2s",4944.0
