bsp1_bi_amp,bsp1_bi_amp_rate,bsp1_bi_klu_cnt,bsp_bi_amp,divergence_rate,index,is_buy,is_segbsp,kdj_d,kdj_j,kdj_k,macd_dea,macd_diff,macd_value,next_bi_return,ppo,rsi,timestamp,type,volume,zs_cnt
1.350006103515625,0.0070316478196240945,31,1.350006103515625,0.5552867051230035,435,True,False,10.050737074736714,6.360549429174416,8.820674526215948,-0.17442229329621212,-0.23294677588594936,-0.1170489651794745,0.018175599816324647,-0.0012176445300449896,23.85113592144316,2025/07/02 19:53,1,5421.0,3
