bsp2_bi_amp,bsp2_break_bi_amp,bsp2_retrace_rate,bsp2s_bi_amp,bsp2s_break_bi_amp,bsp2s_lv,bsp2s_retrace_rate,bsp3_bi_amp,bsp3_zs_height,bsp_bi_amp,divergence_rate,index,is_buy,is_segbsp,kdj_k,macd_dea,macd_diff,macd_value,ppo,rsi,timestamp,type,volume
,,,,,,,1.9864839158152918,0.04856941805776505,1.9864839158152918,,1182,False,False,,-0.2290728258323657,-0.09669992799517857,0.2647457956743743,-0.0045802668054006224,57.29501914073476,2004/09/17,3b,3383600.0
1.1448484540129336,4.807537709717387,0.23813613603048242,,,,,1.1448484540129336,0.07154330196171847,1.1448484540129336,,1270,True,False,,0.10091035414638352,0.029559751869680184,-0.14270120455340668,0.0012994436044133906,50.286331633822606,2005/01/24,"2,3b",2464300.0
,,,3.448363734871233,19.87695978848252,2.0,0.44609715457120624,3.448363734871233,0.11039687774490954,3.448363734871233,,2291,False,False,,-0.343617304271288,-0.1286050727166348,0.4300244631093064,-0.004745721937810376,55.18299539080345,2009/02/12,"2s,3b",6369100.0
,,,,,,,2.919784837234296,0.046609491678342246,2.919784837234296,,2924,False,False,,-1.200842653503624,-1.168951131488555,0.06378304403013813,-0.029984957898940214,42.62338836139991,2011/08/17,3b,2389600.0
5.189618668915614,9.956485708717793,0.5212299621312808,,,,,5.189618668915614,0.07085156459099241,5.189618668915614,,2994,True,False,,0.5114017648398268,-0.06853030215624756,-1.1598641339921487,-0.001696513401504189,42.12801802825246,2011/11/25,"2,3b",2186700.0
,,,3.3291554666379284,7.738903269754857,1.0,0.16120580326849823,3.3291554666379284,0.0006639763514343206,3.3291554666379284,,3888,False,False,,-0.7272798145204651,-0.5156294230306031,0.42330078297972396,-0.00640971440220677,54.58671891484934,2015/06/18,"2s,3b",2196500.0
2.5447868661834008,15.718079788149652,0.16190189262825824,,,,,2.5447868661834008,0.015567006534953715,2.5447868661834008,,3993,True,False,,2.0452207584318165,1.6196274205114776,-0.8511866758406779,0.018157345103449147,60.58476256483444,2015/11/16,"2,3b",1653500.0
3.6903763236723393,24.57682406994428,0.15015676204418166,,,,,3.6903763236723393,0.08080734936676978,3.6903763236723393,,4846,True,False,,1.5773207802540568,1.3099145644387278,-0.534812431630658,0.011178588307209568,55.5333485767637,2019/04/09,"2,3b",1377700.0
10.954737478605438,27.95336854578173,0.3918932868739553,,,,,10.954737478605438,0.05020247912802115,10.954737478605438,,5572,True,False,,2.1377195446592623,1.35789048778787,-1.5596581137427847,0.008636126478034975,44.23828659314714,2022/02/24,"2,3b",2460900.0
8.632053411231709,39.33359182225101,0.2194575428107371,,,,,8.632053411231709,0.03871549666828723,8.632053411231709,,5777,True,False,,2.3333381520169842,1.3847538170005294,-1.8971686700329098,0.007894582559846082,46.673779925214795,2022/12/16,"2,3b",3364300.0
,,,10.289168946846218,30.78865057918827,1.0,0.5490333937956611,10.289168946846218,0.04882334674419672,10.289168946846218,,5901,False,False,,-0.7285692541869475,-0.4114820196349456,0.6341744691040039,-0.002434100522811461,52.86773415139816,2023/06/16,"2s,3b",2319000.0
,,,,,,,5.758998663979639,0.06388651521971539,5.758998663979639,,6084,True,False,,3.5075517390649864,2.7186078094936477,-1.5778878591426775,0.012872006548053632,61.661748849829955,2024/03/11,3b,1046800.0
