bsp1_bi_amp,bsp1_bi_amp_rate,bsp1_bi_klu_cnt,bsp_bi_amp,bsp_type,chain_id,chain_type,direction,divergence_rate,is_buy,is_mature,is_segbsp,kdj_d,kdj_j,kdj_k,klu_close,klu_idx,macd_dea,macd_diff,macd_value,mature_rate,next_bi_return,parent_idx,point_index,ppo,rsi,timestamp,volume
3.699981689453125,0.011901256119908388,6,3.699981689453125,1p,12,1p,sell,0.8810004100736991,False,0,False,68.37304029988225,115.56032246013703,84.10213435330051,314.375,237,0.430070990290929,0.649918827298336,0.43969567401481413,0.934341,,238,0,0.0020829884741322734,79.55381614220737,2025/07/17 13:45,35479.0
3.959991455078125,0.01273759615456349,7,3.959991455078125,1p,12,1p,sell,0.9692044003177005,False,1,False,73.95128650497487,107.42076373553064,85.10777891516013,314.29998779296875,238,0.4905356304294287,0.7323941909834275,0.4837171211079976,1,0.012037505070512227,,1,0.002346047885153178,78.10899323818121,2025/07/17 13:50,28719.0
1.57000732421875,0.005009116424422086,17,1.57000732421875,1p,13,1p,sell,0.5771612447547125,False,0,False,81.70977103561378,101.9612309384969,88.46025766990816,314.82501220703125,287,0.2543335865281223,0.3374025788585868,0.166137984660929,0.691637,,533,2,0.001074429547512381,64.27011994488626,2025/07/17 17:55,26621.0
1.970001220703125,0.006285299003726605,18,1.970001220703125,1p,13,1p,sell,0.7442809212270314,False,0,False,84.85227720701731,103.70731423543853,91.13728954982437,315.3399963378906,288,0.28147389263835076,0.39003511707926464,0.21712244888182775,0.867846,,533,3,0.0012416495259236578,69.72233876888274,2025/07/17 18:00,30740.0
2.0,0.0063810102630122035,19,2.0,1p,13,1p,sell,0.7442809212270314,False,0,False,86.30502117451505,95.02148497950145,89.21050910951053,315.1839904785156,289,0.3080554500506806,0.41438167969999995,0.21265245929863874,0.881062,,533,4,0.001318826259185761,66.41600846235838,2025/07/17 18:05,22365.0
2.029998779296875,0.006476721522297803,23,2.029998779296875,1p,13,1p,sell,0.7442809212270314,False,0,False,81.97761867479048,82.14437159780837,82.03320298246311,315.3599853515625,293,0.37829799324544133,0.4368075728850158,0.11701915927914897,0.894277,,533,5,0.0013890474830293592,67.30312515272223,2025/07/17 18:25,24671.0
2.149993896484375,0.006859566559440197,24,2.149993896484375,1p,13,1p,sell,0.7442809212270314,False,0,False,80.53071462164719,71.84929030278752,77.63690651536064,315.2699890136719,294,0.3893941208669517,0.4337786313529932,0.08876902097208306,0.947138,,533,6,0.0013791541153660178,65.10067940332385,2025/07/17 18:30,23310.0
2.240020751953125,0.007146797703786603,28,2.240020751953125,1p,13,1p,sell,0.7442809212270314,False,0,False,73.19351980856311,67.107552028741,71.16486388195574,315.4549865722656,298,0.406003046943421,0.4141587772587627,0.01631146063068345,0.986798,,533,7,0.0013158387912235322,66.85580668978719,2025/07/17 18:50,23021.0
2.360015869140625,0.007529642740928997,31,2.360015869140625,1p,13,1p,sell,0.7442809212270314,False,0,False,72.45613007026367,84.51910258460256,76.47712090837663,315.67999267578125,301,0.4030712248130568,0.40420694510345356,0.002271440580793538,1,,533,8,0.0012835545824452566,68.02352209616497,2025/07/17 19:05,25370.0
2.3900146484375,0.007625354000214596,38,2.3900146484375,1p,13,1p,sell,0.7442809212270314,False,0,False,47.34143541878009,55.1753942577147,49.95275503175829,315.6348876953125,308,0.3207955992152684,0.27249442947544367,-0.09660233947964947,1,,533,9,0.0008647223654407612,62.68825408927472,2025/07/17 19:40,79217.0
