bsp1_bi_amp,bsp1_bi_amp_rate,bsp_bi_amp,divergence_rate,index,is_buy,is_segbsp,kdj,macd_dea,macd_diff,macd_value,next_bi_return,ppo,rsi,timestamp,type,volume
0.529998779296875,0.005627508787210614,0.529998779296875,2.5794894857415938,55,False,False,<Math.KDJ.KDJ_Item object at 0x0000024148800B90>,0.06293907224271168,0.05230145150559906,-0.021275241474225243,0.0018476974348526952,0.000553070148504406,57.46495883699394,2025/06/17 14:30,1p,2573.0
0.43000030517578125,0.004561369688002507,0.43000030517578125,0.45483864699502446,490,False,False,<Math.KDJ.KDJ_Item object at 0x00000241486C5310>,0.0486196647589993,0.06293269836274362,0.028626067207488642,0.004751815868464401,0.0006656469925523704,68.95273856135609,2025/06/18 16:19,1p,4061.0
0.8199996948242188,0.008634302245807086,0.8199996948242188,0.4628437890720756,785,False,False,<Math.KDJ.KDJ_Item object at 0x000002414A447110>,0.09731139444090647,0.10281253894136455,0.011002289000916154,0.0025054584139859648,0.0010767537220247698,75.68950991208229,2025/06/20 15:18,1p,3156.0
0.9287033081054688,0.009703811612112836,0.9287033081054688,1.0701447966701498,847,True,False,<Math.KDJ.KDJ_Item object at 0x000002414A3EDFD0>,-0.13337065489216532,-0.1323868607999259,0.001967588184478841,0.0020965152075839047,-0.0013930791321169463,25.427844908019907,2025/06/20 16:28,1p,1203.0
0.28499603271484375,0.003006287168147504,0.28499603271484375,0.5142686301352928,902,False,False,<Math.KDJ.KDJ_Item object at 0x000002414A3C4950>,0.030040108805265985,0.03833845550678916,0.01659669340304635,0.0021033491104576023,0.0004036239245603378,59.74377051315646,2025/06/20 17:32,1p,1699.0
0.32999420166015625,0.0034831561019736165,0.32999420166015625,0.8045560772572231,1013,True,False,<Math.KDJ.KDJ_Item object at 0x0000024148ABDCD0>,-0.030128847166097077,-0.05226044122419182,-0.04426318811618949,0.020548614942913285,-0.0005522731025615038,20.451749531434587,2025/06/20 19:33,1p,3567.0
0.2550048828125,0.0026605965836997386,0.2550048828125,0.08001125620538928,1318,True,False,<Math.KDJ.KDJ_Item object at 0x0000024148420290>,-0.07063514058150466,-0.07562648497052749,-0.009982688778045645,0.003975362458109762,-0.0007894312911880352,28.39810361601066,2025/06/23 18:47,1p,1520.0
0.9849929809570312,0.010283373631551832,0.9849929809570312,1.0551696373663089,1436,False,False,<Math.KDJ.KDJ_Item object at 0x00000241483C5B50>,0.11170637795312299,0.10606193678320608,-0.011288882339833828,0.004133449523200275,0.0010988736329903702,69.9244186738344,2025/06/24 14:24,1p,957.0
0.23999786376953125,0.002483678677337871,0.23999786376953125,1.2497493418004135,1665,True,False,<Math.KDJ.KDJ_Item object at 0x0000024149CC87D0>,-0.023218739612804705,-0.04187596040078745,-0.03731444157596549,0.002230563011169041,-0.0004338808755084181,24.902310686311935,2025/06/24 18:56,1p,278.0
0.1699981689453125,0.001761091589092329,0.1699981689453125,0.4239378370868928,1701,False,False,<Math.KDJ.KDJ_Item object at 0x0000024149CCA2D0>,0.02669005137967803,0.035263568746401575,0.017147034733447086,0.004653536323098793,0.00036502912615434224,68.23851420844579,2025/06/24 19:32,1p,1495.0
