date,decision_date,result_date,p_day,p_day_source_date,daily_gate_mode,daily_reward_mode,direct_gate_confidence,direct_gate_prob_force_buy,direct_gate_prob_free,direct_gate_prob_force_sell,buy_level,sell_level,chosen_action,reward_force_buy,reward_free,reward_force_sell,chosen_reward,best_action_ex_post,oracle_equity,close,buy_th_5m,sell_th_5m
2012-03-23,2012-03-23,2012-03-26,0.21148054912104172,2012-03-23,threshold,counterfactual_5m,,,,,0.2,0.3,FREE,0.0,0.0,0.0,0.0,FORCE_BUY,100000.0,141.97,0.3,0.3
2012-03-26,2012-03-26,2012-03-27,0.19458968306279903,2012-03-26,threshold,counterfactual_5m,,,,,0.2,0.3,FORCE_BUY,-0.0022618037885212107,-0.0013502452850578993,0.0,-0.0022618037885212107,FORCE_SELL,100000.0,141.16,0.3,0.3
2012-03-27,2012-03-27,2012-03-28,0.19466829107323325,2012-03-27,threshold,counterfactual_5m,,,,,0.2,0.3,FORCE_BUY,-0.006573831907825042,-0.006573831907825042,-0.006573831907825042,-0.006573831907825042,FORCE_BUY,99342.61680921749,140.54,1.1400000000000015,1.7500000000000018
2012-03-28,2012-03-28,2012-03-29,0.218799859317339,2012-03-28,threshold,counterfactual_5m,,,,,0.2,0.3,FREE,-0.0022772559066326645,-0.0022772559066326645,-0.0022772559066326645,-0.0022772559066326645,FORCE_BUY,99116.38824830836,140.2,1.1150000000000015,1.7100000000000017
2012-03-29,2012-03-29,2012-03-30,0.2178761885641416,2012-03-29,threshold,counterfactual_5m,,,,,0.2,0.3,FREE,0.0020617090857387023,0.0014924765759397947,-0.0002132802502487959,0.0014924765759397947,FORCE_BUY,99320.73740650549,140.95,1.1050000000000013,1.3700000000000017
2012-03-30,2012-03-30,2012-04-02,0.20161707418190655,2012-03-30,threshold,counterfactual_5m,,,,,0.2,0.3,FREE,0.00804041554005976,0.00804041554005976,0.0,0.00804041554005976,FORCE_BUY,100119.31740699895,141.67,1.0600000000000014,1.595000000000002
2012-04-02,2012-04-02,2012-04-03,0.22360222847601022,2012-04-02,threshold,counterfactual_5m,,,,,0.2,0.3,FREE,-0.0038808918995202643,0.00014112334180090553,0.00014112334180090553,0.00014112334180090553,FREE,100133.44657965025,141.17,1.0600000000000014,1.595000000000002
2012-04-03,2012-04-03,2012-04-04,0.20937589059538872,2012-04-03,threshold,counterfactual_5m,,,,,0.2,0.3,FREE,-0.0036353268230094604,-0.0036353268230094604,0.0,-0.0036353268230094604,FORCE_SELL,100133.44657965025,139.78,1.0600000000000014,1.595000000000002
2012-04-04,2012-04-04,2012-04-05,0.21481421593760794,2012-04-04,threshold,counterfactual_5m,,,,,0.2,0.3,FREE,-0.003853289567575184,-0.0002854288568573727,-0.0002854288568573727,-0.0002854288568573727,FREE,100104.86560445983,139.6,2.1700000000000026,-0.5
2012-04-05,2012-04-05,2012-04-09,0.21477061974956788,2012-04-05,threshold,counterfactual_5m,,,,,0.2,0.3,FREE,-0.0020958300209582693,-0.0020958300209582693,0.0,-0.0020958300209582693,FORCE_SELL,100104.86560445983,138.08,2.0950000000000024,0.8100000000000012
2012-04-09,2012-04-09,2012-04-10,0.23792087502030512,2012-04-09,threshold,counterfactual_5m,,,,,0.2,0.3,FREE,-0.012586805555555662,-0.012586805555555662,-0.012586805555555662,-0.012586805555555662,FORCE_BUY,98844.86512593146,136.5,1.9150000000000023,0.5000000000000009
2012-04-10,2012-04-10,2012-04-11,0.24001300111489568,2012-04-10,threshold,counterfactual_5m,,,,,0.2,0.3,FREE,0.0040298944900352225,0.0040298944900352225,0.0040298944900352225,0.0040298944900352225,FORCE_BUY,99243.19950327073,137.03,2.2600000000000025,0.5000000000000009
2012-04-11,2012-04-11,2012-04-12,0.22411448669401837,2012-04-11,threshold,counterfactual_5m,,,,,0.2,0.3,FREE,0.011935084782766999,0.011788856856276092,0.007714140164471303,0.011788856856276092,FORCE_BUY,100427.67550345534,139.05,2.2600000000000025,0.5000000000000009
2012-04-12,2012-04-12,2012-04-13,0.2253272164528142,2012-04-12,threshold,counterfactual_5m,,,,,0.2,0.3,FREE,-0.01240265359100084,-0.0005768676088838274,-0.0005768676088838274,-0.0005768676088838274,FREE,100369.7420304219,136.96,2.2600000000000025,0.5000000000000009
2012-04-13,2012-04-13,2012-04-16,0.21632329316021537,2012-04-13,threshold,counterfactual_5m,,,,,0.2,0.3,FREE,-0.0005109116122909444,0.004737465434240167,0.0,0.004737465434240167,FREE,100845.24021393464,136.94,1.4250000000000016,0.5000000000000009
2012-04-16,2012-04-16,2012-04-17,0.19888769106320958,2012-04-16,threshold,counterfactual_5m,,,,,0.2,0.3,FORCE_BUY,0.012752313634044948,-0.00021861109086937733,-0.00021861109086937733,0.012752313634044948,FORCE_BUY,102131.25034564335,138.98,1.5000000000000018,-0.5
2012-04-17,2012-04-17,2012-04-18,0.18614359782342263,2012-04-17,threshold,counterfactual_5m,,,,,0.2,0.3,FORCE_BUY,-0.003597898827085019,-0.003597898827085019,-0.003597898827085019,-0.003597898827085019,FORCE_BUY,101763.79243981602,138.47,1.640000000000002,1.4050000000000016
2012-04-18,2012-04-18,2012-04-19,0.20544607026991066,2012-04-18,threshold,counterfactual_5m,,,,,0.2,0.3,FREE,-0.008406984263849853,-0.008406984263849853,-0.008406984263849853,-0.008406984263849853,FORCE_BUY,100908.2658381448,138.0,1.640000000000002,1.4050000000000016
2012-04-19,2012-04-19,2012-04-20,0.23057257836831144,2012-04-19,threshold,counterfactual_5m,,,,,0.2,0.3,FREE,-0.005138597380039069,-0.0005940296190495677,0.0020264891076210273,-0.0005940296190495677,FORCE_SELL,101112.75533973472,137.46,1.2700000000000016,1.0500000000000014
2012-04-20,2012-04-20,2012-04-23,0.21091580336452534,2012-04-20,threshold,counterfactual_5m,,,,,0.2,0.3,FREE,-0.0018958728306839037,-0.0017499725051218116,-0.0021875455738659434,-0.0017499725051218116,FREE,100935.81079797308,136.88,1.2350000000000017,1.0450000000000013
2012-04-23,2012-04-23,2012-04-24,0.2139415685875874,2012-04-23,threshold,counterfactual_5m,,,,,0.2,0.3,FREE,0.006265938069216849,0.006338797814207722,0.006338797814207722,0.006338797814207722,FREE,101575.62249483456,138.11,1.2350000000000017,1.0450000000000013
2012-04-24,2012-04-24,2012-04-25,0.21236260106827767,2012-04-24,threshold,counterfactual_5m,,,,,0.2,0.3,FREE,0.0,0.0,0.0,0.0,FORCE_BUY,101575.62249483456,139.21,1.2350000000000017,1.0450000000000013
2012-04-25,2012-04-25,2012-04-26,0.19652472044695346,2012-04-25,threshold,counterfactual_5m,,,,,0.2,0.3,FORCE_BUY,0.0,0.0,0.0,0.0,FORCE_BUY,101575.62249483456,139.55,1.0150000000000015,0.9700000000000013
2012-04-26,2012-04-26,2012-04-27,0.1299218864889543,2012-04-26,threshold,counterfactual_5m,,,,,0.2,0.3,FORCE_BUY,0.0003561760934607822,0.0003561760934607822,0.0,0.0003561760934607822,FORCE_BUY,101611.80130324561,140.43,1.0150000000000015,1.0350000000000015
2012-04-27,2012-04-27,2012-04-30,0.1266559011887167,2012-04-27,threshold,counterfactual_5m,,,,,0.2,0.3,FORCE_BUY,-0.002208291779455825,-0.002208291779455825,-0.002208291779455825,-0.002208291779455825,FORCE_BUY,101387.41279773196,140.07,0.8100000000000012,1.2800000000000016
2012-04-30,2012-04-30,2012-05-01,0.1275033598366093,2012-04-30,threshold,counterfactual_5m,,,,,0.2,0.3,FORCE_BUY,0.0047857142857143,0.0047218270597579985,-0.0005714285714286243,0.0047857142857143,FORCE_BUY,101872.62398754968,140.67,0.7000000000000011,0.6750000000000012
2012-05-01,2012-05-01,2012-05-02,0.14124826446284505,2012-05-01,threshold,counterfactual_5m,,,,,0.2,0.3,FORCE_BUY,-0.001423487544483833,-0.001423487544483833,-0.001423487544483833,-0.001423487544483833,FORCE_BUY,101727.60957617951,140.3,0.9250000000000012,1.6250000000000018
2012-05-02,2012-05-02,2012-05-03,0.13905780565882528,2012-05-02,threshold,counterfactual_5m,,,,,0.2,0.3,FORCE_BUY,-0.01094294038229235,-0.007051050034750047,-0.0019896255240531933,-0.01094294038229235,FORCE_SELL,101525.20972766583,139.19,0.6900000000000011,0.5400000000000009
2012-05-03,2012-05-03,2012-05-04,0.15481203370656246,2012-05-03,threshold,counterfactual_5m,,,,,0.2,0.3,FORCE_BUY,-0.0198922800718134,-0.0198922800718134,-0.0198922800718134,-0.0198922800718134,FORCE_BUY,99505.6418214135,136.48,1.3350000000000017,0.8700000000000012
2012-05-04,2012-05-04,2012-05-07,0.17659164833057436,2012-05-04,threshold,counterfactual_5m,,,,,0.2,0.3,FORCE_BUY,0.013136531365313687,0.013471586715867184,0.013471586715867184,0.013136531365313687,FREE,100846.1407039287,137.28,2.000000000000002,-0.5
2012-05-07,2012-05-07,2012-05-08,0.15579371984193502,2012-05-07,threshold,counterfactual_5m,,,,,0.2,0.3,FORCE_BUY,-0.0023422632118283533,-0.0041756898469644775,-0.0006587615283266604,-0.0023422632118283533,FORCE_SELL,100779.70714615274,136.3,1.4650000000000016,1.8300000000000018
2012-05-08,2012-05-08,2012-05-09,0.22595512314691155,2012-05-08,threshold,counterfactual_5m,,,,,0.2,0.225,FORCE_SELL,-0.004555473916238041,0.0064276846494435175,-0.004849375459221169,-0.004849375459221169,FREE,101427.48732275148,135.48,1.4600000000000017,1.7450000000000019
2012-05-09,2012-05-09,2012-05-10,0.23637510821010801,2012-05-09,threshold,counterfactual_5m,,,,,0.2,0.23,FORCE_SELL,0.0,0.0,0.0,0.0,FORCE_BUY,101427.48732275148,135.29,1.965000000000002,-0.5
2012-05-10,2012-05-10,2012-05-11,0.22091309161694625,2012-05-10,threshold,counterfactual_5m,,,,,0.2,0.23,FREE,0.0008118680345412298,-0.004689518961901393,0.0,-0.004689518961901393,FORCE_BUY,101509.83305753265,135.6,-0.5,-0.5
2012-05-11,2012-05-11,2012-05-14,0.22031835202593172,2012-05-11,threshold,counterfactual_5m,,,,,0.2,0.23,FREE,-0.0005210659520619116,-0.0005210659520619116,0.0,-0.0005210659520619116,FORCE_SELL,101509.83305753265,134.27,1.9700000000000024,-0.5
2012-05-14,2012-05-14,2012-05-15,0.2300219001594079,2012-05-14,threshold,counterfactual_5m,,,,,0.2,0.23,FORCE_SELL,-0.008676307007786358,-0.0007415647015201359,-0.0007415647015201359,-0.0007415647015201359,FREE,101434.55694847999,133.68,1.9700000000000024,-0.5
2012-05-15,2012-05-15,2012-05-16,0.2309078545533909,2012-05-15,threshold,counterfactual_5m,,,,,0.2,0.23,FORCE_SELL,0.0,0.0,0.0,0.0,FORCE_BUY,101434.55694847999,133.13,1.7700000000000022,1.3450000000000015
2012-05-16,2012-05-16,2012-05-17,0.2339814791327759,2012-05-16,threshold,counterfactual_5m,,,,,0.2,0.23,FORCE_SELL,0.0,0.0,0.0,0.0,FORCE_BUY,101434.55694847999,131.0,1.7700000000000022,1.4100000000000017
2012-05-17,2012-05-17,2012-05-18,0.2507732742599821,2012-05-17,threshold,counterfactual_5m,,,,,0.2,0.23,FORCE_SELL,-0.011063634976346623,0.0025818637558785535,0.0,0.0,FREE,101696.44715465888,129.61,1.720000000000002,-0.5
2012-05-18,2012-05-18,2012-05-21,0.2538257437594534,2012-05-18,threshold,counterfactual_5m,,,,,0.2,0.23,FORCE_SELL,0.0,0.0,0.0,0.0,FORCE_BUY,101696.44715465888,132.14,1.9350000000000023,-0.5
2012-05-21,2012-05-21,2012-05-22,0.23583438626496758,2012-05-21,threshold,counterfactual_5m,,,,,0.2,0.23,FORCE_SELL,-0.003857207684162617,-0.003857207684162617,0.0,0.0,FORCE_SELL,101696.44715465888,131.71,-0.5,-0.5
2012-05-22,2012-05-22,2012-05-23,0.22220848183318173,2012-05-22,threshold,counterfactual_5m,,,,,0.2,0.23,FREE,0.0023628048780487405,0.002291271946003397,0.0,0.002291271946003397,FORCE_BUY,101936.73601607612,131.51,-0.5,-0.5
2012-05-23,2012-05-23,2012-05-24,0.21565069939323708,2012-05-23,threshold,counterfactual_5m,,,,,0.2,0.23,FREE,0.0,0.0,0.0,0.0,FORCE_BUY,101936.73601607612,132.76,0.8650000000000011,1.1100000000000014
2012-05-24,2012-05-24,2012-05-25,0.19567751795328284,2012-05-24,threshold,counterfactual_5m,,,,,0.2,0.23,FORCE_BUY,-0.0015879017013233209,-0.0015879017013233209,0.0,-0.0015879017013233209,FORCE_SELL,101936.73601607612,132.04,0.8650000000000011,1.2250000000000014
2012-05-25,2012-05-25,2012-05-29,0.19594655739354372,2012-05-25,threshold,counterfactual_5m,,,,,0.2,0.23,FORCE_BUY,0.002100840336134448,-0.00037515006002406085,-0.00037515006002406085,0.002100840336134448,FORCE_BUY,102150.88882283258,133.56,0.9750000000000014,-0.5
2012-05-29,2012-05-29,2012-05-30,0.2124356563519029,2012-05-29,threshold,counterfactual_5m,,,,,0.2,0.23,FREE,-0.011578947368421022,-0.010002039208786883,-0.008721804511278214,-0.010002039208786883,FORCE_SELL,101259.94873986652,131.46,0.8600000000000012,-0.5
2012-05-30,2012-05-30,2012-05-31,0.2092807595782232,2012-05-30,threshold,counterfactual_5m,,,,,0.2,0.23,FREE,-0.003339404978749171,-0.003339404978749171,-0.003339404978749171,-0.003339404978749171,FORCE_BUY,100921.80076289673,131.32,1.2650000000000015,2.190000000000002
2012-05-31,2012-05-31,2012-06-01,0.20583204399122126,2012-05-31,threshold,counterfactual_5m,,,,,0.2,0.23,FREE,-0.02282442748091611,-0.02282442748091611,-0.02282442748091611,-0.02282442748091611,FORCE_BUY,98618.31844014053,128.01,2.1450000000000022,2.0200000000000022
2012-06-01,2012-06-01,2012-06-04,0.2407963927182167,2012-06-01,threshold,counterfactual_5m,,,,,0.2,0.23,FORCE_SELL,0.003916960438699458,0.003916960438699458,0.003916960438699458,0.003916960438699458,FORCE_BUY,99004.60249200164,128.15,2.3250000000000024,2.0100000000000025
2012-06-04,2012-06-04,2012-06-05,0.22964761186248217,2012-06-04,threshold,counterfactual_5m,,,,,0.2,0.23,FREE,0.00865227219580652,0.0090420141866084,0.0090420141866084,0.0090420141866084,FREE,99899.80351227384,129.4,2.3250000000000024,2.0100000000000025
2012-06-05,2012-06-05,2012-06-06,0.2333106507463707,2012-06-05,threshold,counterfactual_5m,,,,,0.2,0.23,FORCE_SELL,0.015660985720866074,0.0024566252111162677,0.0,0.0,FORCE_BUY,101464.33290859689,132.3,2.3250000000000024,2.0100000000000025
2012-06-06,2012-06-06,2012-06-07,0.22835115464118969,2012-06-06,threshold,counterfactual_5m,,,,,0.2,0.23,FREE,0.0,0.0,0.0,0.0,FORCE_BUY,101464.33290859689,132.23,1.3750000000000018,2.4800000000000026
2012-06-07,2012-06-07,2012-06-08,0.2145634637071584,2012-06-07,threshold,counterfactual_5m,,,,,0.2,0.23,FREE,0.01683296519156065,0.01683296519156065,0.0,0.01683296519156065,FORCE_BUY,103172.27849263222,133.5,1.1750000000000016,2.4950000000000028
2012-06-08,2012-06-08,2012-06-11,0.19487410735052402,2012-06-08,threshold,counterfactual_5m,,,,,0.2,0.23,FORCE_BUY,-0.02364312267658001,-0.02364312267658001,-0.02364312267658001,-0.02364312267658001,FORCE_BUY,100732.96365540865,131.32,1.3050000000000015,1.8950000000000022
2012-06-11,2012-06-11,2012-06-12,0.20513126807017604,2012-06-11,threshold,counterfactual_5m,,,,,0.2,0.23,FREE,0.010637489552465518,0.0011397310234783358,0.0011397310234783358,0.0011397310234783358,FORCE_BUY,101804.50950388194,133.01,1.7550000000000021,-0.5
2012-06-12,2012-06-12,2012-06-13,0.20508884997005158,2012-06-12,threshold,counterfactual_5m,,,,,0.21,0.23,FORCE_BUY,-0.004743261556994329,-0.004743261556994329,0.0,-0.004743261556994329,FORCE_SELL,101804.50950388194,132.19,1.4300000000000017,2.4450000000000025
2012-06-13,2012-06-13,2012-06-14,0.21388491001523888,2012-06-13,threshold,counterfactual_5m,,,,,0.21,0.23,FREE,0.009886792452830294,0.009886792452830294,0.009886792452830294,0.009886792452830294,FORCE_BUY,102811.02956010902,133.81,1.4150000000000018,2.4950000000000028
2012-06-14,2012-06-14,2012-06-15,0.21053091940619742,2012-06-14,threshold,counterfactual_5m,,,,,0.21,0.23,FREE,0.005825677795205087,0.005825677795205087,0.005825677795205087,0.005825677795205087,FORCE_BUY,103409.97349211952,134.67,1.0550000000000015,0.8250000000000011
2012-06-15,2012-06-15,2012-06-18,0.20093971820566525,2012-06-15,threshold,counterfactual_5m,,,,,0.21,0.23,FORCE_BUY,0.0011887072808320557,-0.0020886412264617083,-0.0025260029717681554,0.0011887072808320557,FORCE_BUY,103532.89768052025,134.76,0.680000000000001,-0.5
2012-06-18,2012-06-18,2012-06-19,0.1877465513582353,2012-06-18,threshold,counterfactual_5m,,,,,0.21,0.23,FORCE_BUY,0.004446420631391656,-0.0040017785682525345,-0.0040017785682525345,0.004446420631391656,FORCE_BUY,103993.24849279468,135.54,1.4750000000000019,1.0400000000000014
2012-06-19,2012-06-19,2012-06-20,0.18894106852682216,2012-06-19,threshold,counterfactual_5m,,,,,0.21,0.23,FORCE_BUY,0.0014041829872146266,0.0014041829872146266,0.0014041829872146266,0.0014041829872146266,FORCE_BUY,104139.27404311344,135.5,1.5650000000000017,1.4550000000000018
2012-06-20,2012-06-20,2012-06-21,0.18234254042740716,2012-06-20,threshold,counterfactual_5m,,,,,0.21,0.23,FORCE_BUY,-0.017407407407407403,-0.017407407407407403,-0.017407407407407403,-0.017407407407407403,FORCE_BUY,102326.47927273333,132.65,1.3050000000000015,1.4500000000000017
2012-06-21,2012-06-21,2012-06-22,0.20125315119280984,2012-06-21,threshold,counterfactual_5m,,,,,0.21,0.23,FORCE_BUY,0.006121986244426011,0.006121986244426011,0.006121986244426011,0.006121986244426011,FORCE_BUY,102952.92057128153,133.12,1.2500000000000016,-0.5
2012-06-22,2012-06-22,2012-06-25,0.18677712765080803,2012-06-22,threshold,counterfactual_5m,,,,,0.21,0.23,FORCE_BUY,-0.008679245283018862,-0.008754716981132012,-0.008754716981132012,-0.008679245283018862,FORCE_BUY,102059.36692104021,131.35,1.4750000000000019,-0.5
2012-06-25,2012-06-25,2012-06-26,0.2129745640507048,2012-06-25,threshold,counterfactual_5m,,,,,0.21,0.23,FREE,0.002354370775423386,0.004803131554708677,0.0010632642211590364,0.004803131554708677,FREE,102549.57148675225,131.98,2.490000000000003,2.125000000000002
2012-06-26,2012-06-26,2012-06-27,0.20644951075735618,2012-06-26,threshold,counterfactual_5m,,,,,0.21,0.23,FORCE_BUY,0.0,0.0,0.0,0.0,FORCE_BUY,102549.57148675225,133.03,2.4700000000000024,-0.5
2012-06-27,2012-06-27,2012-06-28,0.20588850066258926,2012-06-27,threshold,counterfactual_5m,,,,,0.21,0.23,FORCE_BUY,0.006003495706360711,0.0006839425488259209,0.0,0.006003495706360711,FORCE_BUY,103165.22739886209,132.38,-0.5,2.3700000000000028
2012-06-28,2012-06-28,2012-06-29,0.187514837295944,2012-06-28,threshold,counterfactual_5m,,,,,0.21,0.23,FORCE_BUY,0.01624441132637863,0.013339579016078998,0.013785394932936073,0.01624441132637863,FORCE_BUY,104841.08578730859,136.38,-0.5,2.3700000000000028
2012-06-29,2012-06-29,2012-07-02,0.17807005931525657,2012-06-29,threshold,counterfactual_5m,,,,,0.21,0.23,FORCE_BUY,0.002205720167634805,0.002205720167634805,0.002205720167634805,0.002205720167634805,FORCE_BUY,105072.3358846264,136.31,-0.5,2.3700000000000028
2012-07-02,2012-07-02,2012-07-03,0.16192130306610214,2012-07-02,threshold,counterfactual_5m,,,,,0.21,0.23,FORCE_BUY,0.007776392047538807,0.0035213850781307013,0.0035213850781307013,0.007776392047538807,FORCE_BUY,105889.41956181594,137.37,-0.5,1.6050000000000018
2012-07-03,2012-07-03,2012-07-05,0.1552991266954994,2012-07-03,threshold,counterfactual_5m,,,,,0.21,0.23,FORCE_BUY,-0.0036398049064569884,-0.0036398049064569884,-0.0036398049064569884,-0.0036398049064569884,FORCE_BUY,105504.00273295297,136.87,1.0000000000000013,1.820000000000002
2012-07-05,2012-07-05,2012-07-06,0.1646578510641662,2012-07-05,threshold,counterfactual_5m,,,,,0.21,0.23,FORCE_BUY,-0.005560026336966895,-0.008775170775192987,-0.009949520813519533,-0.005560026336966895,FORCE_BUY,104917.39769910232,135.93,0.7300000000000011,-0.5
2012-07-06,2012-07-06,2012-07-09,0.16625866904089157,2012-07-06,threshold,counterfactual_5m,,,,,0.21,0.23,FORCE_BUY,0.0008132485583321276,0.007352615204458393,0.0003696584356055126,0.0008132485583321276,FREE,105688.81495263694,135.37,0.7550000000000012,1.5900000000000016
2012-07-09,2012-07-09,2012-07-10,0.17871644700143843,2012-07-09,threshold,counterfactual_5m,,,,,0.21,0.23,FORCE_BUY,-0.006738245094409697,-0.0014381008453024564,0.004442798963346906,-0.006738245094409697,FORCE_SELL,106158.36911014587,134.14,1.4300000000000017,1.0550000000000015
