feature,coef,abs_coef
k_range_over_atr,2.463966376884721,2.463966376884721
k_close_pos,-1.2759894074828093,1.2759894074828093
k_above_ma_100,1.1213302771789153,1.1213302771789153
k_vol_5,1.1048518423767255,1.1048518423767255
vix_range_over_atr,0.9354694786860187,0.9354694786860187
ctx_days_since_last_bsp,-0.8197851950264664,0.8197851950264664
k_ret_20,-0.7201318562028929,0.7201318562028929
ctx_price_diff_from_last_buy,0.6725364565398828,0.6725364565398828
ctx_slope_from_last_sell,-0.6699592818866396,0.6699592818866396
vix_vol_20,-0.6637467764550518,0.6637467764550518
ctx_days_since_last_buy,0.6604978283564817,0.6604978283564817
ctx_days_since_last_sell,-0.6448253281683665,0.6448253281683665
p,-0.637065399376774,0.637065399376774
ctx_density_buy,-0.6346630574505555,0.6346630574505555
vix_gap,-0.5602385516317824,0.5602385516317824
k_above_ma_50,0.5205408129106305,0.5205408129106305
dp_maxK,0.5033043643905319,0.5033043643905319
ctx_density_imb,-0.48434720398785114,0.48434720398785114
vix_vol_40,-0.4758081896605888,0.4758081896605888
k_vol_10,0.39463231388397657,0.39463231388397657
ctx_slope_from_last_buy,0.3344689014304612,0.3344689014304612
k_ret_5,0.3315330688177495,0.3315330688177495
bd_buy,0.3228192404366076,0.3228192404366076
ctx_last_dir_buy,0.3228192404366076,0.3228192404366076
vix_level,0.32056812273655394,0.32056812273655394
vix_ret_5,-0.3139096262457931,0.3139096262457931
vix_atr_14,0.29832559073476284,0.29832559073476284
dp_minK,0.27982759551140673,0.27982759551140673
bd_sell,-0.2688791234491458,0.2688791234491458
ctx_last_dir_sell,-0.2688791234491458,0.2688791234491458
k_above_ma_20,0.2684202251207383,0.2684202251207383
vix_slope40,0.26635676158860866,0.26635676158860866
k_gap,-0.2609190389218927,0.2609190389218927
k_ret_10,-0.23221140568839563,0.23221140568839563
ctx_density_total,-0.22367538174486948,0.22367538174486948
k_vol_20,-0.19282540973984244,0.19282540973984244
k_slope40,-0.1799316479078171,0.1799316479078171
k_atr_14,-0.17852222277199825,0.17852222277199825
vix_ret_20,0.17128177163345037,0.17128177163345037
vix_vol_5,0.16782947437758333,0.16782947437758333
vix_close_pos,0.14761525141972628,0.14761525141972628
vix_ret1,0.14352287731492305,0.14352287731492305
vix_above_ma_50,-0.13520549311737917,0.13520549311737917
vix_ret_40,-0.13173321315089537,0.13173321315089537
vix_ret_10,-0.11270546188318946,0.11270546188318946
ctx_price_diff_from_last_sell,0.10741990508184307,0.10741990508184307
k_ret1,0.10288841718431156,0.10288841718431156
k_vol_40,0.10191301343540564,0.10191301343540564
k_ret_40,0.10137894835803771,0.10137894835803771
vix_vol_10,0.10008425533800899,0.10008425533800899
rg_up,0.0945742121198201,0.0945742121198201
vix_above_ma_20,0.0678255606553611,0.0678255606553611
ctx_has_bsp,0.0539401169874714,0.0539401169874714
rg_down,-0.04063409513235114,0.04063409513235114
ctx_density_sell,0.022733995177197954,0.022733995177197954
vix_above_ma_100,0.004100365027814577,0.004100365027814577
bd_none,0.0,0.0
rg_unknown,0.0,0.0
