side,seen_idx,exec_px,qty,fee,reason,ts,pred,th,gate,pnl,entry_px,entry_idx,exec_idx,exec_ts
sell,7432,138.67,724.5879881008952,0.0,5m SELL signal,2012-04-12 14:20:00,0.7416890859603882,0.5000000000000009,FREE,123.17995797714313,138.5,7427.0,7433,2012-04-12 14:25:00
buy,7445,138.66,724.6402445546743,0.0,5m BUY signal,2012-04-12 15:25:00,2.3242645263671875,2.2600000000000025,FREE,,,,7446,2012-04-12 15:30:00
sell,7521,138.6,724.6402445546743,0.0,5m SELL signal,2012-04-13 06:20:00,0.5348477363586426,0.5000000000000009,FREE,-43.4784146732821,138.66,7445.0,7522,2012-04-13 06:25:00
buy,7687,137.01,733.0496890393246,0.0,5m BUY signal,2012-04-16 04:30:00,2.2174856662750244,1.4250000000000016,FREE,,,,7688,2012-04-16 04:35:00
sell,7707,137.55,733.0496890393246,0.0,5m SELL signal,2012-04-16 06:20:00,0.5973493456840515,0.5000000000000009,FREE,395.8468320812503,137.01,7687.0,7708,2012-04-16 06:25:00
buy,7722,137.37,734.0102258670678,0.0,5m BUY signal,2012-04-16 07:35:00,2.244450569152832,1.4250000000000016,FREE,,,,7723,2012-04-16 07:40:00
sell,7734,137.75,734.0102258670678,0.0,5m SELL signal,2012-04-16 08:35:00,0.6408199071884155,0.5000000000000009,FREE,278.9238858294824,137.37,7722.0,7735,2012-04-16 08:40:00
buy,7816,137.21,736.8989768470854,0.0,5m BUY signal,2012-04-16 15:25:00,2.2734012603759766,1.4250000000000016,FREE,,,,7817,2012-04-16 15:30:00
sell,8434,138.45,736.8989768470854,0.0,5m SELL signal,2012-04-20 06:40:00,1.1173079013824463,1.0500000000000014,FREE,913.7547312903716,137.21,7816.0,8435,2012-04-20 06:45:00
buy,8471,138.27,737.8582725426987,0.0,5m BUY signal,2012-04-20 09:45:00,1.3027234077453613,1.2700000000000016,FREE,,,,8472,2012-04-20 09:50:00
sell,8482,138.71,737.8582725426987,0.0,5m SELL signal,2012-04-20 10:40:00,1.1274769306182861,1.0500000000000014,FREE,324.6576399187858,138.27,8471.0,8483,2012-04-20 10:45:00
buy,8520,138.259,740.2651616487734,0.0,5m BUY signal,2012-04-20 13:50:00,1.4258660078048706,1.2700000000000016,FREE,,,,8521,2012-04-20 13:55:00
sell,8730,136.84,740.2651616487734,0.0,5m SELL signal,2012-04-23 15:50:00,1.0538711547851562,1.0450000000000013,FREE,-1050.4362643795967,138.259,8520.0,8731,2012-04-23 15:55:00
buy,8732,136.82,740.3733717294122,0.0,5m BUY signal,2012-04-23 16:00:00,1.4326523542404175,1.2350000000000017,FREE,,,,8733,2012-04-23 16:05:00
sell,8908,138.12,740.3733717294122,0.0,5m SELL signal,2012-04-24 16:50:00,1.2003228664398193,1.0450000000000013,FREE,962.4853832482443,136.82,8732.0,8909,2012-04-24 16:55:00
buy,9436,140.38,728.4539827843455,0.0,ADAPTIVE_FORCE_BUY->first acceptable 5m signal,2012-04-27 15:50:00,1.0465002059936523,1.0150000000000015,FORCE_BUY,,,,9437,2012-04-27 15:55:00
sell,10742,135.44,728.4539827843455,0.0,ADAPTIVE_FORCE_SELL->first acceptable 5m signal,2012-05-09 08:00:00,2.646631956100464,1.7450000000000019,FORCE_SELL,-3598.562674954665,140.38,9436.0,10743,2012-05-09 08:05:00
buy,11079,135.49,728.1851607374105,0.0,5m BUY signal,2012-05-11 06:50:00,1.7403345108032227,-0.5,FREE,,,,11080,2012-05-11 07:00:00
sell,11114,135.75,728.1851607374105,0.0,5m SELL signal,2012-05-11 09:50:00,2.6024463176727295,-0.5,FREE,189.3281417917201,135.49,11079.0,11115,2012-05-11 09:55:00
buy,11142,136.45,724.4495094914142,0.0,5m BUY signal,2012-05-11 12:10:00,1.9301308393478394,-0.5,FREE,,,,11143,2012-05-11 12:15:00
sell,11222,135.55,724.4495094914142,0.0,5m SELL signal,2012-05-11 19:00:00,2.714837074279785,-0.5,FREE,-652.0045585422563,136.45,11142.0,11223,2012-05-11 19:05:00
buy,11238,134.34,730.9746241741939,0.0,5m BUY signal,2012-05-14 04:20:00,2.023303985595703,1.9700000000000024,FREE,,,,11239,2012-05-14 04:25:00
sell,11507,134.75,730.9746241741939,0.0,ADAPTIVE_FORCE_SELL->first acceptable 5m signal,2012-05-15 12:05:00,1.5111750364303589,-0.5,FORCE_SELL,299.699595911417,134.34,11238.0,11508,2012-05-15 12:10:00
buy,12503,131.2,750.7532820691512,0.0,5m BUY signal,2012-05-23 04:20:00,0.8524975180625916,-0.5,FREE,,,,12504,2012-05-23 04:25:00
sell,12526,131.15,750.7532820691512,0.0,5m SELL signal,2012-05-23 07:05:00,0.6036503911018372,-0.5,FREE,-37.537664103444754,131.2,12503.0,12527,2012-05-23 07:10:00
buy,12541,130.92,752.0722039670729,0.0,5m BUY signal,2012-05-23 08:20:00,0.8162527680397034,-0.5,FREE,,,,12542,2012-05-23 08:25:00
sell,12620,131.27,752.0722039670729,0.0,5m SELL signal,2012-05-23 14:55:00,0.9562258124351501,-0.5,FREE,263.2252713884926,130.92,12541.0,12621,2012-05-23 15:00:00
buy,12981,132.25,746.4991925501525,0.0,ADAPTIVE_FORCE_BUY->first acceptable 5m signal,2012-05-25 14:15:00,0.9229229092597961,0.8650000000000011,FORCE_BUY,,,,12982,2012-05-25 14:20:00
sell,13329,131.84,746.4991925501525,0.0,5m SELL signal,2012-05-30 12:50:00,1.8858133554458618,-0.5,FREE,-306.06466894556,132.25,12981.0,13330,2012-05-30 12:55:00
buy,13357,131.63,747.6901431726211,0.0,5m BUY signal,2012-05-30 15:10:00,1.2484232187271118,0.8600000000000012,FREE,,,,13358,2012-05-30 15:15:00
sell,14145,129.45,747.6901431726211,0.0,5m SELL signal,2012-06-05 19:30:00,2.050074338912964,2.0100000000000025,FREE,-1629.9645121163192,131.63,13357.0,14146,2012-06-05 19:35:00
buy,14522,131.29,737.2114329628745,0.0,5m BUY signal,2012-06-08 04:00:00,1.4839484691619873,1.1750000000000016,FREE,,,,14523,2012-06-08 04:05:00
sell,14900,131.76,737.2114329628745,0.0,5m SELL signal,2012-06-12 04:30:00,2.1984212398529053,-0.5,FREE,346.48937349255016,131.29,14522.0,14901,2012-06-12 04:45:00
buy,15108,132.82,731.3279506639689,0.0,ADAPTIVE_FORCE_BUY->first acceptable 5m signal,2012-06-13 07:15:00,1.5150748491287231,1.4300000000000017,FORCE_BUY,,,,15109,2012-06-13 07:20:00
sell,16752,131.81,731.3279506639689,0.0,5m SELL signal,2012-06-26 09:35:00,2.5079360008239746,2.125000000000002,FREE,-738.641230170602,132.82,15108.0,16753,2012-06-26 09:40:00
buy,16771,131.16,734.9522505109617,0.0,5m BUY signal,2012-06-26 11:10:00,2.599994659423828,2.490000000000003,FREE,,,,16772,2012-06-26 11:15:00
sell,16779,131.65,734.9522505109617,0.0,5m SELL signal,2012-06-26 11:50:00,2.5530786514282227,2.125000000000002,FREE,360.1266027503779,131.16,16771.0,16780,2012-06-26 11:55:00
buy,17150,131.59,735.2873605879482,0.0,ADAPTIVE_FORCE_BUY->first acceptable 5m signal,2012-06-28 13:40:00,2.148245096206665,-0.5,FORCE_BUY,,,,17151,2012-06-28 13:45:00
sell,28002,144.169,735.2873605879482,0.0,5m SELL signal,2012-09-27 11:55:00,1.2694973945617676,-0.5,FREE,9249.179708835807,131.59,17150.0,28003,2012-09-27 12:00:00
buy,28063,144.68,732.6903752322637,0.0,5m BUY signal,2012-09-27 17:00:00,1.6458580493927002,1.2550000000000017,FREE,,,,28064,2012-09-27 17:05:00
sell,28080,144.78,732.6903752322637,0.0,5m SELL signal,2012-09-27 18:45:00,0.7439598441123962,-0.5,FREE,73.26903752322221,144.68,28063.0,28081,2012-09-27 18:50:00
buy,28104,144.54,733.9069636510803,0.0,5m BUY signal,2012-09-28 05:45:00,1.7630484104156494,1.2550000000000017,FREE,,,,28105,2012-09-28 05:50:00
sell,28143,144.05,733.9069636510803,0.0,5m SELL signal,2012-09-28 09:00:00,0.982968270778656,-0.5,FREE,-359.6144121890152,144.54,28104.0,28144,2012-09-28 09:05:00
buy,28152,143.7304,735.5388847031535,0.0,5m BUY signal,2012-09-28 09:45:00,2.067274570465088,1.2550000000000017,FREE,,,,28153,2012-09-28 09:50:00
sell,28176,143.835,735.5388847031535,0.0,5m SELL signal,2012-09-28 11:45:00,1.1610727310180664,-0.5,FREE,76.93736733995347,143.7304,28152.0,28177,2012-09-28 11:50:00
buy,28193,144.0,734.6960797310978,0.0,5m BUY signal,2012-09-28 13:10:00,1.7848037481307983,1.2550000000000017,FREE,,,,28194,2012-09-28 13:15:00
sell,28198,144.51,734.6960797310978,0.0,5m SELL signal,2012-09-28 13:35:00,1.1183536052703857,-0.5,FREE,374.6950006628532,144.0,28193.0,28199,2012-09-28 13:40:00
buy,28206,144.26,735.9692948976914,0.0,5m BUY signal,2012-09-28 14:15:00,1.504455804824829,1.2550000000000017,FREE,,,,28207,2012-09-28 14:20:00
sell,28231,144.03,735.9692948976914,0.0,5m SELL signal,2012-09-28 16:20:00,0.9831841588020325,-0.5,FREE,-169.2729378264615,144.26,28206.0,28232,2012-09-28 16:25:00
buy,28520,144.05,735.8671124200936,0.0,ADAPTIVE_FORCE_BUY->first acceptable 5m signal,2012-10-02 11:35:00,1.9933985471725464,1.615000000000002,FORCE_BUY,,,,28521,2012-10-02 11:40:00
sell,29796,143.38,735.8671124200936,0.0,5m SELL signal,2012-10-11 16:15:00,1.058534026145935,-0.5,FREE,-493.0309653214744,144.05,28520.0,29797,2012-10-11 16:20:00
buy,30793,143.758,733.9322095382032,0.0,ADAPTIVE_FORCE_BUY->first acceptable 5m signal,2012-10-19 12:15:00,1.31340491771698,1.2200000000000015,FORCE_BUY,,,,30794,2012-10-19 12:20:00
sell,31165,141.66,733.9322095382032,0.0,5m SELL signal,2012-10-23 12:45:00,0.6636248230934143,-0.5,FREE,-1539.78977561116,143.758,30793.0,31166,2012-10-23 12:50:00
buy,31177,141.5,734.7620975489884,0.0,5m BUY signal,2012-10-23 13:45:00,1.4702128171920776,1.2950000000000017,FREE,,,,31178,2012-10-23 13:50:00
sell,31189,141.91,734.7620975489884,0.0,5m SELL signal,2012-10-23 14:45:00,0.6902152895927429,-0.5,FREE,301.25245999508275,141.5,31177.0,31190,2012-10-23 14:50:00
buy,31197,141.64,736.1627313130257,0.0,5m BUY signal,2012-10-23 15:25:00,1.393322229385376,1.2950000000000017,FREE,,,,31198,2012-10-23 15:30:00
sell,31380,141.06,736.1627313130257,0.0,ADAPTIVE_FORCE_SELL->first acceptable 5m signal,2012-10-24 16:05:00,1.5555083751678467,-0.5,FORCE_SELL,-426.9743841615432,141.64,31197.0,31381,2012-10-24 16:10:00
buy,31631,140.34,739.939538827244,0.0,5m BUY signal,2012-10-26 06:05:00,2.2802109718322754,1.9700000000000024,FREE,,,,31632,2012-10-26 06:10:00
sell,31646,140.43,739.939538827244,0.0,5m SELL signal,2012-10-26 07:20:00,1.1978462934494019,1.1850000000000014,FREE,66.59455849445447,140.34,31631.0,31647,2012-10-26 07:25:00
buy,31669,141.25,735.6439606195389,0.0,5m BUY signal,2012-10-26 09:15:00,2.0013487339019775,1.9700000000000024,FREE,,,,31670,2012-10-26 09:20:00
sell,31732,141.54,735.6439606195389,0.0,5m SELL signal,2012-10-26 14:30:00,1.4400486946105957,1.1850000000000014,FREE,213.33674857966042,141.25,31669.0,31733,2012-10-26 14:35:00
buy,31760,141.26,737.1021250608065,0.0,5m BUY signal,2012-10-26 16:50:00,2.1043150424957275,1.9700000000000024,FREE,,,,31761,2012-10-26 16:55:00
sell,31815,142.28,737.1021250608065,0.0,5m SELL signal,2012-10-31 06:45:00,1.5698760747909546,1.4350000000000018,FREE,751.8441675620302,141.26,31760.0,31816,2012-10-31 06:50:00
buy,32253,141.7,740.1191979791924,0.0,ADAPTIVE_FORCE_BUY->first acceptable 5m signal,2012-11-02 15:30:00,1.1954923868179321,1.1900000000000015,FORCE_BUY,,,,32254,2012-11-02 15:35:00
sell,34067,136.41,740.1191979791924,0.0,5m SELL signal,2012-11-16 15:30:00,1.8282740116119385,-0.5,FREE,-3915.230557309922,141.7,32253.0,34068,2012-11-16 15:35:00
buy,34302,138.68,728.00446925542,0.0,5m BUY signal,2012-11-20 04:00:00,0.8471992611885071,-0.5,FREE,,,,34303,2012-11-20 04:05:00
sell,34312,138.95,728.00446925542,0.0,5m SELL signal,2012-11-20 05:25:00,2.2300915718078613,2.1600000000000024,FREE,196.56120669895014,138.68,34302.0,34313,2012-11-20 05:35:00
buy,34334,138.69,729.3692479850068,0.0,5m BUY signal,2012-11-20 07:40:00,1.2381521463394165,-0.5,FREE,,,,34335,2012-11-20 07:45:00
sell,34341,138.96,729.3692479850068,0.0,5m SELL signal,2012-11-20 08:15:00,2.2960076332092285,2.1600000000000024,FREE,196.92969695595932,138.69,34334.0,34342,2012-11-20 08:20:00
buy,34350,138.89,729.7368471451981,0.0,5m BUY signal,2012-11-20 09:00:00,0.9928223490715027,-0.5,FREE,,,,34351,2012-11-20 09:05:00
sell,34365,139.115,729.7368471451981,0.0,5m SELL signal,2012-11-20 10:15:00,2.3420450687408447,2.1600000000000024,FREE,164.19079060768615,138.89,34350.0,34366,2012-11-20 10:20:00
buy,34392,139.12,729.7106202602375,0.0,5m BUY signal,2012-11-20 12:30:00,0.9958388209342957,-0.5,FREE,,,,34393,2012-11-20 12:35:00
sell,39056,140.78,729.7106202602375,0.0,5m SELL signal,2012-12-31 13:45:00,2.022200107574463,1.7300000000000022,FREE,1211.3196296319918,139.12,34392.0,39057,2012-12-31 13:50:00
buy,39893,145.01,708.4246680934849,0.0,ADAPTIVE_FORCE_BUY->first acceptable 5m signal,2013-01-08 11:05:00,1.9053964614868164,1.905000000000002,FORCE_BUY,,,,39894,2013-01-08 11:10:00
sell,45966,152.21,708.4246680934849,0.0,5m SELL signal,2013-02-28 05:00:00,0.5851739048957825,-0.5,FREE,5100.657610273103,145.01,39893.0,45967,2013-02-28 05:05:00
buy,46092,151.6,711.2751895152331,0.0,5m BUY signal,2013-02-28 15:55:00,2.119476318359375,2.0950000000000024,FREE,,,,46093,2013-02-28 16:00:00
sell,56750,165.07,711.2751895152331,0.0,5m SELL signal,2013-05-24 08:30:00,1.9132261276245117,1.715000000000002,FREE,9580.87680277019,151.6,46092.0,56751,2013-05-24 08:35:00
buy,56754,164.73,712.7432497619106,0.0,5m BUY signal,2013-05-24 08:50:00,1.7354776859283447,1.4450000000000016,FREE,,,,56755,2013-05-24 08:55:00
sell,56755,164.7,712.7432497619106,0.0,5m SELL signal,2013-05-24 08:55:00,1.8065446615219116,1.715000000000002,FREE,-21.38229749285813,164.73,56754.0,56756,2013-05-24 09:00:00
buy,56766,164.37,714.1741998891931,0.0,5m BUY signal,2013-05-24 09:50:00,1.8705726861953735,1.4450000000000016,FREE,,,,56767,2013-05-24 09:55:00
sell,56778,164.52,714.1741998891931,0.0,5m SELL signal,2013-05-24 10:50:00,2.190601348876953,1.715000000000002,FREE,107.12612998338302,164.37,56766.0,56779,2013-05-24 10:55:00
buy,57048,165.83,708.5324691899539,0.0,ADAPTIVE_FORCE_BUY->first acceptable 5m signal,2013-05-28 18:15:00,1.90017569065094,1.3200000000000016,FORCE_BUY,,,,57049,2013-05-28 18:20:00
sell,58196,161.88,708.5324691899539,0.0,5m SELL signal,2013-06-06 04:00:00,2.084836006164551,1.5000000000000018,FREE,-2798.70325330033,165.83,57048.0,58197,2013-06-06 04:05:00
buy,58250,161.76,709.0580867487001,0.0,5m BUY signal,2013-06-06 08:40:00,2.3369762897491455,1.6000000000000019,FREE,,,,58251,2013-06-06 08:45:00
sell,58266,161.74,709.0580867487001,0.0,5m SELL signal,2013-06-06 10:00:00,1.749094009399414,1.5000000000000018,FREE,-14.181161734961105,161.76,58250.0,58267,2013-06-06 10:05:00
buy,58290,161.05,712.0959636804394,0.0,5m BUY signal,2013-06-06 12:00:00,2.3873379230499268,1.6000000000000019,FREE,,,,58291,2013-06-06 12:05:00
sell,58303,160.97,712.0959636804394,0.0,5m SELL signal,2013-06-06 13:05:00,1.8497083187103271,1.5000000000000018,FREE,-56.967677094444056,161.05,58290.0,58304,2013-06-06 13:10:00
buy,58328,161.8,708.4430610237349,0.0,5m BUY signal,2013-06-06 15:10:00,2.304018020629883,1.6000000000000019,FREE,,,,58329,2013-06-06 15:15:00
sell,58333,162.3,708.4430610237349,0.0,5m SELL signal,2013-06-06 15:35:00,2.0880327224731445,1.5000000000000018,FREE,354.22153051186746,161.8,58328.0,58334,2013-06-06 15:40:00
buy,59129,160.88,714.6961014678778,0.0,5m BUY signal,2013-06-13 04:00:00,2.1955952644348145,1.985000000000002,FREE,,,,59130,2013-06-13 04:05:00
sell,59187,161.48,714.6961014678778,0.0,5m SELL signal,2013-06-13 08:50:00,1.916394829750061,-0.5,FREE,428.81766088072266,160.88,59129.0,59188,2013-06-13 08:55:00
buy,59308,164.31,702.3865039561373,0.0,5m BUY signal,2013-06-13 18:55:00,2.361926317214966,1.985000000000002,FREE,,,,59309,2013-06-13 19:00:00
sell,59355,164.09,702.3865039561373,0.0,ADAPTIVE_FORCE_SELL->first acceptable 5m signal,2013-06-14 07:10:00,2.7683629989624023,2.4300000000000024,FORCE_SELL,-154.5250308703494,164.31,59308.0,59356,2013-06-14 07:15:00
buy,59544,164.32,701.4033680267927,0.0,5m BUY signal,2013-06-17 07:15:00,2.323301315307617,2.2050000000000023,FREE,,,,59545,2013-06-17 07:20:00
sell,59571,164.62,701.4033680267927,0.0,5m SELL signal,2013-06-17 09:30:00,3.012946128845215,2.2500000000000027,FREE,210.4210104080458,164.32,59544.0,59572,2013-06-17 09:35:00
buy,59626,164.68,701.1478166417938,0.0,5m BUY signal,2013-06-17 14:05:00,2.454373836517334,2.2050000000000023,FREE,,,,59627,2013-06-17 14:10:00
sell,59642,164.02,701.1478166417938,0.0,5m SELL signal,2013-06-17 15:25:00,2.565857172012329,2.2500000000000027,FREE,-462.75755898358153,164.68,59626.0,59643,2013-06-17 15:30:00
buy,59880,165.53,694.751796566103,0.0,ADAPTIVE_FORCE_BUY->first acceptable 5m signal,2013-06-19 04:00:00,0.8894038200378418,0.7750000000000012,FORCE_BUY,,,,59881,2013-06-19 04:05:00
sell,60257,159.7,694.751796566103,0.0,ADAPTIVE_FORCE_SELL->first acceptable 5m signal,2013-06-21 04:00:00,1.6462482213974,-0.5,FORCE_SELL,-4050.4029739803896,165.53,59880.0,60258,2013-06-21 04:05:00
buy,61628,161.09,688.7569800211475,0.0,ADAPTIVE_FORCE_BUY->first acceptable 5m signal,2013-07-02 08:25:00,1.0594396591186523,1.0250000000000012,FORCE_BUY,,,,61629,2013-07-02 08:30:00
sell,66781,169.73,688.7569800211475,0.0,ADAPTIVE_FORCE_SELL->first acceptable 5m signal,2013-08-13 04:15:00,1.5451267957687378,1.3500000000000016,FORCE_SELL,5950.860307382704,161.09,61628.0,66782,2013-08-13 04:30:00
buy,67193,167.28,698.844585240252,0.0,5m BUY signal,2013-08-15 08:30:00,0.935286819934845,0.8900000000000012,FREE,,,,67194,2013-08-15 08:35:00
sell,67227,166.82,698.844585240252,0.0,5m SELL signal,2013-08-15 11:20:00,1.681227207183838,1.4750000000000019,FREE,-321.46850921052146,167.28,67193.0,67228,2013-08-15 11:25:00
buy,69775,165.83,703.0166659215994,0.0,ADAPTIVE_FORCE_BUY->first acceptable 5m signal,2013-09-05 07:10:00,0.9375482797622681,-0.5,FORCE_BUY,,,,69776,2013-09-05 07:15:00
sell,72515,170.09,703.0166659215994,0.0,ADAPTIVE_FORCE_SELL->first acceptable 5m signal,2013-09-26 10:00:00,1.0414674282073975,0.7350000000000012,FORCE_SELL,2994.850996826007,165.83,69775.0,72516,2013-09-26 10:05:00
buy,72651,169.09,707.1743137181669,0.0,5m BUY signal,2013-09-27 05:25:00,1.106535792350769,1.0650000000000013,FREE,,,,72652,2013-09-27 05:30:00
sell,72688,169.05,707.1743137181669,0.0,5m SELL signal,2013-09-27 08:30:00,0.8929291367530823,0.785000000000001,FREE,-28.28697254872105,169.09,72651.0,72689,2013-09-27 08:35:00
buy,72698,168.93,707.676657396887,0.0,5m BUY signal,2013-09-27 09:20:00,1.1159623861312866,1.0650000000000013,FREE,,,,72699,2013-09-27 09:25:00
sell,72712,168.95,707.676657396887,0.0,5m SELL signal,2013-09-27 10:30:00,1.050087332725525,0.785000000000001,FREE,14.153533147924866,168.93,72698.0,72713,2013-09-27 10:35:00
buy,72719,168.749,708.5195839217065,0.0,5m BUY signal,2013-09-27 11:05:00,1.1757586002349854,1.0650000000000013,FREE,,,,72720,2013-09-27 11:10:00
sell,72777,168.97,708.5195839217065,0.0,5m SELL signal,2013-09-27 15:55:00,1.0468300580978394,0.785000000000001,FREE,156.58282804669972,168.749,72719.0,72778,2013-09-27 16:00:00
buy,72869,167.55,714.5243455401417,0.0,5m BUY signal,2013-09-30 07:55:00,1.2950812578201294,1.2250000000000014,FREE,,,,72870,2013-09-30 08:00:00
sell,72895,167.759,714.5243455401417,0.0,5m SELL signal,2013-09-30 10:05:00,1.0365341901779175,0.6900000000000011,FREE,149.3355882178716,167.55,72869.0,72896,2013-09-30 10:10:00
buy,72961,167.685,714.8396677309754,0.0,5m BUY signal,2013-09-30 15:35:00,1.243615984916687,1.2250000000000014,FREE,,,,72962,2013-09-30 15:40:00
sell,72967,168.33,714.8396677309754,0.0,5m SELL signal,2013-09-30 16:05:00,1.3432964086532593,0.6900000000000011,FREE,461.07158568648646,167.685,72961.0,72968,2013-09-30 16:10:00
buy,73277,167.93,716.5423764018049,0.0,5m BUY signal,2013-10-02 10:05:00,1.0761839151382446,0.8600000000000012,FREE,,,,73278,2013-10-02 10:10:00
sell,73300,168.78,716.5423764018049,0.0,5m SELL signal,2013-10-02 12:00:00,1.2301554679870605,1.0050000000000012,FREE,609.06101994153,167.93,73277.0,73301,2013-10-02 12:05:00
buy,73387,168.41,718.1166337456008,0.0,5m BUY signal,2013-10-02 19:15:00,0.9025022387504578,0.8600000000000012,FREE,,,,73388,2013-10-02 19:20:00
sell,73640,167.89,718.1166337456008,0.0,5m SELL signal,2013-10-04 09:00:00,1.5801868438720703,1.3350000000000017,FREE,-373.42064954771973,168.41,73387.0,73641,2013-10-04 09:05:00
buy,73663,168.265,716.5162192942615,0.0,5m BUY signal,2013-10-04 10:55:00,1.0031100511550903,0.9050000000000011,FREE,,,,73664,2013-10-04 11:00:00
sell,73674,168.41,716.5162192942615,0.0,5m SELL signal,2013-10-04 11:50:00,1.7214676141738892,1.3350000000000017,FREE,103.89485179767526,168.265,73663.0,73675,2013-10-04 11:55:00
buy,73769,167.18,721.7878723013912,0.0,5m BUY signal,2013-10-07 04:30:00,1.25596284866333,0.9200000000000013,FREE,,,,73770,2013-10-07 04:35:00
sell,73835,168.075,721.7878723013912,0.0,5m SELL signal,2013-10-07 10:05:00,2.1129631996154785,1.4600000000000017,FREE,646.000145709732,167.18,73769.0,73836,2013-10-07 10:10:00
buy,73902,167.8,722.9707785283451,0.0,5m BUY signal,2013-10-07 15:40:00,0.9512092471122742,0.9200000000000013,FREE,,,,73903,2013-10-07 15:45:00
sell,73930,167.31,722.9707785283451,0.0,5m SELL signal,2013-10-07 18:00:00,1.8868694305419922,1.4600000000000017,FREE,-354.25568147889567,167.8,73902.0,73931,2013-10-07 18:05:00
buy,73967,167.26,723.1869003681539,0.0,ADAPTIVE_FORCE_BUY->first acceptable 5m signal,2013-10-08 05:10:00,1.3543131351470947,0.9850000000000012,FORCE_BUY,,,,73968,2013-10-08 05:15:00
sell,82543,178.83,723.1869003681539,0.0,5m SELL signal,2013-12-13 06:15:00,1.336807370185852,-0.5,FREE,8367.272437259557,167.26,73967.0,82544,2013-12-13 06:20:00
buy,82974,178.39,724.9706451753854,0.0,5m BUY signal,2013-12-17 11:35:00,1.1197113990783691,1.0150000000000015,FREE,,,,82975,2013-12-17 11:40:00
sell,83189,178.44,724.9706451753854,0.0,5m SELL signal,2013-12-18 13:55:00,1.771195888519287,1.5050000000000017,FREE,36.24853225877751,178.39,82974.0,83190,2013-12-18 14:00:00
buy,83612,181.7,711.9634668414737,0.0,ADAPTIVE_FORCE_BUY->first acceptable 5m signal,2013-12-20 18:45:00,1.2495330572128296,1.0300000000000014,FORCE_BUY,,,,83613,2013-12-20 18:50:00
sell,95424,184.93,711.9634668414737,0.0,5m SELL signal,2014-03-28 04:00:00,1.261976957321167,-0.5,FREE,2299.641997897973,181.7,83612.0,95425,2014-03-28 04:05:00
buy,96273,188.095,699.9835398229286,0.0,ADAPTIVE_FORCE_BUY->first acceptable 5m signal,2014-04-03 14:35:00,0.22390438616275787,-0.5,FORCE_BUY,,,,96274,2014-04-03 14:40:00
sell,96564,185.83,699.9835398229286,0.0,5m SELL signal,2014-04-07 08:00:00,1.2386701107025146,-0.5,FREE,-1585.4627176989238,188.095,96273.0,96565,2014-04-07 08:05:00
buy,96610,184.88,703.5803829797427,0.0,5m BUY signal,2014-04-07 11:50:00,0.8927439451217651,0.8800000000000012,FREE,,,,96611,2014-04-07 11:55:00
sell,96820,185.3,703.5803829797427,0.0,ADAPTIVE_FORCE_SELL->first acceptable 5m signal,2014-04-08 13:20:00,0.9635866284370422,-0.5,FORCE_SELL,295.5037608515031,184.88,96610.0,96821,2014-04-08 13:25:00
buy,97889,185.25,703.7702832180638,0.0,5m BUY signal,2014-04-16 08:40:00,1.39964759349823,-0.5,FREE,,,,97890,2014-04-16 08:45:00
