date,equity,cash,pos,qty,has_buy_model,has_sell_model,bsp_rows,buy_ret_th,buy_mr_th,sell_ret_th,sell_mr_th
2019-09-13,106016.22868134291,106016.22868134291,0,0.0,1,1,8740,-0.5,0.75,-0.5,0.55
2019-09-16,106315.6798429534,106315.6798429534,0,0.0,1,1,8780,-0.5,0.75,-0.5,0.6
2019-09-17,106482.25791760157,106482.25791760157,0,0.0,1,1,8798,-0.5,0.7,-0.5,0.8999999999999999
2019-09-18,106868.58684458389,106868.58684458389,0,0.0,1,1,8842,-0.5,0.7,-0.5,0.7
2019-09-19,107403.06896685947,107403.06896685947,0,0.0,1,1,8902,2.1999999999999993,0.55,1.2499999999999996,0.7999999999999999
2019-09-20,107403.06896685947,107403.06896685947,0,0.0,1,1,8921,2.1999999999999993,0.55,0.9499999999999997,0.9999999999999999
2019-09-23,108227.986009795,0.0,1,565.0116732435134,1,1,8970,-0.5,0.55,1.0999999999999996,0.9499999999999998
2019-09-24,106442.54912234549,0.0,1,565.0116732435134,1,1,8992,2.1999999999999993,0.4,-0.5,0.4
2019-09-25,106205.24421958321,106205.24421958321,0,0.0,1,1,9049,2.0999999999999996,0.45,1.5499999999999994,0.4
2019-09-26,106205.24421958321,106205.24421958321,0,0.0,1,1,9076,2.1999999999999993,0.4,-0.5,0.8999999999999999
2019-09-27,106436.99210620712,0.0,1,568.1487781904939,1,1,9116,1.7499999999999996,0.55,-0.5,0.6
2019-09-30,107529.09937894162,107529.09937894162,0,0.0,1,1,9138,-0.5,0.8499999999999999,-0.5,0.8499999999999999
2019-10-01,107672.51740521527,0.0,1,573.6721050946522,1,1,9169,1.2999999999999996,0.4,2.0999999999999996,0.7999999999999999
2019-10-02,105486.82668480465,0.0,1,573.6721050946522,1,1,9198,1.1499999999999997,0.8999999999999999,1.7499999999999996,0.55
2019-10-03,106674.32794235057,0.0,1,573.6721050946522,1,1,9216,1.5499999999999994,0.8999999999999999,-0.5,0.4
2019-10-04,107953.61673671166,107953.61673671166,0,0.0,1,1,9256,-0.5,0.9999999999999999,-0.5,0.45
2019-10-07,107953.61673671166,107953.61673671166,0,0.0,1,1,9287,-0.5,0.9999999999999999,-0.5,0.45
2019-10-08,106386.51810721355,0.0,1,574.0382998284872,1,1,9317,2.4499999999999993,0.4,-0.5,0.4
2019-10-09,107609.84300870313,0.0,1,579.2326569528643,1,1,9346,2.4499999999999993,0.8999999999999999,-0.5,0.9499999999999998
2019-10-10,108681.42342406593,108681.42342406593,0,0.0,1,1,9378,2.4499999999999993,0.8999999999999999,-0.5,0.9999999999999999
2019-10-11,108681.42342406593,108681.42342406593,0,0.0,1,1,9416,-0.5,0.7,-0.5,0.4
2019-10-14,108786.70040503333,108786.70040503333,0,0.0,1,1,9465,-0.5,0.4,-0.5,0.6
2019-10-15,108989.42952888574,108989.42952888574,0,0.0,1,1,9498,-0.5,0.4,-0.5,0.6
2019-10-16,109123.34817936235,0.0,1,564.7914092405276,1,1,9549,-0.5,0.45,2.499999999999999,0.55
2019-10-17,109697.6934656193,0.0,1,567.1183036014025,1,1,9566,-0.5,0.4,-0.5,0.9999999999999999
2019-10-18,108739.26353253293,0.0,1,567.1183036014025,1,1,9588,-0.5,0.7999999999999999,-0.5,0.4
2019-10-21,109692.02228258328,109692.02228258328,0,0.0,1,1,9590,-0.5,0.7999999999999999,-0.5,0.4
2019-10-22,109851.35954689559,109851.35954689559,0,0.0,1,1,9623,-0.5,0.7999999999999999,-0.5,0.4
2019-10-23,110458.07818499145,0.0,1,572.6183420683849,1,1,9668,1.1999999999999997,0.8999999999999999,-0.5,0.4
2019-10-24,110543.9709363017,110543.9709363017,0,0.0,1,1,9695,-0.5,0.8499999999999999,-0.5,0.4
2019-10-25,110543.9709363017,110543.9709363017,0,0.0,1,1,9735,0.9499999999999997,0.4,-0.5,0.9499999999999998
2019-10-28,110543.9709363017,110543.9709363017,0,0.0,1,1,9752,0.9499999999999997,0.4,-0.5,0.9499999999999998
2019-10-29,110315.99997522266,0.0,1,562.3489828986219,1,1,9779,-0.5,0.4,-0.5,0.7999999999999999
2019-10-30,111311.35767495322,111311.35767495322,0,0.0,1,1,9814,2.0499999999999994,0.45,2.349999999999999,0.4
2019-10-31,111475.70088707897,111475.70088707897,0,0.0,1,1,9841,-0.5,0.4,-0.5,0.55
2019-11-01,111475.70088707897,111475.70088707897,0,0.0,1,1,9874,-0.5,0.5,2.3999999999999995,0.7999999999999999
2019-11-04,111642.98971838369,111642.98971838369,0,0.0,1,1,9908,-0.5,0.5,1.5499999999999994,0.4
2019-11-05,111642.98971838369,111642.98971838369,0,0.0,1,1,9923,-0.5,0.5,1.5499999999999994,0.4
2019-11-06,111486.65044796035,111486.65044796035,0,0.0,1,1,9952,-0.5,0.55,1.0999999999999996,0.8999999999999999
2019-11-07,111464.39318095135,0.0,1,556.4316752243977,1,1,9980,-0.5,0.55,1.0999999999999996,0.8999999999999999
2019-11-08,112034.23542758207,112034.23542758207,0,0.0,1,1,10028,-0.5,0.4,0.8999999999999997,0.8999999999999999
2019-11-11,112392.21835615099,112392.21835615099,0,0.0,1,1,10094,0.9499999999999997,0.4,0.7499999999999998,0.9499999999999998
2019-11-12,112347.52738011593,0.0,1,558.6372004381479,1,1,10151,0.9499999999999997,0.4,1.1499999999999997,0.9999999999999999
2019-11-13,112414.5638441685,0.0,1,558.6372004381479,1,1,10200,0.9999999999999996,0.7,0.7999999999999998,0.8999999999999999
2019-11-14,112945.26918458476,0.0,1,558.6372004381479,1,1,10254,0.9499999999999997,0.6499999999999999,-0.5,0.8999999999999999
2019-11-15,113263.69238883449,0.0,1,558.6372004381479,1,1,10280,0.8499999999999996,0.4,-0.5,0.7999999999999999
2019-11-18,113846.12165710817,0.0,1,561.3160519530036,1,1,10311,-0.5,0.4,-0.5,0.4
2019-11-19,113711.91951538085,0.0,1,560.5161902468618,1,1,10356,-0.5,0.4,-0.5,0.4
2019-11-20,114491.28048486423,0.0,1,569.4100586107536,1,1,10395,1.2999999999999996,0.4,-0.5,0.6499999999999999
2019-11-21,115598.79130988193,115598.79130988193,0,0.0,1,1,10469,1.2499999999999996,0.4,0.6499999999999997,0.4
2019-11-22,115375.35111257383,115375.35111257383,0,0.0,1,1,10511,1.1999999999999997,0.6,-0.5,0.7
2019-11-25,115375.35111257383,115375.35111257383,0,0.0,1,1,10536,1.1999999999999997,0.6,-0.5,0.7
2019-11-26,115375.35111257383,115375.35111257383,0,0.0,1,1,10559,1.1999999999999997,0.6,-0.5,0.7
2019-11-27,115375.35111257383,115375.35111257383,0,0.0,1,1,10588,1.1999999999999997,0.6,-0.5,0.7
2019-11-29,115375.35111257383,115375.35111257383,0,0.0,1,1,10616,-0.5,0.55,-0.5,0.4
2019-12-02,115375.35111257383,115375.35111257383,0,0.0,1,1,10636,-0.5,0.55,-0.5,0.4
2019-12-03,115011.30856961649,115011.30856961649,0,0.0,1,1,10687,2.2999999999999994,0.4,1.2999999999999996,0.45
2019-12-04,115011.30856961649,115011.30856961649,0,0.0,1,1,10711,-0.5,0.6499999999999999,1.1999999999999997,0.6499999999999999
2019-12-05,115011.30856961649,115011.30856961649,0,0.0,1,1,10724,1.6499999999999995,0.4,-0.5,0.8999999999999999
2019-12-06,115011.30856961649,115011.30856961649,0,0.0,1,1,10751,-0.5,0.55,-0.5,0.55
2019-12-09,114729.87337025855,114729.87337025855,0,0.0,1,1,10782,1.0499999999999996,0.4,-0.5,0.45
2019-12-10,115890.87761751408,115890.87761751408,0,0.0,1,1,10827,0.8999999999999997,0.4,1.3499999999999996,0.6499999999999999
2019-12-11,115890.87761751408,115890.87761751408,0,0.0,1,1,10854,0.4999999999999998,0.4,1.2499999999999996,0.4
2019-12-12,115890.87761751408,115890.87761751408,0,0.0,1,1,10882,0.6999999999999997,0.4,-0.5,0.9999999999999999
2019-12-13,115890.87761751408,115890.87761751408,0,0.0,1,1,10902,-0.5,0.4,-0.5,0.9499999999999998
2019-12-16,115748.01301741604,0.0,1,553.7387600699232,1,1,10952,-0.5,0.5,-0.5,0.4
2019-12-17,116052.71233829069,116052.71233829069,0,0.0,1,1,10968,-0.5,0.4,1.3499999999999996,0.5
2019-12-18,116252.21084102102,116252.21084102102,0,0.0,1,1,10985,-0.5,0.4,1.2499999999999996,0.9999999999999999
2019-12-19,117045.26809463548,0.0,1,554.5854920380738,1,1,11021,-0.5,0.4,-0.5,0.9999999999999999
2019-12-20,117583.2160219124,0.0,1,554.5854920380738,1,1,11023,0.9499999999999997,0.4,-0.5,0.9999999999999999
2019-12-23,117466.75306858441,0.0,1,554.5854920380738,1,1,11041,-0.5,0.55,-0.5,0.9999999999999999
2019-12-24,117544.39503746973,0.0,1,554.5854920380738,1,1,11047,0.9499999999999997,0.6499999999999999,-0.5,0.9999999999999999
2019-12-26,118803.30410439616,0.0,1,554.5854920380738,1,1,11097,0.9499999999999997,0.6499999999999999,-0.5,0.9999999999999999
2019-12-27,118254.26446727847,0.0,1,554.5854920380738,1,1,11130,0.9499999999999997,0.6499999999999999,-0.5,0.9999999999999999
