bsp1_bi_amp,bsp_bi_amp,divergence_rate,index,is_buy,is_segbsp,kdj_k,macd_dea,macd_diff,macd_value,ppo,rsi,timestamp,type,volume
0.9499969482421875,0.9499969482421875,1.3426897354304441,96,True,False,,-0.05980676796587605,-0.08386117409609994,-0.04810881226044779,-0.0006794299770309535,31.397884446666666,2025/06/16 15:08,1p,20485.0
0.43000030517578125,0.43000030517578125,1.34519919897315,231,False,False,,0.04109896203502247,0.06511163617030036,0.04802534827055578,0.0005233303470891501,72.26805761962189,2025/06/16 17:31,1p,4659.0
0.3256988525390625,0.3256988525390625,0.34545550848685497,475,False,False,,0.013162754127269551,0.03449419303468915,0.04266287781483919,0.00027936761463089017,60.98227409636216,2025/06/17 15:15,1p,4156.0
1.05999755859375,1.05999755859375,0.6116737440022916,844,False,False,,0.08971214946408528,0.13179661472283044,0.08416893051749033,0.001080748408067038,73.11465823984683,2025/06/18 15:17,1p,5464.0
0.375,0.375,0.27082766259623364,923,True,False,,-0.04425678139761346,-0.05021371370764882,-0.011913864620070727,-0.0004131182227411884,43.83142291141342,2025/06/18 16:47,1p,8007.0
0.3899993896484375,0.3899993896484375,1.7526729830409562,991,False,False,,0.04998843347387912,0.04990797175055661,-0.0001609234466450199,0.00041042085643363814,59.31014781131379,2025/06/18 18:00,1p,8255.0
0.28900146484375,0.28900146484375,1.3164676593093654e-06,1332,False,False,,0.06752202783783687,0.06594677502499735,-0.0031505056256790342,0.0005430339695283632,64.88497890174187,2025/06/20 17:35,1p,1735.0
0.6599960327148438,0.6599960327148438,0.9845214652411632,1463,True,False,,-0.07042702970163332,-0.08831105559710295,-0.035768051790939254,-0.0007314212624580789,41.42833027287814,2025/06/20 19:50,1p,20874.0
0.9199981689453125,0.9199981689453125,0.8477592987504919,1662,True,False,,-0.10887064024194959,-0.10733683892937051,0.00306760262515815,-0.0008871636833902763,29.56840836898678,2025/06/23 16:57,1p,4706.0
0.23999786376953125,0.23999786376953125,0.09074181491219278,1738,False,False,,0.04577498096778028,0.04936495606462188,0.007179950193683199,0.0004055873837973856,68.23136423571944,2025/06/23 18:13,1p,3131.0
0.48999786376953125,0.48999786376953125,1.9385967472890944,1777,True,False,,-0.06284528622075583,-0.0729906576251409,-0.020290742808770135,-0.0006004708522463803,38.420650150756764,2025/06/23 18:53,1p,5575.0
