bsp1_bi_amp,bsp1_bi_amp_rate,bsp1_bi_klu_cnt,bsp2s_bi_amp,bsp2s_bi_amp_rate,bsp2s_bi_klu_cnt,bsp2s_break_bi_amp,bsp2s_break_bi_amp_rate,bsp2s_break_bi_klu_cnt,bsp2s_lv,bsp2s_retrace_rate,bsp_bi_amp,divergence_rate,index,is_buy,is_segbsp,kdj_d,kdj_j,kdj_k,macd_dea,macd_diff,macd_value,next_bi_return,ppo,rsi,timestamp,type,volume
,,,1.0550003051757812,0.012487427325016991,19,2.6855010986328125,0.030867828719917386,33,1.0,0.4563401648891742,1.0550003051757812,,165,False,False,78.88776542199776,96.83652935820515,84.8706867340669,0.051250738183449454,0.09592083919963557,0.08934020203237222,0.01987379657986573,0.0011293565284763594,63.85353561170286,2025/05/13 14:15,2s,26223.0
,,,2.2900009155273438,0.027097395073258347,21,2.9799957275390625,0.03401821666035093,49,1.0,0.7315447753933753,2.2900009155273438,,1092,False,False,46.42583817131889,50.34100339129964,47.730893244645806,-0.08625626083929351,-0.009318718657837621,0.15387508436291178,0.030875578467177343,-0.00010970845352894907,67.19166580372647,2025/05/30 13:30,2s,89082.0
,,,1.30999755859375,0.01526625796369756,10,1.75,0.020803613205672488,40,1.0,0.7828587123325893,1.30999755859375,,1250,True,False,32.310788057741156,6.886889349464369,23.83615515498223,-0.0033579088674520587,-0.1054597942338944,-0.20420377073288468,0.026627218934911243,-0.001236074878064067,39.57503392476049,2025/06/03 13:40,2s,19210.0
,,,0.6399993896484375,0.007446182808288355,12,0.8700027465820312,0.010241351122261972,5,1.0,0.5862075013373321,0.6399993896484375,,1446,True,False,32.19587584264627,17.09903524389604,27.16359564306286,0.00922833105947012,-0.03243034931823274,-0.08331736075540572,0.014418044685662854,-0.00037865591177506895,42.39972207345798,2025/06/05 17:00,2s,11344.0
,,,0.3408966064453125,0.003968066487182156,7,1.4500045776367188,0.01675531040324444,98,1.0,0.8006208729052117,0.3408966064453125,,1620,False,False,50.25552283049525,113.30603470519443,71.27236012206164,0.009816660139964265,0.010173411834486501,0.000713503389044471,0.022560923507117775,0.00011814355278802313,56.41106871599909,2025/06/09 18:30,2s,11939.0
,,,0.37000274658203125,0.0044519641904075076,7,1.0699996948242188,0.01278374831346622,12,1.0,0.7943984541558822,0.37000274658203125,,2009,False,False,55.208783022008575,76.20551844908766,62.207694831034935,0.07982048313991033,0.07806568779471945,-0.0035095906903817586,0.007187423088020161,0.0009380706394702815,57.11433085057704,2025/06/16 18:25,2s,10789.0
,,,0.48000335693359375,0.005791546486975763,9,1.0699996948242188,0.01278374831346622,12,2.0,0.6822463225594844,0.48000335693359375,,2027,False,False,57.74092960233578,51.98691076836596,55.82292332434584,-0.02291837850900875,-0.027362428676525496,-0.00888810033503349,0.02099328199600189,-0.00032911793393992396,43.58603051708355,2025/06/16 19:55,2s,353013.0
,,,1.1650009155273438,0.01341239819642028,33,3.0699996948242188,0.036370093136274845,101,1.0,0.5814344754231581,1.1650009155273438,,2644,True,False,15.214657081145434,9.748829710588776,13.392714624293216,-0.13944565918246926,-0.18551187296506555,-0.09213242756519258,0.01890428557501793,-0.002151301938863944,29.369050534312763,2025/06/27 19:20,2s,19813.0
,,,1.0050048828125,0.011510105419591785,18,3.0699996948242188,0.036370093136274845,101,2.0,0.3811094184512079,1.0050048828125,,2676,True,False,16.092575384517314,18.377737327599107,16.854296032211245,0.034072379453686005,-0.01587104871465783,-0.09988685633668767,0.008226151136091217,-0.00018333011115610352,48.324096478108075,2025/06/30 15:30,2s,23795.0
,,,0.274993896484375,0.003160123041745555,5,3.0699996948242188,0.036370093136274845,101,3.0,0.2394139033924715,0.274993896484375,,2689,True,False,78.77542981403707,61.78649190594356,73.11245051133923,0.06686305197660039,0.08715826987123876,0.040590435789276735,0.00789668034935581,0.001005017753514846,55.81327365938382,2025/06/30 16:35,2s,15231.0
,,,1.1299972534179688,0.013695276016988278,13,4.849998474121094,0.055472932142194877,187,1.0,0.21855626640910242,1.1299972534179688,,2940,False,False,79.69504585230587,82.33739380524176,80.5758285032845,0.05244348950361675,0.10567673593457982,0.10646649286192615,0.007293168517491145,0.001270186738170657,57.66689795598616,2025/07/07 14:30,2s,38199.0
0.7750015258789062,0.009333994186112755,7,0.7750015258789062,0.009333994186112755,7,4.849998474121094,0.055472932142194877,187,2.0,0.2525770844377606,0.7750015258789062,0.8002819523681395,2959,False,False,61.80724489364535,110.15974799643789,77.92474592790953,0.039669899732506994,0.08664209502813947,0.09394439059126494,,0.0010400167797283393,65.72825536362168,2025/07/07 16:05,"1p,2s",16768.0
