bsp3_bi_amp,bsp3_zs_height,bsp_bi_amp,divergence_rate,index,is_buy,is_segbsp,kdj_k,macd_dea,macd_diff,macd_value,ppo,rsi,timestamp,type,volume
2.0,0.022332828530849325,2.0,,642,True,False,,0.6251564039830485,0.3634936088913321,-0.5233255901834328,0.003581765312574412,45.76082059657072,2025/02/07 20:30,3a,1738623.0
5.4199981689453125,0.01847955357958699,5.4199981689453125,,971,True,False,,0.6281914846307937,-0.005207827386684016,-1.2667986240349554,-5.63849677040976e-05,41.05624695655636,2025/04/16 19:30,3a,4111754.0
