bsp2s_bi_amp,bsp2s_break_bi_amp,bsp2s_lv,bsp2s_retrace_rate,bsp3_bi_amp,bsp3_zs_height,bsp_bi_amp,divergence_rate,index,is_buy,is_segbsp,kdj_k,macd_dea,macd_diff,macd_value,ppo,rsi,timestamp,type,volume
5.360799754177382,9.879574557603718,1.0,0.6191345084256615,,,5.360799754177382,,264,True,False,,0.1554026241942416,-0.04046166614068625,-0.3917285806698557,-0.0013906343819098843,42.03631864111446,2001/01/19,2s,1070200.0
3.6270148396656836,9.879574557603718,2.0,0.5063384471773295,,,3.6270148396656836,,307,True,False,,0.02054118479873316,-0.1255725352140047,-0.2922274400254757,-0.004277060247786472,39.78543943009596,2001/03/22,2s,670300.0
2.2730693271845652,6.990485287456881,1.0,0.4158009453526641,,,2.2730693271845652,,416,False,False,,-0.06684089129348572,0.09449783749905194,0.3226774575850753,0.003330778080047335,59.68417003152758,2001/08/27,2s,143800.0
5.937642512791683,4.15348298388156,1.0,0.5259275362661916,,,5.937642512791683,,806,False,False,,-0.12868582318813826,0.40330059992984957,1.0639728462359757,0.012089690852023358,66.23040336943825,2003/03/21,2s,573500.0
4.53979314524403,6.785347429329402,1.0,0.7753581269924307,,,4.53979314524403,,937,True,False,,-0.3289541429801723,-0.6756954456949416,-0.6934826054295385,-0.021996909077542634,32.876153993371744,2003/09/26,2s,1193600.0
2.5305790312439775,6.785347429329402,2.0,0.6475912041274324,,,2.5305790312439775,,955,True,False,,-0.07342026988585322,-0.17018605808074838,-0.19353157638979032,-0.005559860166533131,38.598175309496696,2003/10/22,2s,943500.0
1.4703053913428903,6.785347429329402,3.0,0.599247036140953,,,1.4703053913428903,,970,True,False,,-0.10991555932672308,-0.15538722783109193,-0.09094333700873772,-0.005127159432316933,42.07358888601027,2003/11/12,2s,483700.0
1.5922951584070937,6.785347429329402,4.0,0.2343960739434834,,,1.5922951584070937,,997,True,False,,0.5020676681968245,0.35726689395793443,-0.2896015484777801,0.011130772931966801,49.422770364778614,2003/12/22,2s,662800.0
1.8744875619584391,2.9012180214127703,1.0,0.38719761854793294,,,1.8744875619584391,,1382,True,False,,-0.031221138211410704,-0.0967404303434165,-0.1310385842640116,-0.0029538542782989075,45.005962468963894,2005/07/05,2s,350100.0
2.4656154396869,5.978437589302729,1.0,0.2197125938298207,,,2.4656154396869,,1530,True,False,,0.4260997968308448,0.3954847379462407,-0.06123011776920817,0.01087219308423302,49.784444025788424,2006/02/03,2s,358900.0
2.192358567888803,5.154179100630934,1.0,0.44400602765424535,,,2.192358567888803,,1834,False,False,,-0.2287414198464425,-0.14870186115224726,0.16007911738839048,-0.003592888141552599,50.298732384539974,2007/04/23,2s,485300.0
2.5654437969577515,6.479059657682093,1.0,0.945453886929255,,,2.5654437969577515,,2048,False,False,,0.2394187863589547,0.3864657572232062,0.294093941728503,0.011614870004861826,63.09626742668317,2008/02/27,2s,1078100.0
3.3797680199561313,9.052035586469248,1.0,0.4568078229768438,,,3.3797680199561313,,2394,True,False,,-0.3665569579639784,-0.43007388067258745,-0.12703384541721807,-0.02390516115985949,40.04419009144068,2009/07/13,2s,1268800.0
3.0358240720443526,8.790089192974776,1.0,0.3765427076646418,3.0358240720443526,0.0764151501838266,3.0358240720443526,,2646,False,False,,-0.23329048204450648,-0.041214606382567354,0.38415175132387824,-0.0016873455928222577,57.61780564082409,2010/07/13,"2s,3b",1218900.0
4.074211017490526,8.790089192974776,2.0,0.6497216434509839,,,4.074211017490526,,2657,False,False,,0.2773511460795167,0.5488687509915664,0.5430352098240994,0.021789292849558693,56.755796234700284,2010/07/28,2s,2712000.0
1.5264543755462086,3.076760794945706,1.0,0.17442335497853867,,,1.5264543755462086,,3010,True,False,,0.2849439253401169,0.3003919092041123,0.030895967727990747,0.01494923869670018,50.69012976690634,2011/12/19,2s,1033600.0
3.601838451562564,3.076760794945706,2.0,0.4579252703799981,,,3.601838451562564,,3038,True,False,,0.2308918025452089,0.050845952749568823,-0.3600916995912802,0.0023659198981416706,37.277318566013626,2012/01/31,2s,4866200.0
2.79520288757319,4.078591048792781,1.0,0.7570719909788826,,,2.79520288757319,,3388,True,False,,0.03701560463789766,-0.1633583166791226,-0.4007478426340405,-0.004832628704662077,36.92765444984905,2013/06/24,2s,509600.0
1.5397314617620026,4.078591048792781,2.0,0.218870457483962,,,1.5397314617620026,,3411,True,False,,0.2959863838221109,0.22944178145898775,-0.1330892047262463,0.006604240214689499,51.730834011355526,2013/07/26,2s,936100.0
4.733837447900505,7.291987531506265,1.0,0.5077222431997125,,,4.733837447900505,,3544,True,False,,-0.03738330873154501,-0.38575607737046624,-0.6967455372778425,-0.009768368703825974,33.09637225535043,2014/02/05,2s,1383800.0
1.295410827471656,7.291987531506265,2.0,0.26866564774540763,,,1.295410827471656,,3557,True,False,,-0.13266521592848485,-0.10671885462805619,0.05189272260085731,-0.002715469280671428,46.58155460744308,2014/02/25,2s,672900.0
2.541647453072258,7.291987531506265,3.0,0.18131756696786852,,,2.541647453072258,,3579,True,False,,0.26746940362260174,0.12423254733890587,-0.28647371256739174,0.0030796590746316366,44.323591268308654,2014/03/27,2s,862000.0
1.9356781775854301,4.4961286340595095,1.0,0.5101486879771597,,,1.9356781775854301,,3679,False,False,,-0.5059800669454582,-0.3504326078027873,0.31109491828534175,-0.00889590142341833,55.023717994087306,2014/08/19,2s,1028100.0
1.490440675999558,4.4961286340595095,2.0,0.5750438802661579,,,1.490440675999558,,3692,False,False,,-0.11731531995361073,0.03152541986459312,0.2976814796364077,0.0008006881386324493,57.25784087927418,2014/09/08,2s,373300.0
2.1133499511123475,10.321669580921132,1.0,0.19596123312821606,,,2.1133499511123475,,3902,True,False,,0.40209421561317865,0.18003090738530148,-0.44412661645575435,0.0035329331347626336,45.79480215349711,2015/07/09,2s,559900.0
3.8772566884687265,10.321669580921132,2.0,0.29511156460130267,,,3.8772566884687265,,3914,True,False,,0.16563071023162515,-0.09529952600041725,-0.5218604724640847,-0.0018635374901418932,39.11448367693837,2015/07/27,2s,447400.0
9.360314054900833,10.321669580921132,3.0,0.7642606111263648,,,9.360314054900833,,3934,True,False,,0.28569174279877646,-0.15031002076848665,-0.8720035271345262,-0.002913866439548977,29.555570423455293,2015/08/24,2s,1374500.0
3.399141648798029,10.321669580921132,4.0,0.050243456934710815,,,3.399141648798029,,3992,True,False,,1.1141907438510201,0.8211506674620566,-0.5860801527779271,0.015597870057441015,47.86307923074401,2015/11/13,2s,971100.0
8.065750809737992,10.321669580921132,5.0,0.42735244923743226,,,8.065750809737992,,4036,True,False,,-0.8793850362317558,-1.0412819728006184,-0.32379387313772523,-0.02019971976484241,36.43263417319728,2016/01/20,2s,785400.0
7.99943942092807,13.02269241085834,1.0,0.21084237588849863,,,7.99943942092807,,4625,False,False,,0.09708184641413312,0.6087416280072802,1.0233195631862941,0.00642961461154107,61.50668295354158,2018/05/22,2s,713200.0
14.776016947664232,13.02269241085834,2.0,0.576258960101596,,,14.776016947664232,,4669,False,False,,0.12219093455491123,1.2167001227934549,2.189018376477087,0.013130978775354685,68.68017032748963,2018/07/25,2s,1150100.0
9.2709003552405,13.02269241085834,3.0,0.4085465281328162,,,9.2709003552405,,4710,False,False,,0.424241537121017,1.184999826525143,1.5215165788082519,0.012307150393636578,72.40319203319106,2018/09/21,2s,855100.0
12.273807970342403,29.913629793372195,1.0,0.8141246072371445,,,12.273807970342403,,5480,True,False,,-2.354350820563252,-2.9936547743853055,-1.2786079076441066,-0.015001745714984898,36.741529473904855,2021/10/13,2s,360600.0
22.37374979260872,24.537438209090226,1.0,0.650368666711098,,,22.37374979260872,,5534,False,False,,-1.2517157097805727,-0.22405225294781417,2.055326913665517,-0.0011209168127537415,54.235457711501645,2021/12/30,2s,223800.0
16.16559537120159,24.537438209090226,2.0,0.2860227239574913,,,16.16559537120159,,5556,False,False,,-2.7479406826103294,-2.704719930861188,0.08644150349828283,-0.013939697878588724,50.40494068117524,2022/02/01,2s,754200.0
