bsp1_bi_amp,bsp1_bi_amp_rate,bsp1_bi_klu_cnt,bsp2s_bi_amp,bsp2s_bi_amp_rate,bsp2s_bi_klu_cnt,bsp2s_break_bi_amp,bsp2s_break_bi_amp_rate,bsp2s_break_bi_klu_cnt,bsp2s_lv,bsp2s_retrace_rate,bsp_bi_amp,divergence_rate,index,is_buy,is_segbsp,kdj_d,kdj_j,kdj_k,macd_dea,macd_diff,macd_value,next_bi_return,ppo,rsi,timestamp,type,volume,zs_cnt
1.6157989501953125,0.032075413403380895,46,,,,,,,,,1.6157989501953125,0.7723422969577349,128,False,False,89.62006003983049,101.23826936788373,93.4927964825149,0.14543278444928914,0.18031407393585397,0.06976257897312965,0.013094578091720965,0.00349767436469809,75.06608534390531,2025/05/13 17:40,1,15977.0,1
0.8700027465820312,0.01711592986901097,12,,,,,,,,,0.8700027465820312,0.40590990699207796,738,True,False,20.665198828938667,11.69204882036275,17.674148826080028,-0.07611701766072453,-0.10851210969944702,-0.064790184077445,0.013210565642648988,-0.0021468332253917455,31.932860432522475,2025/05/23 16:30,1,99466.0,2
0.8650016784667969,0.016333113546454097,25,,,,,,,,,0.8650016784667969,0.7461411214113719,947,False,False,67.74042317920181,92.08992283925645,75.85692306588669,0.04219738546996475,0.07429503883706445,0.0641953067341994,0.010404112686545426,0.0013877218529767712,61.45969644330796,2025/05/29 14:25,1,9874.0,1
1.0400009155273438,0.018915986252935522,21,,,,,,,,,1.0400009155273438,0.3647485701284541,1171,True,False,38.003777370888436,23.447854197818216,33.15180297986503,-0.02300093323178463,-0.09090811892859563,-0.13581437139362199,0.038375968623018016,-0.0016606573264378386,42.35710755037265,2025/06/03 13:35,1,6726.0,1
0.589996337890625,0.010615263016435731,17,,,,,,,,,0.589996337890625,0.8118803289749705,1289,False,False,86.41282377078106,82.55960319043317,85.1284169106651,0.10075969370703144,0.11788666119224445,0.034253934970426,0.013886394956802984,0.002108750643080086,65.412156212165,2025/06/04 16:55,1,4195.0,1
1.05999755859375,0.01973557208456909,29,,,,,,,,,1.05999755859375,0.5005446593392827,2136,True,False,26.74326490507027,-0.7281913668949187,17.586112814415205,-0.12132522121375007,-0.12925414711466487,-0.01585785180182961,0.010351341940178883,-0.002440008914983113,32.90168566117303,2025/06/20 16:00,1,6930.0,3
1.2749977111816406,0.023780614963474177,24,,,,,,,,,1.2749977111816406,0.484968708564793,2262,False,False,53.79558961314595,68.21506968343712,58.602082969909674,0.09926252750591935,0.13772126233645565,0.0769174696610726,0.022954970587425856,0.0025519116783342607,79.78146958096224,2025/06/24 13:30,1,34302.0,2
1.4800033569335938,0.027366925052205202,55,,,,,,,,,1.4800033569335938,2.4224236304637623,2390,True,False,10.03707919568485,15.079622522266945,11.717926971212215,-0.11200319368672569,-0.1333890316940085,-0.042771676014565635,0.019962035783601936,-0.0025182968033276207,25.43817169137813,2025/06/25 17:40,1,11454.0,1
2.4300003051757812,0.04618894272922045,17,,,,,,,,,2.4300003051757812,3.652742532119594,2574,False,False,83.38840593069119,91.47642212389235,86.0844113284249,0.03434629365016152,0.18088323408633755,0.2930738808723521,0.040515979381228945,0.003402387897597883,85.81952444768042,2025/06/30 13:30,1,134439.0,1
0.8299980163574219,0.015882090375334543,8,,,,,,,,,0.8299980163574219,0.3851877895207732,2661,True,False,18.50636337389586,8.450762523162403,15.154496423651374,-0.08415328057478802,-0.1215821731054163,-0.07485778506125657,0.034804606356325506,-0.0023460344736945973,40.50986169792953,2025/07/01 14:15,1,29084.0,1
0.9300003051757812,0.01793290193271127,14,,,,,,,,,0.9300003051757812,1.408323276665698,2927,True,False,19.510731996886072,48.75249352569833,29.25798583982349,-0.14135255221903342,-0.16311675605704323,-0.04352840767601962,0.031219323445130752,-0.003173781722076082,40.38837830682267,2025/07/08 13:35,1,7083.0,2
0.9899978637695312,0.019197166368587194,9,,,,,,,,,0.9899978637695312,0.56420449185637,3085,True,False,24.361170174975438,-9.845554057336038,12.958928764204947,-0.04556777740896527,-0.1400581999195296,-0.1889808450211287,0.022736213316535997,-0.002734883440047611,27.384269506072513,2025/07/10 13:45,1,16965.0,1
0.7599983215332031,0.014942947550388355,14,0.7599983215332031,0.014942947550388355,14,2.779998779296875,0.05178835252407459,17,4.0,0.2589919863878369,0.7599983215332031,0.5134109944180338,3136,False,False,80.74372755045849,90.01175791654222,83.83307100581973,0.05939759163084994,0.09609346320558387,0.07339174314946786,,0.0018747265508030364,67.1365840552442,2025/07/10 18:00,"1,2s",20691.0,1
