bsp2_bi_amp,bsp2_break_bi_amp,bsp2_retrace_rate,bsp2s_bi_amp,bsp2s_break_bi_amp,bsp2s_lv,bsp2s_retrace_rate,bsp3_bi_amp,bsp3_zs_height,bsp_bi_amp,divergence_rate,index,is_buy,is_segbsp,kdj_k,macd_dea,macd_diff,macd_value,ppo,rsi,timestamp,type,volume
,,,,,,,2.110725707393481,0.05692894754493856,2.110725707393481,,2119,True,False,,0.8486955562976124,0.7469732838495347,-0.2034445448961555,0.024413712371690644,53.6759111815069,2008/06/09,3b,18893500.0
6.4376406923624465,18.88783687318892,0.3408352547506701,,,,,6.4376406923624465,0.06911525533294158,6.4376406923624465,,2265,False,False,,0.24516187655061908,0.4859280813522986,0.481532409603359,0.021062813396991023,60.57627023741232,2009/01/06,"2,3b",16507800.0
1.8232091642261636,6.332194210914761,0.2879269181421363,,,,,1.8232091642261636,0.11775311180557459,1.8232091642261636,,2336,True,False,,0.8450890958790914,0.7407420583007855,-0.20869407515661176,0.028243877782423273,52.06812693283517,2009/04/20,"2,3b",18013500.0
,,,,,,,2.2621905826398176,0.07945948737177361,2.2621905826398176,,2717,True,False,,0.6325094864243439,0.45845687369395094,-0.3481052254607859,0.015295160734378633,53.16404182330783,2010/10/21,3b,24931600.0
2.0567449442273116,7.219821981129904,0.2848747447794316,,,,,2.0567449442273116,0.03336377442224906,2.0567449442273116,,3188,True,False,,0.6926542911262679,0.4424757372247612,-0.5003571078030133,0.01028791470042244,48.33707091949151,2012/09/04,"2,3b",9460200.0
,,,,,,,1.8169160951344452,0.0515773941868209,1.8169160951344452,,3512,True,False,,0.7031185581158947,0.5549154964417511,-0.2964061233482873,0.01062666812404033,61.07314547681877,2013/12/18,3b,9383500.0
,,,2.537490328276803,8.98570379849047,1.0,0.04680143250535512,2.537490328276803,0.08914081094508389,2.537490328276803,,4137,True,False,,0.6194304380208392,0.35989643554113115,-0.5190680049594161,0.008652946151828484,42.704245594419895,2016/06/14,"2s,3b",8887300.0
,,,,,,,4.0229742110057884,0.13790246073448884,4.0229742110057884,,4509,True,False,,2.5050684540945958,2.0258250571408496,-0.9584867939074924,0.038996093493388284,56.1275680768975,2017/12/04,3b,17325100.0
22.084336089061757,36.091542130489714,0.611897823850679,,,,,22.084336089061757,0.08708673543440672,22.084336089061757,,4880,True,False,,0.7448955953845295,-1.8478518029698847,-5.185494796708829,-0.02835316174905489,31.29749575298206,2019/05/29,"2,3b",16312600.0
15.528381499620934,61.283761424809015,0.2533849283822632,,,,,15.528381499620934,0.09012013088367292,15.528381499620934,,5515,True,False,,9.883476609046197,8.738068317567837,-2.290816582956719,0.056719611670240276,62.70139794555567,2021/12/02,"2,3b",13101400.0
,,,10.984018389488,31.363851178466632,1.0,0.4069887326159601,10.984018389488,0.08028843563321372,10.984018389488,,6344,False,False,,-2.101493067830917,-1.263203160745178,1.676579814171478,-0.007984414166599764,51.560154397051086,2025/03/25,"2s,3b",3978200.0
