bsp3_bi_amp,bsp3_bi_amp_rate,bsp3_bi_klu_cnt,bsp3_zs_height,bsp_bi_amp,divergence_rate,index,is_buy,is_segbsp,kdj_d,kdj_j,kdj_k,macd_dea,macd_diff,macd_value,next_bi_return,ppo,rsi,timestamp,type,volume
1.2550048828125,0.00263983692632702,5,0.0027287330405539397,1.2550048828125,,462,True,False,68.07115138406363,12.688483244193662,49.61026200410697,0.2163970978476059,0.19169211018828491,-0.049409975318642,0.003659174475872638,0.00040391472406188766,48.502151345089324,2025/07/02 18:47,3a,1094.0
