feature,importance
klu_high,0.09431634
feat_bsp2s_break_bi_amp,0.051517095
klu_open,0.045437276
feat_bsp2s_break_bi_klu_cnt,0.040581275
klu_low,0.038657796
feat_level,0.03799203
feat_break_bi_amp,0.035219748
feat_break_bi_amp_rate,0.033733472
feat_zs_cnt,0.03359922
klu_close,0.03299703
feat_bsp2s_lv,0.032818142
feat_bsp2s_break_bi_amp_rate,0.032534834
feat_bsp3_zs_height,0.032313567
feat_divergence_rate,0.031342473
feat_bsp2_break_bi_amp,0.023314653
feat_break_bi_klu_cnt,0.021860898
feat_bsp2_break_bi_amp_rate,0.021654382
feat_macd_dea,0.019983916
feat_bsp1_bi_klu_cnt,0.01881698
feat_bsp3_bi_klu_cnt,0.017104553
feat_ppo,0.016718948
feat_bsp2s_bi_amp,0.016255999
feat_bsp2s_retrace_rate,0.015896553
feat_bsp2_bi_klu_cnt,0.01427089
feat_bi_amp_rate,0.013441581
feat_bsp2_break_bi_bi_klu_cnt,0.013280087
feat_macd_value,0.012893291
feat_bsp2_bi_amp_rate,0.012591244
feat_bsp2_bi_amp,0.012556626
feat_bsp1_bi_amp,0.011577701
dmi_plus,0.010657661
feat_bi_klu_cnt,0.010060293
feat_bsp1_bi_amp_rate,0.010001193
feat_bsp2s_bi_amp_rate,0.0096193375
feat_bi_amp,0.00960521
feat_kdj_d,0.009006315
feat_volume,0.0085206805
feat_bsp3_bi_amp,0.008390527
feat_bsp2_retrace_rate,0.008362242
feat_macd_diff,0.007883443
dmi_adx,0.0076590017
dmi_minus,0.007145665
upper_shadow,0.007047829
feat_rsi,0.0069701667
feat_bsp2s_bi_klu_cnt,0.00696229
high_low_spread_pct,0.0069387727
feat_bsp3_bi_amp_rate,0.0067885257
feat_kdj_k,0.006684844
price_change_pct,0.0051278016
feat_kdj_j,0.0047090715
lower_shadow,0.0037182614
body_size,0.0017888431
is_bullish_candle,0.0010735034
feat_bsp_bi_amp,0.0
is_buy,0.0
kdj_k,0.0
is_segbsp,0.0
kdj_d,0.0
kdj_j,0.0
klu_volume,0.0
macd_dif,0.0
macd_dea,0.0
macd_value,0.0
rsi,0.0
