date,equity,cash,pos,buy_th,sell_th,p_day,daily_action,daily_buy_level,daily_sell_level
2024-01-02,100000.0,100000.0,0,1.8999999999999995,-0.5,0.22583022269650974,FREE,0.2,0.3
2024-01-03,100000.0,100000.0,0,-0.5,-0.5,0.2202801153264041,FREE,0.2,0.3
2024-01-04,100000.0,100000.0,0,-0.5,-0.5,0.39503031137036654,FORCE_SELL,0.2,0.3
2024-01-05,100000.0,100000.0,0,-0.5,-0.5,0.3728950931915061,FORCE_SELL,0.2,0.3
2024-01-08,100000.0,100000.0,0,-0.5,-0.5,0.4027308022084921,FORCE_SELL,0.2,0.3
2024-01-09,100000.0,100000.0,0,1.1999999999999997,-0.5,0.35202031649015547,FORCE_SELL,0.2,0.3
2024-01-10,100000.0,100000.0,0,0.5499999999999998,-0.5,0.3523043822319374,FORCE_SELL,0.2,0.3
2024-01-11,100000.0,100000.0,0,0.7499999999999998,-0.5,0.41820263925502393,FORCE_SELL,0.2,0.3
2024-01-12,100000.0,100000.0,0,-0.5,-0.5,0.39297756275843726,FORCE_SELL,0.2,0.3
2024-01-16,100000.0,100000.0,0,1.0499999999999996,2.499999999999999,0.37324194190732607,FORCE_SELL,0.2,0.3
2024-01-17,100000.0,100000.0,0,1.0999999999999996,1.5999999999999996,0.3264271292723531,FORCE_SELL,0.2,0.3
2024-01-18,100000.0,100000.0,0,0.19999999999999984,-0.5,0.17726213622791018,FORCE_BUY,0.2,0.3
2024-01-19,100000.0,100000.0,0,0.19999999999999984,-0.5,0.2077892701004871,FREE,0.2,0.3
2024-01-22,100394.32428688587,0.0,1,0.19999999999999984,-0.5,0.23538010587322825,FREE,0.2,0.3
2024-01-23,101072.40710093845,0.0,1,1.4499999999999995,2.349999999999999,0.19338661925572395,FORCE_BUY,0.2,0.3
2024-01-24,101434.12582986156,101434.12582986156,0,1.5999999999999996,1.7499999999999996,0.284172817089205,FREE,0.2,0.3
2024-01-25,100682.98292170657,0.0,1,2.499999999999999,-0.5,0.27231097231801865,FREE,0.2,0.3
2024-01-26,100830.31228071402,100830.31228071402,0,2.2499999999999996,-0.5,0.26667651860192904,FREE,0.2,0.3
2024-01-29,100830.31228071402,100830.31228071402,0,2.2499999999999996,-0.5,0.2330476132466488,FREE,0.2,0.3
2024-01-30,100177.32773198576,0.0,1,2.499999999999999,-0.5,0.24887242400827525,FREE,0.2,0.3
2024-01-31,99816.40536323415,99816.40536323415,0,-0.5,-0.5,0.3278029114042656,FORCE_SELL,0.2,0.3
2024-02-01,101466.99162162686,0.0,1,-0.5,-0.5,0.19768623627756368,FORCE_BUY,0.2,0.3
