bsp_bi_amp,divergence_rate,index,is_buy,is_segbsp,kdj_k,macd_dea,macd_diff,macd_value,ppo,rsi,timestamp,type,volume,zs_cnt
0.8605873050245538,1.9307454722091988,142,True,False,,-0.02746165753673513,-0.09054041649655709,-0.1261575179196439,-0.02473309081858278,26.90743156897321,2000/07/26,1,6586755.0,1
10.37545144474614,2.7458163779487124,1321,False,False,,0.6762414170922153,0.8159072912353516,0.2793317482862725,0.043977971836004506,65.00347227547003,2005/04/07,1,25420840.0,4
11.866666983929097,0.6494498738285227,1585,False,False,,1.2649916248020916,1.4246263422570138,0.3192694349098444,0.04324039448334595,60.90381672347601,2006/04/25,1,26639775.0,2
4.936639590178007,0.5667961185345388,1764,True,False,,-0.4552208817311211,-0.6999189828808241,-0.48939620229940606,-0.025864811308645305,29.24051518015719,2007/01/10,1,15918028.0,1
3.5628179618555933,0.29632633949707887,1888,False,False,,0.2327631937192348,0.2949756347213892,0.12442488200430885,0.007482874858547582,63.3496584666007,2007/07/10,1,12607037.0,1
3.8607267356082797,1.001793085862415,2195,False,False,,-0.20927053006813817,-0.043149843430079216,0.3322413732761179,-0.0024273262646914277,55.84303082189731,2008/09/25,1,13601593.0,1
2.689519677675488,0.07883270575772525,2278,False,False,,0.542844379274956,0.5692922592767005,0.052895760003488945,0.04635175730890345,61.25198425640565,2009/01/26,1,16496973.0,1
2.046350924295206,0.2843388038812373,2467,False,False,,0.11525651616692834,0.168650855466554,0.10678867859925134,0.015719019349461287,63.2204981909836,2009/10/23,1,22595038.0,1
1.587412053700474,0.5359654619774681,2679,True,False,,-0.15328400050436086,-0.22017845801774882,-0.13378891502677592,-0.023396212546195717,38.896398214411626,2010/08/27,1,8540530.0,1
4.191964774572501,2.4597732798189593,2957,True,False,,-0.4511411156089394,-0.6100224465268287,-0.3177626618357786,-0.054165184287449805,35.86223427879584,2011/10/04,1,17279292.0,2
9.458150782628604,2.7149872132302715,3311,False,False,,1.1396399483914244,1.0478577338348352,-0.18356442911317838,0.0403031280453886,67.75956085418238,2013/03/05,1,9969184.0,1
6.217109953329764,0.9278958186362202,3395,True,False,,-0.6829537873587899,-0.8711792482039193,-0.37645092169025896,-0.03720794328695411,31.41228066188883,2013/07/03,1,8154900.0,1
5.9155006674021,1.1102123502647878,3606,False,False,,0.7282188705712969,0.8550770914615313,0.2537164417804689,0.023527712050873492,65.75026228575445,2014/05/06,1,7560000.0,2
4.954516958177521,0.21272184919326556,4589,True,False,,0.14504266074981892,-0.023929433587056792,-0.3379441886737514,-0.0003476744618821946,47.50771797982353,2018/04/02,1,2788500.0,1
8.908497013496827,0.4963528139302783,4693,False,False,,0.9645275200940088,1.4690498011530195,1.0090445621180215,0.01694221318805976,66.92778988439403,2018/08/28,1,2062600.0,1
7.437146037194047,0.26210629860469986,4857,False,False,,0.9280905505442798,1.0645608688170256,0.2729406365454916,0.01583806497669589,59.91227658356719,2019/04/25,1,6312000.0,1
24.39312051206329,1.079978463598768,4992,False,False,,3.095870730324207,3.3776688621081945,0.563596263567975,0.045977218504456165,73.20504908449956,2019/11/05,1,3286200.0,1
52.94600278084394,2.3516284282903013,5083,True,False,,-6.7948567084688225,-8.734134964288039,-3.8785565116384326,-0.17517792728307166,19.222356878399438,2020/03/18,1,8900200.0,1
26.084546025791795,0.6119770846195672,5330,False,False,,4.035453154281124,4.133530379594987,0.1961544506277253,0.06604229446312787,71.70786640897597,2021/03/11,1,4254300.0,1
8.522114608961822,0.18263911902480673,5443,True,False,,-1.4277240208241,-1.7013498365081858,-0.5472516313681717,-0.029374538541711064,31.82518176764421,2021/08/20,1,4871000.0,1
25.081456060697164,0.3519204728263297,5719,True,False,,-1.7992661750486505,-3.0182450629915536,-2.437957775885806,-0.030047658336771216,31.31461903150614,2022/09/26,1,4691700.0,1
35.48798538519681,0.9739672291665706,5871,True,False,,-4.274195503249741,-5.935632011710524,-3.322873016921566,-0.05239789062305049,21.620458777000664,2023/05/04,1,5083900.0,1
38.13648587163409,3.416615404952547,6353,True,False,,-1.2774129794089997,-4.080385262265494,-5.605944565712989,-0.03242228277702125,26.60605355343442,2025/04/07,1,6630900.0,3
