bsp2s_bi_amp,bsp2s_break_bi_amp,bsp2s_lv,bsp2s_retrace_rate,bsp_bi_amp,divergence_rate,index,is_buy,is_segbsp,kdj_k,macd_dea,macd_diff,macd_value,ppo,rsi,timestamp,type,volume,zs_cnt
1.7250003814697266,2.9791994094848633,1.0,0.07022017550402268,1.7250003814697266,,1050,False,False,,0.10899997647989079,0.10674152039257656,-0.004516912174628462,0.01251387585894888,69.33810079150024,2025/05/05 14:30,2s,1170357.0,
1.0950002670288086,2.9791994094848633,2.0,0.34378346159645085,1.0950002670288086,,1072,False,False,,0.0720610135793922,0.15401671732933941,0.16391140749989444,0.017613249157657895,78.537074690285,2025/05/08 15:30,2s,4411920.0,
1.1750001907348633,1.7250003814697266,1.0,0.20869595984949088,1.1750001907348633,,1104,True,False,,-0.08405381725320028,-0.12858852650822783,-0.08906941851005509,-0.014774556902916814,28.909969661662842,2025/05/14 19:30,2s,2453252.0,
0.5500001907348633,2.9791994094848633,3.0,0.13399555750040734,0.5500001907348633,,1126,False,False,,0.0073361095565336685,0.014319175637384163,0.013966132161700989,0.0016328812741019804,60.62317233846035,2025/05/20 13:30,2s,1754318.0,
0.7600002288818359,1.7250003814697266,2.0,0.3304350854768426,0.7600002288818359,,1149,True,False,,-0.09471923801967555,-0.12142372542411195,-0.0534089748088728,-0.014244622780862947,30.618751257276116,2025/05/23 15:30,2s,1198441.0,
0.4400005340576172,2.9791994094848633,4.0,0.026584253038733102,0.4400005340576172,,1161,False,False,,-0.0367592889090391,0.0031603557324419995,0.0798392892829622,0.0003713917662351274,52.95805677390256,2025/05/28 13:30,2s,980804.0,
0.13000011444091797,1.7250003814697266,3.0,0.15072473703473144,0.13000011444091797,,1166,True,False,,-0.0069248666512725515,0.007570246121916924,0.02899022554637895,0.0008887239173528516,49.599603902047484,2025/05/28 18:30,2s,1204157.0,
0.35000038146972656,2.9791994094848633,5.0,0.10042968491160296,0.35000038146972656,,1174,False,False,,0.044176699659982055,0.07520210484885226,0.062050810377740406,0.00872114444573932,70.86658862668826,2025/05/29 19:30,2s,3080108.0,
0.4100008010864258,1.7250003814697266,4.0,0.18550758129449788,0.4100008010864258,,1209,True,False,,-0.03145982828944197,-0.05888714159330455,-0.05485462660772515,-0.006828668214094236,30.117743381552557,2025/06/05 19:30,2s,2604572.0,
0.630000114440918,2.9791994094848633,6.0,0.17427479667353518,0.630000114440918,0.4106794813782274,1228,False,False,,0.06825820291216664,0.0968904345028303,0.05726446318132733,0.010992678521879018,64.55472478257181,2025/06/10 17:30,"1,2s",1212795.0,1
