bsp3_bi_amp,bsp3_bi_amp_rate,bsp3_bi_klu_cnt,bsp3_zs_height,bsp_bi_amp,divergence_rate,index,is_buy,is_segbsp,kdj_d,kdj_j,kdj_k,macd_dea,macd_diff,macd_value,next_bi_return,ppo,rsi,timestamp,type,volume
1.529998779296875,0.019844342536665872,12,0.017944538353192034,1.529998779296875,,206,False,False,77.57921700649902,95.80104805260567,83.65316068853457,-0.14387682526353646,-0.047787685509746325,0.19217827950758026,0.0630802398286622,-0.0006105150724104701,55.41836132811222,2025/06/02 19:00,3a,63418.0
