bsp2_bi_amp,bsp2_bi_amp_rate,bsp2_break_bi_amp,bsp2_break_bi_amp_rate,bsp2_retrace_rate,bsp_bi_amp,divergence_rate,index,is_buy,is_segbsp,kdj_d,kdj_j,kdj_k,macd_dea,macd_diff,macd_value,next_bi_return,ppo,rsi,timestamp,type,volume
0.06579971313476562,0.002105200078525464,0.100799560546875,0.0032354215479148555,0.6527777777777778,0.06579971313476562,,229,True,False,51.00737821022294,-2.527379234960989,33.162459061828294,-0.024983407750193372,-0.02191386237022641,0.006139090759933921,0.01025968866126816,-0.0007013494002777512,39.23646330034459,2025/06/18 17:39,2,7782.0
0.1900005340576172,0.0061152409373621056,0.4400005340576172,0.013963837856602613,0.4318188714578628,0.1900005340576172,,324,False,False,44.07486896971781,68.26439196219275,52.13804330054279,-0.05118876113503841,-0.040576885093852155,0.02122375208237251,0.006237994030596776,-0.0012999777627982535,47.97276854425784,2025/06/18 19:14,2,24668.0
0.18500137329101562,0.005887076460859141,0.35500144958496094,0.01117059288592585,0.5211285010450079,0.18500137329101562,,462,False,False,78.55224474815843,110.37576042019188,89.16008330550291,-0.027512373016430107,-0.012006428253407364,0.031011889526045486,0.005862095015768059,-0.0003803898600690005,57.800554730641736,2025/06/20 15:07,2,70983.0
0.05999946594238281,0.001919675813579871,0.11499977111816406,0.003692992080031713,0.5217355248536314,0.05999946594238281,,645,True,False,31.486670106343844,14.499007367013874,25.82411585990052,0.004294211025843783,0.0027571873902125787,-0.0030740472712624083,0.0035262257229582046,8.834652910852765e-05,48.223819721104306,2025/06/20 18:16,2,33692.0
0.09000015258789062,0.0028754043061230035,0.4400005340576172,0.013862650826418594,0.20454555306540897,0.09000015258789062,,840,False,False,57.747967768527246,103.99253139202071,73.16282230969173,-0.056441471160404696,-0.048049437762085034,0.016784066796639324,0.0066899996354223635,-0.0015293999704400784,44.294175811703106,2025/06/23 15:11,2,22334.0
0.2049999237060547,0.006568405309824074,0.31999969482421875,0.010359329917353576,0.6406253725293851,0.2049999237060547,,940,True,False,26.77830826202927,21.14616668504803,24.900927736368857,-0.014998298582056951,-0.015857286491513634,-0.0017179758189133643,0.028543791415472957,-0.0005101947222456601,45.8352005173733,2025/06/23 16:56,2,17709.0
0.10989952087402344,0.0034548624165005462,0.27989959716796875,0.00872233081449195,0.39263908196363834,0.10989952087402344,,1091,False,False,64.09077251471841,100.95044334581408,76.37732945841697,-0.010063896807890693,-0.002496859056378753,0.01513407550302388,0.0050125265360176675,-7.831627090876694e-05,52.74214872002465,2025/06/23 19:27,2,11189.0
0.09000015258789062,0.00281470372210059,0.24500083923339844,0.007721425867254545,0.3673463032596087,0.09000015258789062,,1225,True,False,62.043034629262486,14.369949052667309,46.152006103730756,0.016916662096996753,0.021364543682224735,0.008895763170455963,0.0042339729626080114,0.000669984920133001,53.368032078410785,2025/06/24 15:15,2,20560.0
0.09000015258789062,0.002827526007025251,0.23000144958496094,0.007174093566214681,0.39130254505046147,0.09000015258789062,,1320,False,False,78.65812525144159,100.57896127433418,85.9650705924058,-0.006213867763396466,0.0021862458946699803,0.01680022731613289,0.004385945780508032,6.856174886943869e-05,56.46831851256502,2025/06/24 16:54,2,5702.0
0.07499885559082031,0.0023536436883579664,0.11999893188476562,0.0037800891073362292,0.6249960263216454,0.07499885559082031,,1379,True,False,57.53279563620238,23.35487898888394,46.1401567537629,0.0005778181846665771,0.0033420450765220266,0.005528453783710899,0.0026737679152170056,0.00010508522009358503,46.91604833343677,2025/06/24 17:53,2,7557.0
0.11750030517578125,0.0036912056384538258,0.1424999237060547,0.004456604284784834,0.8245639865615505,0.11750030517578125,,1487,False,False,76.71675933679414,110.72211633788359,88.05187833715729,0.007299966895171926,0.01280105170724255,0.011002169624141248,0.0075117894439986335,0.0004012634537379757,59.66759209221484,2025/06/24 19:43,2,15619.0
