date,p_day,buy_level,sell_level,chosen_action,reward_force_buy,reward_free,reward_force_sell,chosen_reward,best_action_ex_post,oracle_equity,close,buy_th_5m,sell_th_5m
2010-01-04,0.2287291492343052,0.2,0.3,FREE,0.0,0.0,0.0,0.0,FORCE_BUY,100000.0,113.21,0.3,0.3
2010-01-05,0.2745805407957956,0.2,0.3,FREE,0.0,0.0,0.0,0.0,FORCE_BUY,100000.0,113.6,0.3,0.3
2010-01-06,0.2904425886928712,0.2,0.3,FREE,0.0,0.0,0.0,0.0,FORCE_BUY,100000.0,113.79,0.3,0.3
2010-01-07,0.2832101619327638,0.2,0.3,FREE,0.0,0.0,0.0,0.0,FORCE_BUY,100000.0,114.23,0.3,0.3
2010-01-08,0.2622541702729822,0.2,0.3,FREE,0.0,0.0,0.0,0.0,FORCE_BUY,100000.0,114.7,0.3,0.3
2010-01-11,0.3222784414471018,0.2,0.3,FORCE_SELL,0.0,0.0,0.0,0.0,FORCE_BUY,100000.0,114.57,0.3,0.3
2010-01-12,0.30496874423442377,0.2,0.3,FORCE_SELL,0.0,0.0,0.0,0.0,FORCE_BUY,100000.0,113.96,0.3,0.3
2010-01-13,0.26316399592319206,0.2,0.3,FREE,0.0,0.0,0.0,0.0,FORCE_BUY,100000.0,114.82,0.3,0.3
2010-01-14,0.29960584271722096,0.2,0.3,FREE,0.0,0.0,0.0,0.0,FORCE_BUY,100000.0,115.0,0.3,0.3
2010-01-15,0.26643312440196004,0.2,0.3,FREE,0.0,0.0,0.0,0.0,FORCE_BUY,100000.0,113.55,0.3,0.3
2010-01-19,0.25815014095433414,0.2,0.3,FREE,0.0,0.0,0.0,0.0,FORCE_BUY,100000.0,115.13,0.3,0.3
2010-01-20,0.2997688778287159,0.2,0.3,FREE,0.0,0.0,0.0,0.0,FORCE_BUY,100000.0,114.08,0.3,0.3
2010-01-21,0.3068518516402267,0.2,0.3,FORCE_SELL,0.0,0.0,0.0,0.0,FORCE_BUY,100000.0,111.53,0.3,0.3
2010-01-22,0.3147093382135761,0.2,0.3,FORCE_SELL,0.0,0.0,0.0,0.0,FORCE_BUY,100000.0,109.27,0.3,0.3
2010-01-25,0.3393683584141865,0.2,0.3,FORCE_SELL,0.0,0.0,0.0,0.0,FORCE_BUY,100000.0,109.86,0.3,0.3
2010-01-26,0.33036398460912686,0.2,0.3,FORCE_SELL,0.0,0.0,0.0,0.0,FORCE_BUY,100000.0,109.51,0.3,0.3
2010-01-27,0.28652148343456413,0.2,0.3,FREE,0.0,0.0,0.0,0.0,FORCE_BUY,100000.0,110.11,0.3,0.3
2010-01-28,0.32964781264897486,0.2,0.3,FORCE_SELL,0.0,0.0,0.0,0.0,FORCE_BUY,100000.0,108.11,0.3,0.3
2010-01-29,0.36450133092368614,0.2,0.3,FORCE_SELL,0.0,0.0,0.0,0.0,FORCE_BUY,100000.0,107.35,0.3,0.3
2010-02-01,0.3021819540872401,0.2,0.3,FORCE_SELL,0.0,0.0,0.0,0.0,FORCE_BUY,100000.0,109.17,0.3,0.3
2010-02-02,0.3152783501961747,0.2,0.3,FORCE_SELL,0.0,0.0,0.0,0.0,FORCE_BUY,100000.0,110.21,0.3,0.3
2010-02-03,0.37413377365279804,0.2,0.3,FORCE_SELL,0.0,0.0,0.0,0.0,FORCE_BUY,100000.0,110.05,0.3,0.3
2010-02-04,0.39760604295906393,0.2,0.3,FORCE_SELL,0.0,0.0,0.0,0.0,FORCE_BUY,100000.0,106.73,0.3,0.3
2010-02-05,0.3122861912183896,0.2,0.3,FORCE_SELL,0.0,0.0,0.0,0.0,FORCE_BUY,100000.0,106.64,0.3,0.3
2010-02-08,0.38374571656816636,0.2,0.3,FORCE_SELL,0.0,0.0,0.0,0.0,FORCE_BUY,100000.0,106.02,0.3,0.3
2010-02-09,0.3524099672065764,0.2,0.3,FORCE_SELL,0.0,0.0,0.0,0.0,FORCE_BUY,100000.0,107.29,0.3,0.3
2010-02-10,0.34293631786901185,0.2,0.3,FORCE_SELL,0.0,0.0,0.0,0.0,FORCE_BUY,100000.0,107.2,0.3,0.3
2010-02-11,0.3119342325103624,0.2,0.3,FORCE_SELL,0.0,0.0,0.0,0.0,FORCE_BUY,100000.0,108.09,0.3,0.3
2010-02-12,0.2946008647778492,0.2,0.3,FREE,0.0,0.0,0.0,0.0,FORCE_BUY,100000.0,108.32,0.3,0.3
2010-02-16,0.2990046346918728,0.2,0.3,FREE,0.0,0.0,0.0,0.0,FORCE_BUY,100000.0,109.95,0.3,0.3
2010-02-17,0.31933231417676233,0.2,0.3,FORCE_SELL,0.0,0.0,0.0,0.0,FORCE_BUY,100000.0,110.2,2.0999999999999996,2.4499999999999993
2010-02-18,0.27830080412936936,0.2,0.3,FREE,0.0010909090909091174,0.0018181419999733044,0.0,0.0018181419999733044,FREE,100181.81419999732,110.12,0.7499999999999998,2.499999999999999
2010-02-19,0.26850198487491195,0.2,0.3,FREE,0.008791806398984884,-0.001444080586456213,-0.0012689205111936753,-0.001444080586456213,FORCE_BUY,101062.59331514277,111.3,0.7499999999999998,-0.5
2010-02-22,0.2650227722430209,0.2,0.3,FREE,0.002254893118066193,0.003607828988905822,0.0,0.003607828988905822,FREE,101427.20986899915,111.12,0.9499999999999997,-0.5
2010-02-23,0.3055979546343904,0.2,0.3,FORCE_SELL,-0.00685549341511831,0.000981568572297553,0.0,0.0,FREE,101526.7676305824,110.1,0.9499999999999997,-0.5
