date,chosen_action,reward_force_buy,reward_free,reward_force_sell,chosen_reward,best_action_ex_post,oracle_equity,p_day,close
2019-02-04,FREE,0.008547519426180358,0.0037002544859949024,0.004662283323371206,0.0037002544859949024,FORCE_BUY,116158.26227190725,0.4434973204252517,169.53
2019-02-05,FREE,0.010710692940410575,0.003908842564054145,0.0028995798567961186,0.003908842564054145,FORCE_BUY,117402.39775159334,0.4052009312321813,171.03
2019-02-06,FORCE_BUY,0.000882664469812873,0.000882664469812873,0.0,0.000882664469812873,FORCE_BUY,117506.0246767595,0.45524828216217955,170.52
2019-02-07,FORCE_SELL,-0.013245422970506964,-0.011068062927820903,-0.011479366574439388,-0.011479366574439388,FREE,116205.46060123904,0.41013933426735566,168.23
2019-02-08,FORCE_BUY,0.006687365655600711,-0.0005373775973250859,0.0,0.006687365655600711,FORCE_BUY,116982.56900745704,0.2754137238507271,168.56
2019-02-11,FREE,-0.0025418218360227797,-0.00012113330373779182,0.001596027664479613,-0.00012113330373779182,FORCE_SELL,117169.27642385483,0.3737640162321676,168.4
2019-02-12,FORCE_BUY,0.011266442517548504,0.0005308794903556158,0.0005308794903556158,0.011266442517548504,FORCE_BUY,118489.35734150695,0.3626017232620677,170.89
2019-02-13,FORCE_SELL,-0.005361930294906135,-5.828185103159583e-05,-5.828185103159583e-05,-5.828185103159583e-05,FREE,118482.45156243355,0.4081795120426008,171.01
2019-02-14,FORCE_SELL,0.0,0.0,0.0,0.0,FORCE_BUY,118482.45156243355,0.3178468549838078,171.22
2019-02-15,FREE,0.0,0.0,0.0,0.0,FORCE_BUY,118482.45156243355,0.24851299851036424,171.94
2019-02-19,FORCE_BUY,0.003963396864253593,0.005945095296380526,0.0,0.003963396864253593,FREE,119186.841027921,0.2522502766635331,172.28
2019-02-20,FORCE_SELL,-0.001044810773159963,0.0006365544597296346,0.0016833062456466904,0.0016833062456466904,FORCE_SELL,119387.4689818222,0.2770621825339795,172.25
2019-02-21,FREE,-0.0002916472235184936,-0.0012766595513365277,0.0,-0.0012766595513365277,FORCE_SELL,119387.4689818222,0.27420811607958395,171.62
2019-02-22,FREE,0.006048973419414829,0.0038949541443229854,0.00267550747397184,0.0038949541443229854,FORCE_BUY,120109.64060830446,0.20460657348265346,172.89
2019-02-25,FORCE_SELL,-0.0038556712896358155,-0.0038556712896358155,0.0,0.0,FORCE_SELL,120109.64060830446,0.3767187645641888,173.52
2019-02-26,FORCE_BUY,0.0037034893814015496,0.005439500028933623,0.0,0.0037034893814015496,FREE,120762.97700186852,0.30475435779146925,173.7
2019-02-27,FREE,0.0024882819281292733,0.0033542847018345496,0.0019096117122851593,0.0033542847018345496,FREE,121168.05040817389,0.3170739998133987,173.59
2019-02-28,FORCE_SELL,0.0033566757335495375,0.004515976236938599,0.0,0.0,FREE,121715.24244449339,0.3420007303585371,173.19
2019-03-01,FORCE_BUY,0.0034492670307562177,0.005530272481133729,0.0,0.0034492670307562177,FREE,122388.36090031869,0.3113218070165209,174.39
2019-03-04,FORCE_BUY,-0.005144326950557279,-0.0032336841545017926,0.0025721634752787726,-0.005144326950557279,FORCE_SELL,122703.16377202571,0.41856714582507,174.42
2019-03-05,FORCE_SELL,-0.0005732301519059877,0.001318863440256516,0.001089137288621323,0.001089137288621323,FREE,122864.99248872846,0.2873600690021793,174.55
2019-03-06,FORCE_BUY,0.0,0.0,0.0,0.0,FORCE_BUY,122864.99248872846,0.4317244423963684,173.56
2019-03-07,FREE,-0.010350410547010419,-0.007006348394324347,0.0,-0.007006348394324347,FORCE_SELL,122864.99248872846,0.39269570979855467,171.43
2019-03-08,FORCE_SELL,0.011632026452527165,0.009152102031176073,0.0,0.0,FORCE_BUY,124294.1613314469,0.23726362446038718,171.17
2019-03-11,FORCE_BUY,0.0,0.0,0.0,0.0,FORCE_BUY,124294.1613314469,0.3872896460575275,174.73
2019-03-12,FREE,0.0,0.0,0.0,0.0,FORCE_BUY,124294.1613314469,0.332160055622785,175.69
2019-03-13,FORCE_SELL,0.0,0.0,0.0,0.0,FORCE_BUY,124294.1613314469,0.38206366934116126,177.01
2019-03-14,FREE,0.0,0.0,0.0,0.0,FORCE_BUY,124294.1613314469,0.3075058423829674,176.71
2019-03-15,FORCE_BUY,0.006717850287908085,0.0037930450491139326,0.0,0.006717850287908085,FORCE_BUY,125129.15089893267,0.3193489935062974,178.35
2019-03-18,FORCE_SELL,0.0014578894246943686,0.002242906807222126,0.002242906807222126,0.002242906807222126,FREE,125409.8039232658,0.26804580018214436,178.45
2019-03-19,FREE,0.0,0.0,0.0,0.0,FORCE_BUY,125409.8039232658,0.36075774150704504,179.05
2019-03-20,FORCE_SELL,0.007335237135337921,0.00903093595742705,0.0,0.0,FREE,126542.3718309303,0.3904198718110979,179.76
2019-03-21,FREE,0.021861895443108743,0.009598796911301255,0.0,0.009598796911301255,FORCE_BUY,129308.82793302108,0.41073853553581313,182.57
2019-03-22,FORCE_BUY,-0.01988464707497945,-0.01988464707497945,0.0,-0.01988464707497945,FORCE_SELL,129308.82793302108,0.5176921281835838,178.56
2019-03-25,FREE,0.0074980268350434255,0.006539632427556592,0.006539632427556592,0.006539632427556592,FORCE_BUY,130278.3889948709,0.3440953935988322,178.22
2019-03-26,FORCE_SELL,-0.003117866488502904,0.0031966755708700916,0.0,0.0,FREE,130694.84673838312,0.3357293159445567,179.05
2019-03-27,FREE,-0.006820977300682311,-0.009560550150956106,0.0,-0.009560550150956106,FORCE_SELL,130694.84673838312,0.3880239808076675,177.9
2019-03-28,FORCE_SELL,0.005223838678874402,0.002864482540700247,0.0,0.0,FORCE_BUY,131377.57553390463,0.3838162915221115,178.31
2019-03-29,FORCE_BUY,0.005815253858197295,0.005513289148577445,0.0,0.005815253858197295,FORCE_BUY,132141.56948690876,0.3341467978749559,179.66
2019-04-01,FREE,0.0035800837188807747,0.003530410079515124,0.00033046926635819647,0.003530410079515124,FORCE_BUY,132614.64736841622,0.40195398713017605,182.04
2019-04-02,FORCE_SELL,0.0,0.0,0.0,0.0,FORCE_BUY,132614.64736841622,0.3453532367771885,182.73
2019-04-03,FREE,-0.0033001262529836596,-0.0020493364025435646,0.0,-0.0020493364025435646,FORCE_SELL,132614.64736841622,0.346486719908995,183.78
2019-04-04,FORCE_BUY,-0.0014689880304680518,0.001639165118566143,0.0,-0.0014689880304680518,FREE,132832.02467259348,0.2311219410646355,183.71
2019-04-05,FORCE_SELL,0.004400021728502417,0.0004888913031669352,0.0004888913031669352,0.0004888913031669352,FORCE_BUY,133416.48846739388,0.16933785592624587,184.66
2019-04-08,FORCE_SELL,0.004557044431183033,0.0009492194864767312,0.0,0.0,FORCE_BUY,134024.47333319223,0.22653346139794317,185.13
2019-04-09,FORCE_BUY,-0.0018952726485080514,-0.0008693602968889032,0.0,-0.0018952726485080514,FORCE_SELL,134024.47333319223,0.2657612472519825,184.48
2019-04-10,FREE,0.005953991880920139,0.0028146143437078187,0.0028146143437078187,0.0028146143437078187,FORCE_BUY,134822.45395926267,0.2321649953945574,185.47
2019-04-11,FORCE_SELL,-0.001079389065788629,-0.001079389065788629,0.0,0.0,FORCE_SELL,134822.45395926267,0.3208890435215046,185.03
2019-04-12,FORCE_BUY,0.0,0.0,0.0,0.0,FORCE_BUY,134822.45395926267,0.2708346802884326,185.83
2019-04-15,FREE,0.0023186842814775337,-0.00018873011593420393,0.0,-0.00018873011593420393,FORCE_BUY,135135.06466404823,0.26510498540655464,185.86
2019-04-16,FORCE_SELL,0.0,0.0,0.0,0.0,FORCE_BUY,135135.06466404823,0.3453838405696284,186.5
2019-04-17,FORCE_BUY,0.0,0.0,0.0,0.0,FORCE_BUY,135135.06466404823,0.37955570100719815,187.15
2019-04-18,FORCE_SELL,0.005527233700026877,0.0051262442571139944,0.0,0.0,FORCE_BUY,135881.98774751468,0.2707780285149338,187.39
2019-04-22,FREE,0.006743737957610695,-0.0006450895863580158,0.0,-0.0006450895863580158,FORCE_BUY,136798.3402660432,0.3185297964332323,187.92
2019-04-23,FORCE_SELL,0.0015250315523768565,0.0004732856541858796,0.0,0.0,FORCE_BUY,137006.9620512617,0.3450574559890908,190.31
2019-04-24,FORCE_BUY,0.006107513294371527,0.006795830191162872,0.0,0.006107513294371527,FREE,137938.0381003692,0.34412503071343536,189.71
2019-04-25,FREE,-0.007330610535134379,-0.0011553821634415816,0.0007854225573359447,-0.0011553821634415816,FORCE_SELL,138046.3777470079,0.2989998882683311,190.48
2019-04-26,FORCE_BUY,0.004108723135271852,0.0006303972547250107,0.00021070375052671065,0.004108723135271852,FORCE_BUY,138613.57209299752,0.26197626576414096,190.65
2019-04-29,FORCE_SELL,-0.006129184347006129,0.0015200851921998945,5.238619100013917e-05,5.238619100013917e-05,FREE,138824.27653137402,0.29511794529019825,191.02
2019-04-30,FREE,0.005799546580903792,0.0008647891010734424,0.0,0.0008647891010734424,FORCE_BUY,139629.394389678,0.20847505450500844,189.54
2019-05-01,FORCE_BUY,0.0,0.0,0.0,0.0,FORCE_BUY,139629.394389678,0.39240227112568427,188.93
2019-05-02,FORCE_SELL,-0.001537238271932184,-0.00185528756957333,0.0,0.0,FORCE_SELL,139629.394389678,0.3383343830575583,188.11
2019-05-03,FORCE_BUY,0.010989010989010999,0.0008453085376162105,0.0,0.010989010989010999,FORCE_BUY,141163.78333901512,0.2420521876896283,191.11
2019-05-06,FREE,0.00725178628559244,0.0024319777142062485,-0.0031993174789377863,0.0024319777142062485,FORCE_BUY,142187.47292705535,0.24729875085001526,189.94
2019-05-07,FORCE_SELL,-0.016788089958821636,-0.0046160530595190825,-0.012670256572695437,-0.012670256572695437,FREE,141531.12800762514,0.28400644480214593,186.24
2019-05-08,FORCE_BUY,-0.0006455430631016903,0.00935519598577922,0.0,-0.0006455430631016903,FREE,142855.17944822487,0.2694344632511531,185.77
2019-05-09,FREE,0.0029293696430509044,-0.00021699034392964667,-0.00021699034392964667,-0.00021699034392964667,FORCE_BUY,143273.65507425307,0.3221226006441798,184.77
2019-05-10,FORCE_BUY,0.0043928629535223565,-9.172105586621507e-05,0.0,0.0043928629535223565,FORCE_BUY,143903.0366058445,0.38156308486876744,185.0
2019-05-13,FORCE_SELL,-0.022903278958642283,-0.022903278958642283,-0.022903278958642283,-0.022903278958642283,FORCE_BUY,140607.18521546514,0.3352482249941642,178.58
2019-05-14,FREE,0.010555710695336425,0.006366936609885474,0.006366936609885474,0.006366936609885474,FORCE_BUY,142091.39398428518,0.35795875644453684,180.54
2019-05-15,FORCE_BUY,0.0,0.0,0.0,0.0,FORCE_BUY,142091.39398428518,0.3679503257707141,183.09
2019-05-16,FORCE_SELL,0.015123287671232938,0.01076953700813217,0.0,0.0,FORCE_BUY,144240.283011116,0.38860139127671517,184.93
2019-05-17,FREE,-0.0038607939097336287,0.009548870854582456,0.0,0.009548870854582456,FREE,145617.6148456176,0.4280532195287243,183.04
2019-05-20,FORCE_SELL,-0.01348989623156751,-0.01348989623156751,-0.01348989623156751,-0.01348989623156751,FORCE_BUY,143653.24833186183,0.34070568124181105,179.95
2019-05-21,FORCE_BUY,0.006860683855261716,0.009193808417799107,0.0027110766847404533,0.006860683855261716,FREE,144973.9687756195,0.3090814836711608,181.83
2019-05-22,FREE,-0.0018778305534077205,0.007085702565456414,0.0028167458301114425,0.007085702565456414,FREE,146001.2111980973,0.3728726109614709,181.02
2019-05-23,FORCE_SELL,-0.005516549648946938,-0.007912626769196577,0.0,0.0,FORCE_SELL,146001.2111980973,0.3415707133841391,178.25
2019-05-24,FREE,-0.0017367919771416574,-0.0017367919771416574,0.0,-0.0017367919771416574,FORCE_SELL,146001.2111980973,0.44370964482365377,178.16
2019-05-28,FORCE_BUY,-0.00392530701508459,0.005047428447076372,0.00022430325800477084,-0.00392530701508459,FREE,146738.14186480618,0.5002514941765018,177.49
2019-05-29,FORCE_SELL,-0.0019843519673431267,-0.0015879094786228722,-0.0005102619344596413,-0.0005102619344596413,FORCE_SELL,146663.26697667924,0.37880874553257327,176.03
2019-05-30,FREE,-0.006068167640220151,-0.0002374323012507127,0.0,-0.0002374323012507127,FORCE_SELL,146663.26697667924,0.3763878486187176,176.77
2019-05-31,FORCE_BUY,-0.004006868918145365,-0.003510912523861832,-0.0028620492272467086,-0.004006868918145365,FORCE_SELL,146243.50948676316,0.4251817301545002,173.95
2019-06-03,FORCE_SELL,-0.010489713126630038,0.004222572272344373,0.003593161402491901,0.003593161402491901,FREE,146861.0332749323,0.34224888716622637,170.12
2019-06-04,FORCE_BUY,0.024852692375007382,0.006537440122462164,0.0,0.024852692375007382,FORCE_BUY,150510.92535678993,0.46534541871128726,174.91
2019-06-05,FREE,-0.0002273631558007012,0.000454726311601128,0.000454726311601128,0.000454726311601128,FREE,150579.36663473307,0.43367091397820595,176.21
2019-06-06,FORCE_SELL,0.0,0.0,0.0,0.0,FORCE_BUY,150579.36663473307,0.4627531573655684,177.61
2019-06-07,FORCE_BUY,0.0,0.0,0.0,0.0,FORCE_BUY,150579.36663473307,0.3968308095853151,181.04
2019-06-10,FORCE_SELL,-0.006509357200976417,-0.006509357200976417,0.0,0.0,FORCE_SELL,150579.36663473307,0.4287854450581241,183.15
2019-06-11,FREE,-0.007043398168716374,5.417998591340544e-05,0.0,5.417998591340544e-05,FREE,150587.5250226962,0.427435074288058,183.4
2019-06-12,FORCE_BUY,0.0,0.0,0.0,0.0,FORCE_BUY,150587.5250226962,0.32958359011883165,182.34
2019-06-13,FORCE_BUY,-0.0013107591480064572,0.005142628132794238,0.0,-0.0013107591480064572,FREE,151361.9406653258,0.25913726430443895,183.42
2019-06-14,FORCE_SELL,-0.0008211079483249308,0.001203697010869751,-0.002408583315086381,-0.002408583315086381,FREE,151544.13458086408,0.31142602785837026,182.64
2019-06-17,FORCE_SELL,0.0,0.0,0.0,0.0,FORCE_BUY,151544.13458086408,0.4397859446771171,183.74
2019-06-18,FREE,0.0175916344425684,0.006853877971276482,0.0,0.006853877971276482,FORCE_BUY,154210.043598326,0.4629077861561101,186.41
2019-06-19,FORCE_BUY,0.009672738997259274,0.008168090708796823,0.0,0.009672738997259274,FORCE_BUY,155701.6771008086,0.3667262375687466,187.11
2019-06-20,FREE,-0.0019031507718332917,0.0008449663947577948,0.0003700570945230914,0.0008449663947577948,FREE,155833.2397855662,0.44425601416896193,188.85
2019-06-21,FORCE_SELL,0.0,0.0,0.0,0.0,FORCE_BUY,155833.2397855662,0.5046675088163202,188.57
2019-06-24,FREE,0.00037194473963875907,0.00037194473963875907,0.0,0.00037194473963875907,FORCE_BUY,155891.20113936532,0.44789987186836394,188.16
2019-06-25,FORCE_BUY,-0.014486578610992803,-0.004207271110080259,0.0002662974009373256,-0.014486578610992803,FORCE_SELL,155932.71456105774,0.5101479280291242,184.93
2019-06-26,FORCE_SELL,0.002050175343943845,0.0016722265736756731,0.0009171837065013449,0.0009171837065013449,FORCE_BUY,156252.40396776507,0.4093593488649438,185.79
2019-06-27,FORCE_SELL,0.0008574031402389814,-0.0033212173592155575,0.0,0.0,FORCE_BUY,156386.37526959693,0.36515783558793874,186.5
2019-06-28,FORCE_BUY,0.0034796573875800745,0.005039263325209043,0.0,0.0034796573875800745,FREE,157174.44739505538,0.3254527786784826,186.74
2019-07-01,FREE,-0.003061493797835753,0.002269728160464528,0.002269728160464528,0.002269728160464528,FREE,157531.19066441339,0.3873745380487092,189.26
2019-07-02,FORCE_BUY,0.0,0.0,0.0,0.0,FORCE_BUY,157531.19066441339,0.24206235627285633,190.01
2019-07-03,FORCE_SELL,0.0,0.0,0.0,0.0,FORCE_BUY,157531.19066441339,0.24094466930526207,191.44
2019-07-05,FREE,-0.0015696944328171052,-0.000732918732797351,0.0,-0.000732918732797351,FORCE_SELL,157531.19066441339,0.3626502428545349,191.05
2019-07-08,FORCE_BUY,-0.004782928623988207,-0.0030511123744937823,-0.0015242300010510775,-0.004782928623988207,FORCE_SELL,157291.0768975014,0.2955611756344813,189.71
2019-07-09,FORCE_SELL,0.01291522721233063,0.012543183630082319,0.012543183630082319,0.012543183630082319,FORCE_BUY,159322.5268941048,0.3209004218093358,190.66
2019-07-10,FREE,0.0020293474867310746,0.001821209282963868,0.0,0.001821209282963868,FORCE_BUY,159645.847663637,0.39669576552989055,192.56
2019-07-11,FORCE_BUY,-0.0038304260054868216,-0.0005176251358765576,0.0,-0.0038304260054868216,FORCE_SELL,159645.847663637,0.5396606524525119,192.42
2019-07-12,FREE,0.003996055840988085,0.0009860397529711103,0.0009860397529711103,0.0009860397529711103,FORCE_BUY,160283.80138568277,0.38915444005558814,193.53
2019-07-15,FORCE_SELL,0.0,0.0,0.0,0.0,FORCE_BUY,160283.80138568277,0.36892171899321896,194.15
2019-07-16,FORCE_BUY,-0.005975685143210248,-0.0032548031295241277,0.0,-0.005975685143210248,FORCE_SELL,160283.80138568277,0.46861314763041007,193.15
2019-07-17,FREE,-0.01034607625058198,-0.0006881447329355997,0.0009311468625523998,-0.0006881447329355997,FORCE_SELL,160433.04914446102,0.5258049402546189,192.2
2019-07-18,FORCE_SELL,0.01019874476987461,0.01524979272313597,0.0008368200836821302,0.0008368200836821302,FREE,162879.61988985472,0.3116966851479459,192.42
2019-07-19,FORCE_BUY,-0.012193223680797042,-0.009724735276834,0.0,-0.012193223680797042,FORCE_SELL,162879.61988985472,0.42783393635703787,191.01
2019-07-22,FREE,0.009479417618099966,0.0034565832198596995,0.0034565832198596995,0.0034565832198596995,FORCE_BUY,164423.62382826803,0.2932999775052214,192.53
2019-07-23,FORCE_BUY,0.0,0.0,0.0,0.0,FORCE_BUY,164423.62382826803,0.2740345663260267,193.79
2019-07-24,FORCE_SELL,0.010837438423645374,0.005029565636458391,0.0,0.0,FORCE_BUY,166205.5547268995,0.27774625140012,195.15
2019-07-25,FORCE_SELL,0.004392537853340972,0.002428815048317829,0.0,0.0,FORCE_BUY,166935.61891747295,0.3901578187925511,193.3
2019-07-26,FREE,0.0,0.0,0.0,0.0,FORCE_BUY,166935.61891747295,0.34971112410940214,195.29
2019-07-29,FORCE_BUY,0.0,0.0,0.0,0.0,FORCE_BUY,166935.61891747295,0.3133592448902473,194.62
2019-07-30,FORCE_SELL,0.0019075114708460134,-0.0009333872831313533,0.0,0.0,FORCE_BUY,167254.05052545082,0.3488409012976288,193.78
2019-07-31,FREE,-0.0009957027565245119,-0.0009957027565245119,0.0,-0.0009957027565245119,FORCE_SELL,167254.05052545082,0.4391163079980363,191.1
2019-08-01,FORCE_BUY,-0.010600522193211533,0.0025498937311374706,0.0024020887728459887,-0.010600522193211533,FREE,167680.530580393,0.5419838109468041,190.15
2019-08-02,FORCE_SELL,-0.006779661016949176,0.0003867724909182809,-0.0003707627118645079,-0.0003707627118645079,FREE,167745.3847968841,0.42752566539225434,187.35
2019-08-05,FORCE_BUY,-0.03035134986528839,-0.0275797068459939,0.0,-0.03035134986528839,FORCE_SELL,167745.3847968841,0.49121192436212985,180.73
2019-08-06,FREE,0.01090566873339265,0.010984485180417225,0.010933348095659998,0.010984485180417225,FREE,169587.98149026887,0.4757980577373699,183.26
2019-08-07,FORCE_SELL,0.0005995203836931256,-0.0011942879792086409,0.001144538914323153,0.001144538914323153,FORCE_SELL,169782.081534486,0.4834851511423018,184.25
2019-08-08,FORCE_BUY,0.017436508366274837,0.006992613904870817,0.0,0.017436508366274837,FORCE_BUY,172742.48821960564,0.44067645222473306,188.26
2019-08-09,FREE,-0.004218282785134548,-0.0007475437847074715,-0.0007475437847074715,-0.0007475437847074715,FREE,172613.35564618217,0.4776606412877183,186.49
2019-08-12,FORCE_SELL,-0.008006017946375883,-0.004856395080760323,0.0,0.0,FORCE_SELL,172613.35564618217,0.4869323969339769,184.35
2019-08-13,FREE,0.028043999128730124,0.0034850795033763,0.0,0.0034850795033763,FORCE_BUY,177454.1244415309,0.473551391710167,188.39
2019-08-14,FREE,-0.022515777088458463,-0.012151078181490528,0.0,-0.012151078181490528,FORCE_SELL,177454.1244415309,0.5578289587832698,182.76
2019-08-15,FORCE_SELL,-0.0020170082860881686,-0.0020170082860881686,-0.0020170082860881686,-0.0020170082860881686,FORCE_BUY,177096.1980021318,0.517447240505037,182.55
2019-08-16,FORCE_SELL,0.006677161934748312,0.00602043048534124,0.0006514304326583522,0.0006514304326583522,FORCE_BUY,178278.69799422027,1.0,185.48
2019-08-19,FORCE_BUY,0.004759103791241243,0.0008029383298943589,0.0,0.004759103791241243,FORCE_BUY,179127.14482174214,1.0,188.43
2019-08-20,FREE,-0.009116446705888587,-0.00604380456480365,0.0001060051942546067,-0.00604380456480365,FORCE_SELL,179146.13322952524,1.0,186.97
2019-08-21,FORCE_SELL,0.0068063384026374905,0.0038285653514836134,0.0038285653514836134,0.0038285653514836134,FORCE_BUY,180365.46243580937,0.9999999999999988,188.63
2019-08-22,FORCE_SELL,0.004918996952360614,0.004116986579693254,0.0,0.0,FORCE_BUY,181252.67959584223,1.0,188.02
2019-08-23,FREE,-0.021644556635694596,0.0009365276503670269,0.0,0.0009365276503670269,FREE,181422.42774198684,0.999999999963383,182.07
2019-08-26,FORCE_BUY,0.002878870179250478,0.004506920293177629,0.005431830526887526,0.002878870179250478,FORCE_SELL,182407.8836232578,0.9999999999841543,184.82
2019-08-27,FORCE_SELL,0.0030914415880245703,0.003854972889593623,0.002603319232020925,0.002603319232020925,FREE,183111.0610694736,0.9999999999894352,184.43
2019-08-28,FREE,0.004401934677463123,0.008371074745476593,0.0,0.008371074745476593,FREE,184643.8974484097,0.6665657295634794,185.09
2019-08-29,FORCE_BUY,0.0,0.0,0.0,0.0,FORCE_BUY,184643.8974484097,0.9999998240995002,187.92
2019-08-30,FREE,0.0016501544210654807,0.003362376907255406,0.0,0.003362376907255406,FREE,185264.73982525588,0.9999965593137464,187.47
2019-09-03,FORCE_SELL,-5.387350501016274e-05,0.005266983383139568,0.0,0.0,FREE,186240.52613139717,0.9999998550718857,185.65
2019-09-04,FORCE_BUY,0.0,0.0,0.0,0.0,FORCE_BUY,186240.52613139717,0.9999998591787339,188.33
2019-09-05,FORCE_SELL,0.0,0.0,0.0,0.0,FORCE_BUY,186240.52613139717,0.9999999997270335,191.78
2019-09-06,FREE,0.0,0.0,0.0,0.0,FORCE_BUY,186240.52613139717,0.7754897761472339,191.59
2019-09-09,FORCE_SELL,-0.0014613016022128778,0.0017563766461700019,0.0,0.0,FREE,186567.63464206475,0.9999999488105122,191.19
2019-09-10,FORCE_BUY,0.0,0.0,0.0,0.0,FORCE_BUY,186567.63464206475,0.9999999617434793,190.64
2019-09-11,FREE,0.0,0.0,0.0,0.0,FORCE_BUY,186567.63464206475,0.4585834177011221,192.43
2019-09-12,FORCE_SELL,0.0,0.0,0.0,0.0,FORCE_BUY,186567.63464206475,0.4592147486528257,193.23
2019-09-13,FREE,-0.0033138300626519516,-0.0015261124550771767,0.0,-0.0015261124550771767,FORCE_SELL,186567.63464206475,0.28540366582897964,192.54
2019-09-16,FORCE_BUY,0.0011479858067210893,0.0007280492167632043,-0.002087246921310706,0.0011479858067210893,FORCE_BUY,186781.81163862738,0.2331325134724123,191.68
2019-09-17,FORCE_SELL,0.004856919060052282,0.001409921671018372,0.001409921671018372,0.001409921671018372,FORCE_BUY,187688.99577964612,0.20738481373910653,192.6
2019-09-18,FREE,0.009179124049304991,0.007188426026367279,0.0,0.007188426026367279,FORCE_BUY,189411.816354597,0.22508317790257848,192.52
2019-09-19,FORCE_BUY,0.004111157368859246,0.0006258154115500805,0.0011969192339716238,0.004111157368859246,FORCE_BUY,190190.5181391522,0.442937913435167,192.84
2019-09-20,FORCE_BUY,-0.014747736093143561,-0.0016738640912962253,-0.00010349288486424894,-0.014747736093143561,FORCE_SELL,190170.83477375616,0.12872760787591075,190.8
2019-09-23,FORCE_SELL,0.005300724257373892,0.0003146280020392284,-0.0015219901333053995,-0.0015219901333053995,FORCE_BUY,191178.87793068646,0.27867622263979347,190.5
2019-09-24,FREE,-0.012009649674848034,-0.012009649674848034,0.0,-0.012009649674848034,FORCE_SELL,191178.87793068646,0.30042663343177367,187.97
2019-09-25,FORCE_SELL,0.013662806212307272,0.0032022202060095623,0.0032022202060095623,0.0032022202060095623,FORCE_BUY,193790.91789173975,0.31325807075209455,190.08
2019-09-26,FORCE_BUY,0.0,0.0,0.0,0.0,FORCE_BUY,193790.91789173975,0.23284624682747412,189.38
