side,seen_idx,exec_px,qty,fee,reason,ts,p_day,pred,th,gate,pnl,entry_px,entry_idx
buy,82498,150.37,665.0262685376072,0.0,FORCE_BUY->first acceptable 5m signal,2019-01-02 04:00:00,0.3149813313513515,6.001129627227783,0.3,FORCE_BUY,,,
sell,82711,150.92,665.0262685376072,0.0,5m SELL signal,2019-01-03 05:45:00,0.3686897139293066,4.416309833526611,-0.5,FREE,365.7644476956726,150.37,82498.0
buy,82716,150.6,666.4393389621226,0.0,5m BUY signal,2019-01-03 06:10:00,0.3686897139293066,3.843627452850342,-0.5,FREE,,,
sell,82727,151.48,666.4393389621226,0.0,5m SELL signal,2019-01-03 07:05:00,0.3686897139293066,5.85822868347168,-0.5,FREE,586.4666182866649,150.6,82716.0
buy,82764,150.83,669.311350964545,0.0,5m BUY signal,2019-01-03 10:10:00,0.3686897139293066,4.2079362869262695,-0.5,FREE,,,
sell,82774,151.25,669.311350964545,0.0,5m SELL signal,2019-01-03 11:00:00,0.3686897139293066,3.6386733055114746,-0.5,FREE,281.11076740510055,150.83,82764.0
buy,82824,149.76,675.9704983532815,0.0,5m BUY signal,2019-01-03 15:10:00,0.3686897139293066,5.634087562561035,-0.5,FREE,,,
sell,82882,151.6,675.9704983532815,0.0,FORCE_SELL->first acceptable 5m signal,2019-01-04 04:00:00,0.38818311792254767,5.615288734436035,-0.5,FORCE_SELL,1243.7857169700403,149.76,82824.0
buy,83294,159.03,644.3886534009777,0.0,FORCE_BUY->first acceptable 5m signal,2019-01-08 07:40:00,0.3904579714262406,3.331995725631714,-0.5,FORCE_BUY,,,
sell,83441,160.1,644.3886534009777,0.0,5m SELL signal,2019-01-09 04:10:00,0.44475471178632625,7.306822299957275,-0.5,FREE,689.4958591390417,159.03,83294.0
buy,83469,159.87,645.3157153280573,0.0,5m BUY signal,2019-01-09 06:30:00,0.44475471178632625,2.2926442623138428,-0.5,FREE,,,
sell,83474,160.04,645.3157153280573,0.0,5m SELL signal,2019-01-09 06:55:00,0.44475471178632625,7.279544353485107,-0.5,FREE,109.70367160576167,159.87,83469.0
buy,83499,160.08,645.1544670233775,0.0,5m BUY signal,2019-01-09 09:00:00,0.44475471178632625,3.1015260219573975,-0.5,FREE,,,
sell,83638,159.6,645.1544670233775,0.0,5m SELL signal,2019-01-10 04:40:00,0.36786726868154557,6.3390913009643555,-0.5,FREE,-309.6741441712329,160.08,83499.0
buy,83653,159.5,645.5589525826398,0.0,5m BUY signal,2019-01-10 05:55:00,0.36786726868154557,2.548585891723633,-0.5,FREE,,,
sell,83678,159.8,645.5589525826398,0.0,5m SELL signal,2019-01-10 08:00:00,0.36786726868154557,6.727697849273682,-0.5,FREE,193.66768577479928,159.5,83653.0
buy,83688,159.6,646.3679237011644,0.0,5m BUY signal,2019-01-10 08:50:00,0.36786726868154557,3.0018138885498047,-0.5,FREE,,,
sell,83706,159.89,646.3679237011644,0.0,5m SELL signal,2019-01-10 10:20:00,0.36786726868154557,6.562500476837158,-0.5,FREE,187.44669787333254,159.6,83688.0
buy,83833,160.71,643.0699229704385,0.0,FORCE_BUY->first acceptable 5m signal,2019-01-11 05:35:00,0.3566127934656948,2.3283379077911377,-0.5,FORCE_BUY,,,
sell,84023,158.97,643.0699229704385,0.0,FORCE_SELL->first acceptable 5m signal,2019-01-14 06:30:00,0.43009054564084653,6.153323650360107,-0.5,FORCE_SELL,-1118.9416659685687,160.71,83833.0
buy,84190,159.68,640.2105815043249,0.0,5m BUY signal,2019-01-15 04:50:00,0.4261774273443481,1.4199061393737793,1.2999999999999996,FREE,,,
sell,84200,159.99,640.2105815043249,0.0,5m SELL signal,2019-01-15 05:55:00,0.4261774273443481,2.642543315887451,2.3999999999999995,FREE,198.46528026634218,159.68,84190.0
buy,84211,159.78,641.0520148634181,0.0,5m BUY signal,2019-01-15 06:50:00,0.4261774273443481,1.3504819869995117,1.2999999999999996,FREE,,,
sell,84224,159.57,641.0520148634181,0.0,5m SELL signal,2019-01-15 07:55:00,0.4261774273443481,2.500974416732788,2.3999999999999995,FREE,-134.6209231213229,159.78,84211.0
buy,84230,159.77,640.2495462962735,0.0,5m BUY signal,2019-01-15 08:25:00,0.4261774273443481,1.6255123615264893,1.2999999999999996,FREE,,,
sell,84240,159.91,640.2495462962735,0.0,5m SELL signal,2019-01-15 09:15:00,0.4261774273443481,2.7019355297088623,2.3999999999999995,FREE,89.63493648146955,159.77,84230.0
buy,84284,162.26,630.9768578099167,0.0,5m BUY signal,2019-01-15 12:55:00,0.4261774273443481,1.8233765363693237,1.2999999999999996,FREE,,,
sell,84289,162.33,630.9768578099167,0.0,5m SELL signal,2019-01-15 13:20:00,0.4261774273443481,2.9079506397247314,2.3999999999999995,FREE,44.1683800467078,162.26,84284.0
buy,84303,161.57,633.944874223456,0.0,5m BUY signal,2019-01-15 14:30:00,0.4261774273443481,1.5390266180038452,1.2999999999999996,FREE,,,
sell,84310,162.2,633.944874223456,0.0,5m SELL signal,2019-01-15 15:05:00,0.4261774273443481,2.5307130813598633,2.3999999999999995,FREE,399.3852707607744,161.57,84303.0
buy,84442,162.6,632.3853542376665,0.0,FORCE_BUY->first acceptable 5m signal,2019-01-16 10:35:00,0.46293105237369375,1.9464881420135498,1.7499999999999996,FORCE_BUY,,,
sell,84660,162.79,632.3853542376665,0.0,FORCE_SELL->first acceptable 5m signal,2019-01-17 13:25:00,0.45293517819217444,2.4627938270568848,2.0499999999999994,FORCE_SELL,120.15321730515521,162.6,84442.0
buy,85188,162.2253,634.5866632168332,0.0,FORCE_BUY->first acceptable 5m signal,2019-01-23 10:40:00,0.4081003204336293,2.1371612548828125,2.0999999999999996,FORCE_BUY,,,
sell,85300,162.55,634.5866632168332,0.0,5m SELL signal,2019-01-24 04:05:00,0.3619909089008128,2.3337841033935547,2.2499999999999996,FREE,206.05028954651024,162.2253,85188.0
buy,85931,161.901,637.1304816270206,0.0,FORCE_BUY->first acceptable 5m signal,2019-01-29 10:45:00,0.4205844922634196,2.7242069244384766,2.349999999999999,FORCE_BUY,,,
sell,86106,163.62,637.1304816270206,0.0,5m SELL signal,2019-01-30 09:30:00,0.47411848630411413,3.0904128551483154,2.4499999999999993,FREE,1095.2272979168447,161.901,85931.0
buy,86470,167.16,623.6377686277406,0.0,FORCE_BUY->first acceptable 5m signal,2019-02-01 08:15:00,0.4654496594604125,1.2530745267868042,1.1999999999999997,FORCE_BUY,,,
sell,86658,168.08,623.6377686277406,0.0,5m SELL signal,2019-02-04 09:45:00,0.4434973204252517,4.0613884925842285,-0.5,FREE,573.7467471375312,167.16,86470.0
buy,86718,169.1315,619.7605777217766,0.0,5m BUY signal,2019-02-04 14:45:00,0.4434973204252517,1.0624158382415771,0.9499999999999997,FREE,,,
sell,86723,169.29,619.7605777217766,0.0,5m SELL signal,2019-02-04 15:10:00,0.4434973204252517,4.231806755065918,-0.5,FREE,98.23205156890384,169.1315,86718.0
buy,86728,169.05,620.6404507691188,0.0,5m BUY signal,2019-02-04 15:35:00,0.4434973204252517,1.0293960571289062,0.9499999999999997,FREE,,,
sell,86810,169.48,620.6404507691188,0.0,5m SELL signal,2019-02-05 07:40:00,0.4052009312321813,3.177931070327759,-0.5,FREE,266.8753938307077,169.05,86728.0
buy,86872,170.22,617.9423310794868,0.0,5m BUY signal,2019-02-05 12:50:00,0.4052009312321813,2.3609256744384766,2.2999999999999994,FREE,,,
sell,86884,170.3913,617.9423310794868,0.0,5m SELL signal,2019-02-05 13:50:00,0.4052009312321813,3.099538803100586,-0.5,FREE,105.85352131391747,170.22,86872.0
buy,87027,169.94,619.5833654093454,0.0,FORCE_BUY->first acceptable 5m signal,2019-02-06 10:10:00,0.45524828216217955,2.0449299812316895,1.9999999999999996,FORCE_BUY,,,
sell,87251,167.92,619.5833654093454,0.0,FORCE_SELL->first acceptable 5m signal,2019-02-07 13:30:00,0.41013933426735566,3.474639892578125,-0.5,FORCE_SELL,-1251.5583981268842,169.94,87027.0
buy,87328,167.48,621.2111220416605,0.0,FORCE_BUY->first acceptable 5m signal,2019-02-08 04:00:00,0.2754137238507271,2.58708119392395,2.1499999999999995,FORCE_BUY,,,
sell,87504,169.44,621.2111220416605,0.0,5m SELL signal,2019-02-11 04:00:00,0.3737640162321676,2.6141932010650635,2.499999999999999,FREE,1217.5737992016595,167.48,87328.0
buy,87523,169.24,621.9452405976066,0.0,5m BUY signal,2019-02-11 05:55:00,0.3737640162321676,2.6504695415496826,2.349999999999999,FREE,,,
sell,87542,169.07,621.9452405976066,0.0,5m SELL signal,2019-02-11 07:30:00,0.3737640162321676,4.117715835571289,2.499999999999999,FREE,-105.73069090160301,169.24,87523.0
buy,87568,168.86,622.7187127077896,0.0,5m BUY signal,2019-02-11 09:40:00,0.3737640162321676,2.561128854751587,2.349999999999999,FREE,,,
sell,87871,171.57,622.7187127077896,0.0,FORCE_SELL->first acceptable 5m signal,2019-02-13 04:00:00,0.4081795120426008,3.807323455810547,2.349999999999999,FORCE_SELL,1687.567711438097,168.86,87568.0
buy,88434,171.57,622.7187127077896,0.0,FORCE_BUY->first acceptable 5m signal,2019-02-19 06:40:00,0.2522502766635331,0.6091073751449585,0.4999999999999998,FORCE_BUY,,,
sell,88635,172.57,622.7187127077896,0.0,FORCE_SELL->first acceptable 5m signal,2019-02-20 09:30:00,0.2770621825339795,1.979614019393921,1.9499999999999993,FORCE_SELL,622.7187127077896,171.57,88434.0
buy,88812,171.44,626.8231932570185,0.0,5m BUY signal,2019-02-21 09:40:00,0.27420811607958395,1.1996632814407349,-0.5,FREE,,,
sell,88829,171.47,626.8231932570185,0.0,5m SELL signal,2019-02-21 11:05:00,0.27420811607958395,1.8068761825561523,1.7999999999999994,FREE,18.80469579771127,171.44,88812.0
buy,88857,172.01,624.8553743839367,0.0,5m BUY signal,2019-02-21 13:25:00,0.27420811607958395,1.4425846338272095,-0.5,FREE,,,
sell,88887,171.6,624.8553743839367,0.0,5m SELL signal,2019-02-21 15:55:00,0.27420811607958395,2.046668767929077,1.7999999999999994,FREE,-256.1907034974119,172.01,88857.0
buy,88911,171.23,626.2055845604365,0.0,5m BUY signal,2019-02-21 18:00:00,0.27420811607958395,0.7142677307128906,-0.5,FREE,,,
sell,88953,172.39,626.2055845604365,0.0,5m SELL signal,2019-02-22 06:35:00,0.20460657348265346,2.062216281890869,1.9999999999999996,FREE,726.3984780901042,171.23,88911.0
buy,89021,172.67,625.1901356481939,0.0,5m BUY signal,2019-02-22 12:15:00,0.20460657348265346,1.6820369958877563,1.1499999999999997,FREE,,,
sell,89065,172.88,625.1901356481939,0.0,5m SELL signal,2019-02-22 15:55:00,0.20460657348265346,2.414523124694824,1.9999999999999996,FREE,131.2899284861257,172.67,89021.0
buy,89300,172.81,625.4433808857112,0.0,FORCE_BUY->first acceptable 5m signal,2019-02-26 04:55:00,0.30475435779146925,1.4643365144729614,1.1499999999999997,FORCE_BUY,,,
sell,89570,173.14,625.4433808857112,0.0,5m SELL signal,2019-02-27 12:05:00,0.3170739998133987,2.1938400268554688,-0.5,FREE,206.39631569227475,172.81,89300.0
buy,89613,173.38,624.5776154490255,0.0,5m BUY signal,2019-02-27 15:40:00,0.3170739998133987,1.4260292053222656,1.1999999999999997,FREE,,,
sell,89629,173.63,624.5776154490255,0.0,5m SELL signal,2019-02-27 17:00:00,0.3170739998133987,2.1914758682250977,-0.5,FREE,156.14440386225638,173.38,89613.0
buy,89917,173.95,623.4286367945634,0.0,FORCE_BUY->first acceptable 5m signal,2019-03-01 10:15:00,0.3113218070165209,1.308517336845398,1.2499999999999996,FORCE_BUY,,,
sell,90215,174.64,623.4286367945634,0.0,FORCE_SELL->first acceptable 5m signal,2019-03-05 04:00:00,0.2873600690021793,2.1602396965026855,1.8999999999999995,FORCE_SELL,430.16575938824735,173.95,89917.0
buy,90570,172.94,629.5569395732772,0.0,5m BUY signal,2019-03-07 04:00:00,0.39269570979855467,1.1649011373519897,0.7999999999999998,FREE,,,
sell,90665,172.58,629.5569395732772,0.0,5m SELL signal,2019-03-07 12:55:00,0.39269570979855467,2.5284910202026367,1.2499999999999996,FREE,-226.6404982463705,172.94,90570.0
buy,90671,172.24,630.7996785389931,0.0,5m BUY signal,2019-03-07 13:25:00,0.39269570979855467,1.2099578380584717,0.7999999999999998,FREE,,,
sell,90697,171.39,630.7996785389931,0.0,5m SELL signal,2019-03-07 15:35:00,0.39269570979855467,2.275819778442383,1.2499999999999996,FREE,-536.1797267581585,172.24,90671.0
buy,91721,177.14,610.3237942011857,0.0,FORCE_BUY->first acceptable 5m signal,2019-03-15 09:10:00,0.3193489935062974,0.6799508929252625,0.5999999999999996,FORCE_BUY,,,
sell,91906,178.74,610.3237942011857,0.0,FORCE_SELL->first acceptable 5m signal,2019-03-18 09:55:00,0.26804580018214436,3.8420019149780273,2.4499999999999993,FORCE_SELL,976.518070721911,177.14,91721.0
buy,92419,178.85,609.9484203272012,0.0,5m BUY signal,2019-03-21 07:30:00,0.41073853553581313,2.065687894821167,1.9499999999999993,FREE,,,
sell,92444,180.07,609.9484203272012,0.0,5m SELL signal,2019-03-21 09:35:00,0.41073853553581313,3.3173835277557373,2.3999999999999995,FREE,744.1370727991848,178.85,92419.0
buy,92480,181.25,605.9774457838297,0.0,5m BUY signal,2019-03-21 12:35:00,0.41073853553581313,1.97932767868042,1.9499999999999993,FREE,,,
sell,92490,181.75,605.9774457838297,0.0,5m SELL signal,2019-03-21 13:25:00,0.41073853553581313,2.5308964252471924,2.3999999999999995,FREE,302.98872289191485,181.25,92480.0
buy,92570,182.05,604.9788562000057,0.0,FORCE_BUY->first acceptable 5m signal,2019-03-22 04:50:00,0.5176921281835838,1.7109858989715576,1.5499999999999994,FORCE_BUY,,,
sell,92897,178.54,604.9788562000057,0.0,5m SELL signal,2019-03-25 16:35:00,0.3440953935988322,2.683048963546753,2.349999999999999,FREE,-2123.4757852620314,182.05,92570.0
