bsp3_bi_amp,bsp3_zs_height,bsp_bi_amp,divergence_rate,index,is_buy,is_segbsp,kdj_k,macd_dea,macd_diff,macd_value,ppo,rsi,timestamp,type,volume
0.2999999523162842,0.20949133502858905,0.2999999523162842,,819,True,False,,0.16734593113528828,0.14656491406501404,-0.04156203414054849,0.05084330531420136,59.59473712510152,2005/08/23,3a,3793300.0
1.2028570175170898,0.07117248026772126,1.2028570175170898,,1834,True,False,,0.014044993952559776,-0.060546484765017894,-0.14918295743515533,-0.009740892290713333,33.015316875228336,2009/09/03,3a,19494300.0
3.864286422729492,0.006284769574659076,3.864286422729492,,2117,True,False,,0.5601587636268517,0.3349830089545769,-0.4503515093445496,0.015527063419157125,48.281005371971766,2010/10/19,3a,25627700.0
1.2457141876220703,0.07002825705369935,1.2457141876220703,,2513,False,False,,-1.1845950082929109,-1.1234968666532428,0.12219628327933618,-0.09084098688389945,34.06984303905159,2012/05/15,3a,31319400.0
1.3228578567504883,0.16114991260505102,1.3228578567504883,,2668,True,False,,0.561079107505472,0.48515699523368205,-0.15184422454357982,0.03893328972275211,58.32203137853151,2012/12/27,3a,14898100.0
46.20001220703125,0.057480997963731996,46.20001220703125,,4008,True,False,,5.46755133809443,5.191494146131447,-0.5521143839259661,0.016818809733367253,48.63432720989193,2018/04/25,3a,14919700.0
48.720001220703125,0.08935974865424924,48.720001220703125,,4162,False,False,,-13.880438897536203,-10.629663599760931,6.501550595550544,-0.03630028166124326,48.292725555249945,2018/12/03,3a,14117400.0
55.91998291015625,0.08492575591935174,55.91998291015625,,4514,True,False,,16.57602471563183,14.849711556195587,-3.4526263188724897,0.037235719745236616,55.09913209575164,2020/04/29,3a,9693100.0
34.17999267578125,0.10759586206682989,34.17999267578125,,5271,True,False,,0.3083666698667022,-1.4070062225060838,-3.430745784745572,-0.004294506714528448,42.340439179037354,2023/05/02,3a,4318600.0
96.989990234375,0.045121957988210566,96.989990234375,,5515,True,False,,2.3381045202383364,-6.182372044679937,-17.040953129836545,-0.010205134494096917,31.200721153183494,2024/04/22,3a,8597700.0
