bsp2_bi_amp,bsp2_bi_amp_rate,bsp2_bi_klu_cnt,bsp2_break_bi_amp,bsp2_break_bi_amp_rate,bsp2_break_bi_bi_klu_cnt,bsp2_retrace_rate,bsp_bi_amp,bsp_type,chain_id,chain_type,direction,is_buy,is_mature,is_segbsp,kdj_d,kdj_j,kdj_k,klu_close,klu_idx,macd_dea,macd_diff,macd_value,mature_rate,next_bi_return,parent_idx,point_index,ppo,rsi,timestamp,volume
0.30999755859375,0.0066267115579948166,12,0.4249992370605469,0.009168358133049039,9,0.7294073296173628,0.30999755859375,2,3,2,buy,True,0,False,31.30168349981865,10.979146769776378,24.527504589804558,46.494998931884766,100,-0.06774757792605633,-0.06518231643239147,0.0051305229873297165,0.704542,,1371,0,-0.0013973994672756434,39.42940574774027,2025/07/15 15:20,346649.0
0.31999969482421875,0.006840523795948429,22,0.4249992370605469,0.009168358133049039,9,0.7529418100546624,0.31999969482421875,2,3,2,buy,True,0,False,53.779274547003006,28.042565229893157,45.20037144129972,46.54999923706055,110,-0.03385036097694979,-0.0289799989435906,0.009740724066718373,0.727274,,1371,1,-0.0006215749673546373,44.94822857304184,2025/07/15 16:10,362251.0
0.37999725341796875,0.008123071041766287,31,0.4249992370605469,0.009168358133049039,9,0.8941127895809211,0.37999725341796875,2,3,2,buy,True,0,False,32.93739571073275,6.450139105397227,24.10831017562091,46.40999984741211,119,-0.034787909249970335,-0.042411910411281895,-0.01524800232262312,0.863633,,1371,2,-0.0009107200012418484,36.20428245711955,2025/07/15 16:55,458115.0
0.4199981689453125,0.00897815690262883,32,0.4249992370605469,0.009168358133049039,9,0.9882327597813502,0.4199981689453125,2,3,2,buy,True,0,False,27.547199060531074,-4.793980840678962,16.766805760127728,46.3650016784668,120,-0.038272749391000546,-0.05221210995512138,-0.027878721128241662,0.954544,,1371,3,-0.0011215268486677627,33.634963865233374,2025/07/15 17:00,378972.0
0.13500213623046875,0.00279478595130044,7,0.5750007629394531,0.012046946751605022,64,0.2347860123529685,0.13500213623046875,2,3,2,buy,True,0,False,50.46140182778767,12.797822094478548,37.90687525001796,48.20500183105469,614,0.04274484670526019,0.030798512816197388,-0.023892667778125598,0.306824,,1371,4,0.0006388960677002096,50.29923306990693,2025/07/23 19:10,328654.0
0.13500213623046875,0.00279478595130044,9,0.5750007629394531,0.012046946751605022,64,0.2347860123529685,0.13500213623046875,2,3,2,buy,True,0,False,39.55777699183694,-0.17614303526525532,26.313136982802874,48.17499923706055,616,0.03580025308612317,0.020464916883625506,-0.030670672404995325,0.306824,,1371,5,0.00042454357019165414,45.64035493086749,2025/07/23 19:20,428517.0
0.13500213623046875,0.00279478595130044,10,0.5750007629394531,0.012046946751605022,64,0.2347860123529685,0.13500213623046875,2,3,2,buy,True,0,False,33.501529723755404,-2.835953884733783,21.38903518759234,48.185001373291016,617,0.0317921680978603,0.015759828144808807,-0.03206467990610298,0.306824,,1371,6,0.00032694656798934094,47.322696489259975,2025/07/23 19:25,240919.0
0.17499923706054688,0.0036227975562562217,11,0.5750007629394531,0.012046946751605022,64,0.30434609541374485,0.17499923706054688,2,3,2,buy,True,0,False,29.518019356871118,5.616957155565423,21.55099862310255,48.165000915527344,618,0.027493420031387893,0.010298427765498275,-0.03438998453177924,0.397727,,1371,7,0.00021365922057995488,44.36591738241602,2025/07/23 19:30,421729.0
0.2350006103515625,0.004858396021105837,6,0.43499755859375,0.009074737584885665,9,0.5402343201908236,0.2350006103515625,2,3,2,buy,True,0,False,54.02617847246218,0.44599179610835904,36.166116247010905,48.17499923706055,722,-0.07227959535602294,-0.053103881702412536,0.0383514273072208,0.534094,,1371,8,-0.0011000198498206644,41.84283905164014,2025/07/25 15:10,236813.0
0.24000167846679688,0.0049834235719935,39,0.25,0.005218117319896087,10,0.9600067138671875,0.24000167846679688,2,3,2,buy,True,0,False,24.049374814004157,-14.923836714656275,11.05830430445068,47.92499923706055,931,-0.011982595299658297,-0.026585284548517052,-0.02920537849771751,0.54546,,1371,9,-0.0005533668371535016,29.92864134562211,2025/07/29 19:35,308881.0
0.1699981689453125,0.0035661459088550595,5,0.22499847412109375,0.004742301097446078,12,0.7555525414533247,0.1699981689453125,2,3,2,buy,True,0,False,47.65397151987075,-20.820992948839745,24.82898336363392,47.500099182128906,1060,-0.025721796568292137,-0.023286601347507485,0.004870390441569304,0.386361,,1371,10,-0.0004892951536777098,37.55848772475562,2025/07/31 17:20,177842.0
0.18000030517578125,0.0037751741615706697,6,0.3400001525878906,0.0071820902300800725,17,0.529412424687812,0.18000030517578125,2,3,2,buy,True,0,False,65.36544669415952,2.0233761737233067,44.25142318734745,47.529998779296875,1083,0.010815864808440476,0.01137254041641711,0.0011133512159532677,0.409093,,1371,11,0.00023901871626148415,44.31924629815341,2025/07/31 19:15,251693.0
0.22999954223632812,0.0048238158717327255,7,0.3400001525878906,0.0071820902300800725,17,0.6764689382804698,0.22999954223632812,2,3,2,buy,True,0,False,54.545811254402544,-10.372001384139224,32.90654037488862,47.4734992980957,1084,0.008876123517900358,0.001117158355739889,-0.015517930324320937,0.522728,,1371,12,2.3483415201037877e-05,39.29709667321167,2025/07/31 19:20,291452.0
0.28639984130859375,0.006006708042690686,8,0.3400001525878906,0.0071820902300800725,17,0.8423520963996006,0.28639984130859375,2,3,2,buy,True,0,False,43.924773022249425,-19.8014563706693,22.682696557943185,47.400001525878906,1085,0.004542201526963394,-0.012793486436784463,-0.03467137592749571,0.650911,,1371,13,-0.0002689997720117113,33.91337400842713,2025/07/31 19:25,295183.0
0.33499908447265625,0.007025987464943269,12,0.3400001525878906,0.0071820902300800725,17,0.9852909827328927,0.33499908447265625,2,3,2,buy,True,0,False,24.56425069236739,-2.3444909683204003,15.594670138804794,47.345001220703125,1089,-0.015044100405324671,-0.038057910809307316,-0.04602762080796529,0.761364,,1371,14,-0.0008008107451855085,33.40655455924967,2025/07/31 19:45,575095.0
0.44499969482421875,0.009677061844466869,9,0.6650009155273438,0.014673453662959543,7,0.6691715521494211,0.44499969482421875,2,3,2,buy,True,0,False,29.660907766456674,-7.224774943289489,17.365680196541287,45.56010055541992,1113,-0.3473623864063026,-0.299309612675259,0.09610554746208722,1,,1371,15,-0.006505533721225521,28.774078799792136,2025/08/01 15:15,312906.0
0.5400009155273438,0.011742979414156744,10,0.6650009155273438,0.014673453662959543,7,0.8120303339719835,0.5400009155273438,2,3,2,buy,True,0,False,23.75784925489441,-11.660501814479147,11.95173223176989,45.45000076293945,1114,-0.33745225661288863,-0.2978117374392326,0.07928103834731204,1,,1371,16,-0.006478802497937492,26.1743926386647,2025/08/01 15:20,454674.0
