bsp2_bi_amp,bsp2_bi_amp_rate,bsp2_break_bi_amp,bsp2_break_bi_amp_rate,bsp2_retrace_rate,bsp_bi_amp,divergence_rate,index,is_buy,is_segbsp,kdj_d,kdj_j,kdj_k,macd_dea,macd_diff,macd_value,next_bi_return,ppo,rsi,timestamp,type,volume
0.2100067138671875,0.001709595572516391,0.43000030517578125,0.0034882803349209597,0.488387360053938,0.2100067138671875,,127,False,False,68.873289264508,102.36194008533442,80.03617287145015,-0.03143810933461123,-0.013638362978070973,0.03559949271308052,0.001666004274444908,-0.00011090561421568695,56.58734073477421,2025/06/18 15:52,2,2849.0
0.34999847412109375,0.0028429735389966728,0.43499755859375,0.003545934768880504,0.8045987091342781,0.34999847412109375,,264,True,False,14.208882154628833,10.531010321563638,12.982924876940434,-0.0031076301312129807,-0.025421473215700985,-0.04462768616897601,0.00130332380197657,-0.00020682124620375673,37.2437848213986,2025/06/18 18:10,2,5389.0
0.279998779296875,0.002285517708060423,0.589996337890625,0.0047928216507220995,0.47457714788186,0.279998779296875,,328,False,False,52.70346141159728,67.64149162482882,57.68280481600779,-0.04601334294548602,-0.03391175879986008,0.02420316829125188,0.00276898741550674,-0.00027642555180514776,50.62678129151212,2025/06/18 19:14,2,8984.0
0.9150009155273438,0.007408014573524163,1.06500244140625,0.008697447676184189,0.8591538197031349,0.9150009155273438,,402,True,False,8.752788741237326,-5.457947725338721,4.015876585711977,-0.021717408129193847,-0.09495325037302393,-0.14647168448766018,0.006606893948365427,-0.0007722821099243206,37.09870303212641,2025/06/20 13:58,2,6180.0
0.2350006103515625,0.0019074725338693727,0.5500030517578125,0.004444469105113636,0.42727146622277706,0.2350006103515625,,552,False,False,91.2401772019147,95.61236412201325,92.69757284194756,0.004150232342882904,0.021617823874919395,0.034935183064072985,0.0010936485559685496,0.0001752594483617313,63.189978683542094,2025/06/20 16:37,2,1807.0
0.125,0.0010146104147430622,0.1916961669921875,0.0015584002524600966,0.6520735493114702,0.125,,651,True,False,39.56835510917795,8.286282614904934,29.140997611086945,0.0012082417352792464,0.0015017335815485922,0.0005869836925386914,0.0014219220483215455,1.2197902617215869e-05,45.65295371202492,2025/06/20 18:16,2,4622.0
0.12000274658203125,0.0009748395456500272,0.15000152587890625,0.0012170509199099899,0.8000101724225624,0.12000274658203125,,672,False,False,57.96353439640311,74.4073581288856,63.444808973897274,0.014016291841930022,0.015662696180058333,0.0032928086762566214,0.002596978507174801,0.00012717868112958007,50.770916097589655,2025/06/20 18:37,2,7694.0
0.5633010864257812,0.0045370793924063325,1.2549972534179688,0.0102115316341449,0.44884646949755314,0.5633010864257812,,877,True,False,37.034075560179346,25.492167480012824,33.186772866790506,-0.029701869782405944,-0.02879217306659143,0.0018193934316290267,0.0013617779066164813,-0.00023279659064780485,43.75074215447976,2025/06/23 15:46,2,2192.0
0.6200027465820312,0.004991970707055691,1.3300018310546875,0.010595091563675208,0.46616683684590937,0.6200027465820312,,1171,False,False,67.30819412321259,111.8616124008683,82.15933354909782,-0.13883370558719868,-0.07943314496768039,0.11880112123903658,0.00507933574024167,-0.0006375692832717591,57.90138917038061,2025/06/24 14:12,2,14872.0
0.26999664306640625,0.002167603149955091,0.37400054931640625,0.0030116161106993927,0.7219150976112279,0.26999664306640625,,1216,True,False,38.045932596468596,1.2201455817642,25.770670258233796,-0.009717377872237478,-0.02073736320502917,-0.022039970665583383,0.004666520450417253,-0.00016665838333127926,40.12723476733622,2025/06/24 14:59,2,7185.0
0.1349945068359375,0.0010839884600012302,0.33499908447265625,0.0026827827108526743,0.4029697784053383,0.1349945068359375,,1266,False,False,73.14542362462988,88.83717111391346,78.37600612105774,0.0038180870089003145,0.01042292864043759,0.013209683263074552,0.001122959747370163,8.364717100718471e-05,55.43221145063112,2025/06/24 15:56,2,7766.0
0.1100006103515625,0.0008827590868531347,0.125,0.0010041370397005534,0.8800048828125,0.1100006103515625,,1320,True,False,32.92521863282035,-12.645517802147985,17.734973154497574,-0.008060349273969158,-0.012494311486420884,-0.008867924424903452,0.0019276936848958333,-0.00010031036249658006,38.79054160876724,2025/06/24 16:50,2,1833.0
0.220001220703125,0.0017632542007073196,0.28000640869140625,0.002239155552643309,0.7857006621072995,0.220001220703125,,1452,False,False,75.54246890182837,106.45367558974331,85.8462044644667,0.0002962137145195793,0.013323231926023027,0.026054036423006896,0.0014528750438954192,0.00010668144959063824,59.144272684073876,2025/06/24 19:02,2,13815.0
