bsp2_bi_amp,bsp2_bi_amp_rate,bsp2_bi_klu_cnt,bsp2_break_bi_amp,bsp2_break_bi_amp_rate,bsp2_break_bi_bi_klu_cnt,bsp2_retrace_rate,bsp_bi_amp,divergence_rate,index,is_buy,is_segbsp,kdj_d,kdj_j,kdj_k,macd_dea,macd_diff,macd_value,next_bi_return,ppo,rsi,timestamp,type,volume
0.23499679565429688,0.0037265586827885714,9,0.4499969482421875,0.007085450482363106,8,0.5222186429758231,0.23499679565429688,,147,False,False,45.061823389758985,51.77921839295442,47.300955057490796,0.052408127587800155,0.026051768883796456,-0.0527127174080074,0.04226241116115543,0.0004124524141003399,48.69077794396639,2025/05/13 19:20,2,42432.0
0.2700004577636719,0.004403856658226963,5,0.69000244140625,0.011382422526624693,28,0.39130362671384344,0.2700004577636719,,206,True,False,47.957514881263464,11.731528338319691,35.88218603361554,-0.020886320825122512,-0.00961257653823111,0.022547488573782803,0.006553042352263289,-0.00015720098594271435,48.51106289314175,2025/05/14 17:45,2,10569.0
0.5400009155273438,0.00823297675983237,30,0.56500244140625,0.00854058577328652,8,0.9557497029275143,0.5400009155273438,,509,False,False,81.56295023457423,85.00887478517899,82.71159175144248,0.1534944855773917,0.12759865480163057,-0.05179166155152226,0.0329653195375846,0.001937775904812194,65.17532699464687,2025/05/20 17:00,2,22395.0
0.36949920654296875,0.005868793073634201,18,0.6599998474121094,0.0105938981620323,13,0.5598474120740976,0.36949920654296875,,665,True,False,30.7327782457112,17.018277177799014,26.161277889740468,-0.08108385715145085,-0.07031822045666303,0.02153127338957564,0.012498016178234105,-0.0011204341178743628,40.28070053563843,2025/05/22 17:00,2,10324.0
0.2350006103515625,0.0037075115023191205,20,1.5250053405761719,0.023494149661655,37,0.15409822123165512,0.2350006103515625,,902,False,False,68.91346818622522,85.28770607581782,74.37154748275609,-0.10296825936992227,-0.06461083349171304,0.07671485175641846,0.009430972716039914,-0.0010157657921349651,47.1618508633907,2025/05/28 17:15,2,11625.0
0.5124969482421875,0.007987484284903507,17,1.1424980163574219,0.0181291337362514,26,0.4485757882330158,0.5124969482421875,,962,True,False,27.838075373347365,11.01011314851877,22.228754631737836,0.08821822670848325,0.04837249931648557,-0.07969145478399536,0.008798076122057364,0.0007583068353633516,47.58815856919346,2025/05/29 15:45,2,37350.0
0.3000030517578125,0.004611175269221713,21,0.3600006103515625,0.0055029137943702015,6,0.8333403975755521,0.3000030517578125,,1242,False,False,61.98911591941363,88.40565016574975,70.794627334859,0.0076603744707535015,0.015051724243718922,0.014782699545930842,0.012545894846493455,0.00023068545219267605,58.745630899501236,2025/06/03 19:35,2,58741.0
0.9099960327148438,0.013848669082235261,29,1.3199996948242188,0.02050007310663877,51,0.68939109325781,0.9099960327148438,,1403,True,False,25.94700252804826,50.15513137381397,34.01637880997016,-0.04652164718036237,-0.0761860835103505,-0.05932887265997626,0.010802421532034154,-0.0011663184294493133,37.355947555393406,2025/06/06 13:30,2,30062.0
0.9000015258789062,0.013788901059710916,22,0.970001220703125,0.014643738707510958,29,0.9278354569765612,0.9000015258789062,,1583,False,False,78.7982448643431,103.62905956271612,87.0751830971341,0.03025753590011303,0.06279288026556173,0.06507068873089741,0.004684865757473106,0.0009525365632318607,63.13650696049349,2025/06/10 15:30,2,26921.0
0.69000244140625,0.010890189942541123,21,1.0699996948242188,0.01717771197780629,18,0.6448622786940185,0.69000244140625,,2146,True,False,13.886431183161026,10.740515565444134,12.837792643922063,-0.013584766174308066,-0.052561007080043964,-0.0779524818114718,0.004308288904617591,-0.0008354906859317181,36.74061382748431,2025/06/20 16:55,2,23144.0
0.22999954223632812,0.0036444230710180447,8,0.6599998474121094,0.010349691746501435,13,0.34848423547091295,0.22999954223632812,,2208,False,False,65.03093817382259,115.6184015493152,81.89342596565346,0.0683470131720199,0.05867905492305425,-0.019335916497931288,0.008999047891554673,0.0009286441656987024,60.11172134658035,2025/06/23 15:35,2,15636.0
0.5100021362304688,0.008035325766846093,9,0.7000007629394531,0.011151836192999006,14,0.7285736862469414,0.5100021362304688,,2246,True,False,31.53723781338432,7.763238275233725,23.612571300667454,0.015538269824501363,-0.014249162481057454,-0.059574864611117634,0.01826558993966889,-0.00022550518486542253,43.6908688423041,2025/06/23 18:45,2,13351.0
0.3000030517578125,0.004705930223651961,43,0.3600006103515625,0.005615358086479799,6,0.8333403975755521,0.3000030517578125,,2333,False,False,67.97194173510486,79.01471336845498,71.65286561288823,0.01713426951372587,0.027263465452023183,0.020258391876594624,0.02248247264317234,0.0004265442226404013,58.21578665822249,2025/06/24 19:30,2,28307.0
0.6700019836425781,0.010609690696017022,20,0.7600021362304688,0.012181473692345733,7,0.8815790794559052,0.6700019836425781,,2439,True,False,16.597757771019705,26.902597391041063,20.032704311026823,-0.01934806547545103,-0.04489579352259909,-0.051095456094296124,0.00912291451665105,-0.0007162220850598128,43.8143309036605,2025/06/26 15:20,2,43859.0
0.29999542236328125,0.004708025998370672,15,0.529998779296875,0.008249008238083657,13,0.5660304024874763,0.29999542236328125,,2533,False,False,84.19092070177918,90.02659307662898,86.13614482672912,0.04403470800178899,0.04571931505834925,0.003369214113120522,0.014214246804609908,0.0007159167953680516,56.274867352788746,2025/06/27 16:40,2,8651.0
0.6669998168945312,0.010425618651798469,9,2.0970001220703125,0.03388817204062443,28,0.31807333241164526,0.6669998168945312,,2660,True,False,39.09898438795481,-11.65098290595104,22.182328623319528,0.14787423944977535,0.10727577217230788,-0.08119693455493493,0.02858950140624404,0.0016926004499423282,49.391270386015826,2025/07/01 14:15,2,11595.0
0.6599960327148438,0.010283515574580303,24,0.94000244140625,0.014434926316946265,12,0.7021216154795143,0.6599960327148438,,2717,False,False,83.97291450475052,62.46316921515762,76.80299940821955,0.06539601794175197,0.08122739223321673,0.03166274858292953,0.013803156903378725,0.001258483516667376,58.060468582399146,2025/07/01 19:00,2,59530.0
0.9350051879882812,0.01441685513209245,18,1.6050033569335938,0.02537554714519516,78,0.5825565310808049,0.9350051879882812,,3020,True,False,23.197380744664862,10.612326464043065,19.002362651124262,-0.037188401931937516,-0.08868151437005167,-0.10298622487622831,0.02972468054296655,-0.0013767742735759233,34.738130024324846,2025/07/09 14:55,2,139743.0
0.23000335693359375,0.003509894112896879,7,0.29000091552734375,0.0044059695665745816,8,0.7931125200599827,0.23000335693359375,,3121,False,False,56.909123912013264,96.68064922168132,70.16629901523595,0.09069125110106002,0.07435056722809463,-0.03268136774593078,,0.001133465013536209,60.21188304487137,2025/07/10 16:50,2,4238.0
