date,equity,cash,pos,buy_th,sell_th,p_day
2016-10-03,100000.0,100000.0,0,0.3,0.3,0.24825070844967143
2016-10-04,100000.0,100000.0,0,0.3,0.3,0.2363139181027092
2016-10-05,100000.0,100000.0,0,0.3,0.3,0.24498173158408273
2016-10-06,100000.0,100000.0,0,0.3,0.3,0.24965962329786717
2016-10-07,100000.0,100000.0,0,0.3,0.3,0.25103399531799
2016-10-10,100000.0,100000.0,0,0.3,0.3,0.264774488218429
2016-10-11,100000.0,100000.0,0,0.3,0.3,0.2518645557395973
2016-10-12,100000.0,100000.0,0,0.3,0.3,0.25656149903272324
2016-10-13,100000.0,100000.0,0,0.3,0.3,0.2622711369403808
2016-10-14,100000.0,100000.0,0,0.3,0.3,0.2521314675320203
2016-10-17,100000.0,100000.0,0,0.3,0.3,0.26059636927549185
2016-10-18,100000.0,100000.0,0,0.3,0.3,0.2588578400471813
2016-10-19,100000.0,100000.0,0,0.3,0.3,0.2613470443276556
2016-10-20,100000.0,100000.0,0,0.3,0.3,0.2640152106778904
2016-10-21,100000.0,100000.0,0,0.3,0.3,0.2641193923904251
2016-10-24,100000.0,100000.0,0,0.3,0.3,0.2679650302196987
2016-10-25,100000.0,100000.0,0,0.3,0.3,0.2581424223309882
2016-10-26,100000.0,100000.0,0,0.3,0.3,0.24493154732283426
2016-10-27,100000.0,100000.0,0,0.3,0.3,0.2149089734917433
2016-10-28,100000.0,100000.0,0,0.3,0.3,0.23254748694130165
2016-10-31,100000.0,100000.0,0,0.3,0.3,0.2386960356426453
2016-11-01,100000.0,100000.0,0,0.3,0.3,0.2547111542964371
2016-11-02,100000.0,100000.0,0,0.3,0.3,0.25494304452341704
2016-11-03,100000.0,100000.0,0,0.3,0.3,0.24995157343766475
2016-11-04,100000.0,100000.0,0,0.3,0.3,0.27009675498179675
2016-11-07,100000.0,100000.0,0,0.3,0.3,0.273295746319157
2016-11-08,100000.0,100000.0,0,1.6999999999999993,2.3999999999999995,0.28132302825992833
2016-11-09,100000.0,100000.0,0,2.499999999999999,1.6999999999999993,0.24162104662593686
2016-11-10,100000.0,100000.0,0,2.499999999999999,1.7499999999999996,0.2350612416789999
2016-11-11,100000.0,100000.0,0,2.4499999999999993,1.6999999999999993,0.2698467805886742
2016-11-14,100000.0,100000.0,0,2.3999999999999995,-0.5,0.21919131662351674
2016-11-15,100000.0,100000.0,0,2.3999999999999995,2.2999999999999994,0.24267901992033938
2016-11-16,100000.0,100000.0,0,1.9999999999999996,2.349999999999999,0.24995520398061122
2016-11-17,100000.0,100000.0,0,1.6499999999999995,-0.5,0.24408951851157581
2016-11-18,100000.0,100000.0,0,1.8499999999999996,-0.5,0.24537141519086628
2016-11-21,100000.0,100000.0,0,1.8499999999999996,-0.5,0.29151488432643907
2016-11-22,100000.0,100000.0,0,1.8499999999999996,-0.5,0.26834900045952764
2016-11-23,100000.0,100000.0,0,1.5999999999999996,-0.5,0.25078328371060093
2016-11-25,100000.0,100000.0,0,1.5999999999999996,-0.5,0.25064818422064433
2016-11-28,100000.0,100000.0,0,1.5999999999999996,-0.5,0.23385337810916615
2016-11-29,100000.0,100000.0,0,1.5999999999999996,0.7499999999999998,0.24321649042717838
2016-11-30,100000.0,100000.0,0,1.9999999999999996,-0.5,0.21765414366412514
2016-12-01,100000.0,100000.0,0,2.4499999999999993,-0.5,0.2230115612801821
2016-12-02,100000.0,100000.0,0,2.4499999999999993,-0.5,0.2552830242509223
2016-12-05,100000.0,100000.0,0,2.4499999999999993,-0.5,0.2547724782767349
2016-12-06,100000.0,100000.0,0,2.4499999999999993,-0.5,0.2476500846756544
2016-12-07,100000.0,100000.0,0,2.4499999999999993,-0.5,0.24692549563125432
2016-12-08,100000.0,100000.0,0,2.4499999999999993,-0.5,0.24974391796384046
2016-12-09,100000.0,100000.0,0,0.1499999999999999,-0.5,0.25505037263366237
2016-12-12,100000.0,100000.0,0,-0.5,-0.5,0.24173291499546024
2016-12-13,100000.0,100000.0,0,0.24999999999999978,-0.5,0.25207142361966434
2016-12-14,100000.0,100000.0,0,0.24999999999999978,-0.5,0.2472759954067101
2016-12-15,100000.0,100000.0,0,0.24999999999999978,-0.5,0.25928716833526844
2016-12-16,100000.0,100000.0,0,0.34999999999999987,-0.5,0.2687940355752664
2016-12-19,100000.0,100000.0,0,0.7999999999999998,1.0499999999999996,0.257150315980282
2016-12-20,100000.0,100000.0,0,0.7499999999999998,1.0499999999999996,0.26144105069141904
2016-12-21,100000.0,100000.0,0,0.5999999999999996,1.0499999999999996,0.24581411752406165
2016-12-22,100000.0,100000.0,0,0.8499999999999996,-0.5,0.24131954443169626
2016-12-23,100000.0,100000.0,0,0.9499999999999997,0.9999999999999996,0.251364334299742
2016-12-27,100000.0,100000.0,0,0.8499999999999996,-0.5,0.2533980624123164
2016-12-28,100000.0,100000.0,0,1.2999999999999996,-0.5,0.24198167210597377
2016-12-29,100000.0,100000.0,0,1.2999999999999996,-0.5,0.25048838035815796
2016-12-30,100000.0,100000.0,0,2.0499999999999994,-0.5,0.24193145338198685
2017-01-03,100000.0,100000.0,0,1.8499999999999996,1.5499999999999994,0.24866755972297025
2017-01-04,100000.0,100000.0,0,-0.5,1.5999999999999996,0.2518093615725163
2017-01-05,100000.0,100000.0,0,-0.5,1.5999999999999996,0.2456248003260366
2017-01-06,100000.0,100000.0,0,-0.5,1.5999999999999996,0.2518610276423701
2017-01-09,100000.0,100000.0,0,-0.5,1.5999999999999996,0.25914924600851086
2017-01-10,100000.0,100000.0,0,-0.5,2.2499999999999996,0.26402897842514866
2017-01-11,100000.0,100000.0,0,-0.5,2.2499999999999996,0.2610021120906764
2017-01-12,100000.0,100000.0,0,-0.5,2.2499999999999996,0.25055299134519143
2017-01-13,100000.0,100000.0,0,-0.5,2.2499999999999996,0.2648796640167525
2017-01-17,100000.0,100000.0,0,0.5999999999999996,0.7999999999999998,0.24909196912823595
2017-01-18,100000.0,100000.0,0,0.4999999999999998,0.6999999999999997,0.23673073885700716
2017-01-19,100000.0,100000.0,0,0.4999999999999998,0.6999999999999997,0.26108209760241813
2017-01-20,100000.0,100000.0,0,0.6499999999999997,0.7999999999999998,0.26673184949764944
2017-01-23,100000.0,100000.0,0,0.7999999999999998,0.6999999999999997,0.24965935745275117
2017-01-24,100000.0,100000.0,0,0.8499999999999996,0.7999999999999998,0.2540680351068973
