bsp1_bi_amp,bsp2s_bi_amp,bsp2s_break_bi_amp,bsp2s_lv,bsp2s_retrace_rate,bsp3_bi_amp,bsp3_zs_height,bsp_bi_amp,divergence_rate,index,is_buy,is_segbsp,kdj_k,macd_dea,macd_diff,macd_value,ppo,rsi,timestamp,type,volume
,9.75,7.6875,1.0,0.35772357723577236,,,9.75,,142,True,False,,0.4588372104306796,0.05565464148856947,-0.8063651378842203,0.0023481206374671186,50.59981455103026,2000/07/26,2s,5487600.0
,3.78125,19.5625,1.0,0.2124600638977636,3.78125,0.1437908496732026,3.78125,,235,False,False,,-0.8797768786263875,-0.9819355122487945,-0.20431726724481392,-0.0664250967355336,44.526286474873636,2000/12/06,"2s,3b",1520200.0
,5.25,7.725000381469727,1.0,0.7896440233326132,,,5.25,,436,True,False,,-0.4246608520958743,-0.713639051271957,-0.5779563983521655,-0.11568499949774359,28.615782047893106,2001/10/01,2s,1727200.0
,4.174999713897705,8.289999961853027,1.0,0.29131483389213586,,,4.174999713897705,,661,False,False,,0.34071482340503356,0.4935851013302326,0.30574055585039805,0.07976632518428381,67.36897144153463,2002/08/22,2s,632800.0
,1.6499996185302734,4.374999761581421,1.0,0.4297142262984263,,,1.6499996185302734,,799,True,False,,0.013319943822650764,-0.12060357948065459,-0.2678470466066107,-0.01856775745941396,33.47119362374154,2003/03/12,2s,675800.0
,1.6750001907348633,4.374999761581421,2.0,0.34285716154137535,,,1.6750001907348633,,815,True,False,,0.028073519652738348,-0.02028664168166827,-0.09672032266881324,-0.0030880319951388908,46.28633910636254,2003/04/03,2s,788800.0
,4.229999542236328,4.529999732971191,1.0,0.6015451630077921,,,4.229999542236328,,1067,False,False,,-0.11253860194904139,0.2887461407983931,0.8025694854948691,0.018148609249429012,63.62405953377741,2004/04/02,2s,2931000.0
,2.8450002670288086,4.529999732971191,2.0,0.06622521157150169,,,2.8450002670288086,,1108,False,False,,-0.18294164702934715,0.04956526046531451,0.4650138149893233,0.0034316966785640497,57.80295285303278,2004/06/02,2s,1818400.0
,6.354999542236328,3.6700000762939453,1.0,0.3038146452149717,,,6.354999542236328,,1363,False,False,,0.5408469411461587,0.677220466702174,0.27274705111203046,0.02762007598343779,66.57958245263958,2005/06/07,2s,3409200.0
,3.5849990844726562,5.224998474121094,1.0,0.45645914220757505,,,3.5849990844726562,,1812,False,False,,-0.2793808654702835,-0.11877255340409221,0.3212166241323826,-0.0032531468353948515,56.641046816235985,2007/03/21,2s,1510000.0
,4.090000152587891,9.110000610351562,1.0,0.2387485281383106,,,4.090000152587891,,1880,True,False,,0.8622118970308797,0.711308144004299,-0.30180750605316153,0.017619285856418702,52.737204342815026,2007/06/27,2s,4857600.0
,7.5800018310546875,15.51500129699707,1.0,0.7947147207839762,,,7.5800018310546875,,1951,False,False,,0.4620164023873084,1.0023670393223654,1.080701273870114,0.025597464959955078,67.39790907570287,2007/10/08,2s,1695000.0
,5.870002746582031,15.51500129699707,2.0,0.47631328902482306,5.870002746582031,0.05555553390266998,5.870002746582031,,1972,False,False,,-0.6514771823063885,-0.8834703984335448,-0.4639864322543126,-0.022938709489042825,47.43759147236168,2007/11/06,"2s,3b",1670000.0
,6.020000457763672,14.75,1.0,0.303050930217161,,,6.020000457763672,,2157,True,False,,0.33061388493340693,-0.12054702239413828,-0.9023218146550904,-0.003930821036289543,41.01402426518274,2008/08/01,2s,1943800.0
,18.099998474121094,14.75,2.0,0.9966102212162341,,,18.099998474121094,,2210,True,False,,-2.4198078383381363,-2.3919219941646404,0.055771688346991866,-0.10141712707030903,36.24074082802637,2008/10/16,2s,3098500.0
,18.69000244140625,11.900001525878906,1.0,0.5705882390654442,,,18.69000244140625,,2883,True,False,,0.35694845555668764,-1.2049365205093636,-3.1237699521321023,-0.011491287830516258,39.00608913850775,2011/06/20,2s,1890800.0
,14.620002746582031,30.51000213623047,1.0,0.8767616560811221,,,14.620002746582031,,3291,False,False,,2.1675201994370656,2.703260974948023,1.0714815510219147,0.02691027704966723,68.6921727444611,2013/02/04,2s,1710000.0
,21.480003356933594,11.629997253417969,1.0,0.6294068291953315,,,21.480003356933594,,3717,True,False,,-0.9317717090691753,-2.393090048286183,-2.9226366784340154,-0.020154011888790933,33.743358518404676,2014/10/13,2s,2041900.0
,4.459999084472656,27.51000213623047,1.0,0.705198110483941,,,4.459999084472656,,3891,False,False,,0.7323756447354922,0.7847570830596169,0.10476287664824935,0.006237223161402575,60.05311180528441,2015/06/23,2s,524500.0
